Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,hydra-db/hydradb,https://github.com/hydra-db/hydradb,HydraDB - fast graph database on object storage,Rust,5927,2086,"1,344 stars today",vixhal-baraiya; abhishekt-hydra; SohamRatnaparkhi; vyomgoyal; saivenu-hydradb
2,Nasiko-Labs/nasiko,https://github.com/Nasiko-Labs/nasiko,Developer Control Plane for your AI Agents,Rust,8880,1937,"1,160 stars today",nasiko-neeraj; claude; nasiko-chamansinghal; Copilot; nasiko-vaibhav
3,a2x/cs2-dumper,https://github.com/a2x/cs2-dumper,Counter-Strike: 2 Offset Dumper,Rust,2367,355,7 stars today,a2x; Albert24GG; Coslly; Enoouo
4,farion1231/cc-switch,https://github.com/farion1231/cc-switch,"A cross-platform desktop All-in-One assistant for Claude Code, Codex, OpenCode, OpenClaw, Grok Build & Hermes Agent. Only official website: ccswitch.io",Rust,136536,9316,920 stars today,farion1231; yovinchen; claude; SaladDay; YUZHEthefool
5,juspay/hyperswitch,https://github.com/juspay/hyperswitch,"Open source, composable payments platform | PCI compliant | SaaS and Self-host options | Enables connectivity to multiple payment, payout, fraud, vault and tokenization providers | Uplifts authorization with intelligent routing and revenue recovery | Reduce payment processing costs with cost observability | Reduces payment ops with reconciliation",Rust,43913,5359,161 stars today,hyperswitch-bot; github-actions; SanchithHegde; AkshayaFoiger; swangi-kumari
6,zeronsh/zeron,https://github.com/zeronsh/zeron,"A native control plane for Claude Code, Codex, Cursor, Devin and other coding agents.",Rust,2211,213,103 stars today,wing-anara; claude; jsgrrchg; wingleeio; gaelcado
7,block/buzz,https://github.com/block/buzz,A hive mind communication platform,Rust,34299,4540,171 stars today,wesbillman; wpfleger96; tlongwell-block; claude; klopez4212
8,clash-verge-rev/clash-verge-rev,https://github.com/clash-verge-rev/clash-verge-rev,"A modern GUI client based on Tauri, designed to run in Windows, macOS and Linux for tailored proxy experience",Rust,147158,10574,310 stars today,Tunglies; zzzgydi; wonfen; MystiPanda; renovate
9,lahfir/agent-desktop,https://github.com/lahfir/agent-desktop,"Agent Desktop gives any agent reliable computer use on the desktop. Built with Rust, it sees any app's real UI structure through OS accessibility trees and operates it — refs stay stable and actions stay safe to retry, instead of guessing from pixels.",Rust,1648,111,66 stars today,lahfir; github-actions; detail-app; dependabot; cursoragent
10,longbridge/gpui-kit,https://github.com/longbridge/gpui-kit,Rust GUI components for building fantastic cross-platform desktop application by using GPUI.,Rust,14752,919,46 stars today,huacnlee; madcodelife; claude; codex; ylinwind
11,remorses/gpuix,https://github.com/remorses/gpuix,Node.js & React bindings for Zed’s GPUI. Build memory efficient native apps with React and no Electron,Rust,2308,66,56 stars today,remorses; oxura; chrissm79; mateo-m; monotykamary
12,pydantic/monty,https://github.com/pydantic/monty,"A minimal, secure Python interpreter written in Rust for use by AI",Rust,8273,419,10 stars today,samuelcolvin; claude; davidhewitt; rewitt94; petyosi
13,Mesh-LLM/mesh-llm,https://github.com/Mesh-LLM/mesh-llm,Distributed AI/LLM for the people. Share compute privately or publicly to power your agents and chat.,Rust,3454,420,5 stars today,i386; michaelneale; ndizazzo; IvGolovach; Copilot
14,jlcodes99/cockpit-tools,https://github.com/jlcodes99/cockpit-tools,"🚀 通用 AI IDE 账号管理工具：支持 Antigravity / Codex / GitHub Copilot / Windsurf / Kiro / Cursor / Gemini-cli / CodeBuddy，多账号切换、配额监控、自动唤醒与多开实例管理。 🚀 Universal AI IDE account manager for Antigravity / Codex / GitHub Copilot / Windsurf / Kiro / Cursor / Gemini-cli / CodeBuddy, with multi-account switching, quota monitoring, wake-up automation, and multi-insta",Rust,18345,1622,33 stars today,jlcodes99; github-actions; xdd666t; kin001
15,astral-sh/uv,https://github.com/astral-sh/uv,"An extremely fast Python package and project manager, written in Rust.",Rust,90147,3612,45 stars today,charliermarsh; zanieb; konstin; renovate; BurntSushi
16,kvcache-ai/AgentENV,https://github.com/kvcache-ai/AgentENV,AgentENV (AENV) is a distributed platform for running agent environments at scale.,Rust,3540,319,18 stars today,yingdi-shan; huang-jl; github-actions; LSX-s-Software; huajq
