Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,bojieli/ai-agent-book,https://github.com/bojieli/ai-agent-book,《深入理解 AI Agent：设计原理与工程实践》（李博杰 著）开源主仓库：全书正文、编译版 PDF 与按章配套代码,Python,14975,1410,"4,624 stars today",bojieli; claude; santhreal; phaethix; WeZZard
2,tirth8205/code-review-graph,https://github.com/tirth8205/code-review-graph,"Local-first code intelligence graph for MCP and CLI. Builds a persistent map of your codebase so AI coding tools read only what matters, with benchmarked context reductions on reviews and large-repo workflows.",Python,24653,2356,"1,925 stars today",tirth8205; claude; gzenz; jaissebastian; michael-denyer
3,AstrBotDevs/AstrBot,https://github.com/AstrBotDevs/AstrBot,"AI Agent Assistant & development framework that integrates lots of IM platforms, LLMs, plugins and AI feature, and can be your openclaw alternative. ✨",Python,37505,2613,416 stars today,Soulter; Raven95676; RC-CHN; zouyonghe; LIghtJUNction
4,langchain-ai/open_deep_research,https://github.com/langchain-ai/open_deep_research,Pas de description,Python,12255,1743,23 stars today,rlancemartin; dependabot; nhuang-lc; moritalous; synergiator
5,dottxt-ai/outlines,https://github.com/dottxt-ai/outlines,Structured Outputs,Python,14864,800,65 stars today,rlouf; RobinPicard; lapp0; brandonwillard; just-cameron
6,MoonshotAI/kimi-cli,https://github.com/MoonshotAI/kimi-cli,Kimi Code CLI is your next CLI agent.,Python,10524,1233,329 stars today,stdrc; RealKai42; xxchan; dependabot; n-WN
7,Canner/WrenAI,https://github.com/Canner/WrenAI,"GenBI (Generative BI) for AI agents, an open-source, governed text-to-SQL through an open context layer that turns natural-language questions into trusted dashboards, charts, and SQL across 20+ data sources, such as BigQuery, Snowflake, PostgreSQL, ClickHouse, Amazon Redshift, Databricks and more.",Python,16534,1864,88 stars today,goldmedal; cyyeh; onlyjackfrost; wwwy3y3; andreashimin
8,owainlewis/awesome-artificial-intelligence,https://github.com/owainlewis/awesome-artificial-intelligence,"A curated list of Artificial Intelligence (AI) courses, books, video lectures and papers.",Python,15375,2425,49 stars today,owainlewis; iamkeyur; antonymuga; ipcenas; orsenthil
9,topoteretes/cognee,https://github.com/topoteretes/cognee,Cognee is the open-source AI memory platform for agents. Give your AI agents persistent long-term memory across sessions with a self-hosted knowledge graph engine.,Python,29037,2758,358 stars today,Vasilije1990; dexters1; hajdul88; claude; borisarzentar
10,practical-tutorials/project-based-learning,https://github.com/practical-tutorials/project-based-learning,Curated list of project-based tutorials,Python,274626,35390,262 stars today,tuvtran; sayands; enkeyz; bobeff; olucode
11,Alishahryar1/free-claude-code,https://github.com/Alishahryar1/free-claude-code,"Use claude code, codex or pi for free from the terminal, IDE, or you phone like OpenClaw (voice supported)",Python,41587,6776,354 stars today,Alishahryar1; cursoragent; dependabot; claude; rishiskhare
12,CloakHQ/CloakBrowser,https://github.com/CloakHQ/CloakBrowser,Stealth Chromium that passes every bot detection test. Drop-in Playwright replacement with source-level fingerprint patches. 30/30 tests passed.,Python,28851,2339,91 stars today,Cloak-HQ; evelaa123; Durafen; dependabot; honor2030
13,rohitg00/ai-engineering-from-scratch,https://github.com/rohitg00/ai-engineering-from-scratch,Learn it. Build it. Ship it for others.,Python,41533,6911,"1,007 stars today",rohitg00; github-actions; abhinav-m22; thereisnotime; pzy0006
14,datalab-to/chandra,https://github.com/datalab-to/chandra,"OCR model that handles complex tables, forms, handwriting with full layout.",Python,11739,1211,46 stars today,VikParuchuri; sandy0kwon; u-ashish; zanussbaum
15,NVIDIA/cosmos-framework,https://github.com/NVIDIA/cosmos-framework,Our inference and training framework to run on the Cosmos Models,Python,396,83,9 stars today,lfengad; claude; foreverlms; yy-code-nv; pengcuo
