Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Hmbown/DeepSeek-TUI,https://github.com/Hmbown/DeepSeek-TUI,Coding agent for DeepSeek models that runs in your terminal,Rust,4151,280,"1,274 stars today",Hmbown; claude; qwencoder; 20bytes; devin-ai-integration
2,1jehuang/jcode,https://github.com/1jehuang/jcode,Coding Agent Harness,Rust,3938,373,548 stars today,1jehuang; claude
3,nautechsystems/nautilus_trader,https://github.com/nautechsystems/nautilus_trader,Production-grade Rust-native trading engine with deterministic event-driven architecture,Rust,22484,2762,45 stars today,cjdsellers; limx0; filipmacek; faysou; davidsblom
4,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,51676,6859,133 stars today,ruvnet; claude; github-actions; fr4iser90; MaTriXy
5,xingkongliang/skills-manager,https://github.com/xingkongliang/skills-manager,"A lightweight desktop app to manage, sync, and organize AI agent skills across 15+ coding tools — Cursor, Claude Code, Codex, Copilot, and more.",Rust,1077,96,33 stars today,xingkongliang; claude; enshulv; whereissam; beyond-infra
6,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",Rust,59750,2760,64 stars today,dani-garcia; BlackDex; jjlin; mprasil; stefan0xC
7,gleam-lang/gleam,https://github.com/gleam-lang/gleam,"⭐️ A friendly language for building type-safe, scalable systems!",Rust,21411,957,4 stars today,lpil; giacomocavalieri; GearsDatapacks; tomwhatmore; Acepie
8,bevyengine/bevy,https://github.com/bevyengine/bevy,A refreshingly simple data-driven game engine built in Rust,Rust,45904,4544,36 stars today,cart; bors; mockersf; alice-i-cecile; github-merge-queue
9,eythaann/Seelen-UI,https://github.com/eythaann/Seelen-UI,The Fully Customizable Desktop Environment for Windows 10/11.,Rust,16656,518,116 stars today,eythaann; github-actions; dependabot; luriusTM; PhantomPixel-0418
10,raphamorim/rio,https://github.com/raphamorim/rio,A hardware-accelerated GPU terminal emulator focusing to run in desktops and browsers.,Rust,6755,279,7 stars today,raphamorim; github-actions; orhun; TornaxO7; hougesen
11,BloopAI/vibe-kanban,https://github.com/BloopAI/vibe-kanban,"Get 10X more out of Claude Code, Codex or any coding agent",Rust,25890,2656,53 stars today,stunningpixels; abcpro1; LSRCT; actions-user; ggordonhall
12,rust-lang/rustlings,https://github.com/rust-lang/rustlings,🦀 Small exercises to get you used to reading and writing Rust code!,Rust,62700,11180,10 stars today,mo8it; manyinsects; allcontributors; carols10cents; bors
13,EasyTier/EasyTier,https://github.com/EasyTier/EasyTier,"A simple, decentralized mesh VPN with WireGuard support.",Rust,11154,1101,18 stars today,KKRainbow; m1m1sha; ZnqbuZ; xzzpig; fanyang89
14,rtk-ai/rtk,https://github.com/rtk-ai/rtk,"CLI proxy that reduces LLM token consumption by 60-90% on common dev commands. Single Rust binary, zero dependencies",Rust,41490,2518,732 stars today,aeppling; pszymkowiak; claude; FlorianBruniaux; github-actions
15,sinelaw/fresh,https://github.com/sinelaw/fresh,"Terminal based IDE & text editor: easy, powerful and fast",Rust,7040,246,22 stars today,claude; sinelaw; dependabot; asukaminato0721; radiorambo
16,n0-computer/iroh,https://github.com/n0-computer/iroh,"IP addresses break, dial keys instead. Modular networking stack in Rust.",Rust,8464,404,21 stars today,dignifiedquire; flub; rklaehn; Frando; ramfox
17,dnakov/litter,https://github.com/dnakov/litter,Pas de description,Rust,1509,120,24 stars today,dnakov; makyinmars; Dixith-dev; kkellyoffical; claude
18,rust-lang/rust,https://github.com/rust-lang/rust,Empowering everyone to build reliable and efficient software.,Rust,112532,14843,32 stars today,bors; matthiaskrgr; RalfJung; GuillaumeGomez; matklad
19,reubeno/brush,https://github.com/reubeno/brush,🐚bash/POSIX-compatible shell implemented in Rust 🦀,Rust,1664,85,254 stars today,reubeno; dependabot; lu-zero; Elsie19; 39555
