Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,NomaDamas/k-skill,https://github.com/NomaDamas/k-skill,한국인을 위한 스킬 모음집 - 에이전트를 한국인으로,JavaScript,6750,796,53 stars today,vkehfdl1; claude; github-actions; taeyoung1005; Mineru98
2,WhiskeySockets/Baileys,https://github.com/WhiskeySockets/Baileys,Socket-based TS/JavaScript API for WhatsApp Web,JavaScript,10546,3267,20 stars today,adiwajshing; purpshell; edgardmessias; jlucaso1; github-actions
3,addyosmani/agent-skills,https://github.com/addyosmani/agent-skills,Production-grade engineering skills for AI coding agents.,JavaScript,81258,8762,112 stars today,addyosmani; nucliweb; federicobartoli; claude; dj2313
4,nodejs/node,https://github.com/nodejs/node,Node.js JavaScript runtime ✨🐢🚀✨,JavaScript,118607,36287,29 stars today,Trott; ry; bnoordhuis; addaleax; isaacs
5,Axorax/awesome-free-apps,https://github.com/Axorax/awesome-free-apps,Curated list of the best free apps for PC and mobile,JavaScript,7098,405,19 stars today,Axorax; trimclain; 1337Core; github-actions; 6512345
6,jackwener/OpenCLI,https://github.com/jackwener/OpenCLI,Make Any Website into CLI & Use your logged-in browser by AI agent.,JavaScript,27566,2706,47 stars today,jackwener; Benjamin-eecs; claude; Astro-Han; ByteYue
7,datawhalechina/easy-vibe,https://github.com/datawhalechina/easy-vibe,💻 vibe coding 2026 | Your First Modern Coding Course Beginners to Master Step by Step.,JavaScript,18692,1776,28 stars today,sanbuphy; claude; GeoDaoyu; SherryTECNU; 1985312383
8,4ian/GDevelop,https://github.com/4ian/GDevelop,"🎮 Open-source, cross-platform 2D/3D/multiplayer game engine designed for everyone.",JavaScript,25275,1482,22 stars today,4ian; D8H; ClementPasteau; AlexandreSi; victorlevasseur
9,open-gsd/gsd-core,https://github.com/open-gsd/gsd-core,Git. Ship. Done - Core,JavaScript,7559,518,52 stars today,trek-e; claude; glittercowboy; github-actions; Tibsfox
10,microsoft/agent-academy,https://github.com/microsoft/agent-academy,Curated lessons on getting started building agents with Copilot Studio,JavaScript,3133,189,6 stars today,elaizabenitez; Laskewitz; aprildunnam; github-actions; Copilot
11,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"Persistent Context Across Sessions for Every Agent – Captures everything your agent does during sessions, compresses it with AI, and injects relevant context back into future sessions. Works with Claude Code, OpenClaw, Codex, Gemini, Hermes, Copilot, OpenCode + More",JavaScript,89266,7772,100 stars today,thedotmack; claude; Copilot; rodboev; ousamabenyounes
