Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Fincept-Corporation/FinceptTerminal,https://github.com/Fincept-Corporation/FinceptTerminal,"FinceptTerminal is a modern finance application offering advanced market analytics, investment research, and economic data tools, designed for interactive exploration and data-driven decision-making in a user-friendly environment.",Python,6883,1047,"1,254 stars today",tilakpatel22; claude; Jaimin-ptl07; github-actions; rudrasheth
2,openai/openai-agents-python,https://github.com/openai/openai-agents-python,"A lightweight, powerful framework for multi-agent workflows",Python,23269,3640,752 stars today,seratch; rm-openai; github-actions; MartinEBravo; dmitry-openai
3,paperless-ngx/paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,"A community-supported supercharged document management system: scan, index and archive all your documents",Python,38932,2503,393 stars today,shamoon; stumpylog; danielquinn; paperlessngx-bot; jonaswinkler
4,HKUDS/DeepTutor,https://github.com/HKUDS/DeepTutor,"""DeepTutor: Agent-Native Personalized Learning Assistant""",Python,20178,2710,449 stars today,pancacake; github-actions; tusharkhatriofficial; scrrlt; RinZ27
5,jingyaogong/minimind,https://github.com/jingyaogong/minimind,🚀🚀 「大模型」2小时完全从0训练64M的小参数GPT！🌏 Train a 64M-parameter GPT from scratch in just 2h!,Python,47603,5963,214 stars today,jingyaogong; iomgaa-ycz; readlnh; wangzhaode; yuyu5333
6,lsdefine/GenericAgent,https://github.com/lsdefine/GenericAgent,"Self-evolving agent: grows skill tree from 3.3K-line seed, achieving full system control with 6x less token consumption",Python,4595,487,300 stars today,lsdefine; JinyiHan99; ViviqwerAsd; shenhao-stu; wjl2023
7,TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,All Algorithms implemented in Python,Python,219879,50368,87 stars today,cclauss; pre-commit-ci; harshildarji; tianyizheng02; MaximSmolskiy
8,bytedance/deer-flow,https://github.com/bytedance/deer-flow,"An open-source long-horizon SuperAgent harness that researches, codes, and creates. With the help of sandboxes, memories, tools, skill, subagents and message gateway, it handles different levels of tasks that could take minutes to hours.",Python,62775,8123,190 stars today,MagicCube; WillemJiang; hetaoBackend; henry-byted; claude
9,d2l-ai/d2l-en,https://github.com/d2l-ai/d2l-en,"Interactive deep learning book with multi-framework code, math, and discussions. Adopted at 500 universities from 70 countries including Stanford, MIT, Harvard, and Cambridge.",Python,28665,5029,14 stars today,astonzhang; mli; AnirudhDagar; smolix; zackchase
10,barry-far/V2ray-Config,https://github.com/barry-far/V2ray-Config,"Free V2ray Configs, Updating Every 15 minutes. 🚀🌐",Python,1502,226,29 stars today,actions-user; barry-far
