Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,DeusData/codebase-memory-mcp,https://github.com/DeusData/codebase-memory-mcp,"High-performance code intelligence MCP server. Indexes codebases into a persistent knowledge graph — average repo in milliseconds. 158 languages, sub-ms queries, 99% fewer tokens. Single static binary, zero dependencies.",C,10535,799,"1,032 stars today",DeusData; claude; shanemccarron-maker; dependabot; dLo999
2,winsiderss/systeminformer,https://github.com/winsiderss/systeminformer,"A free, powerful, multi-purpose tool that helps you monitor system resources, debug software and detect malware. Brought to you by Winsider Seminars & Solutions, Inc. @ https://windows-internals.com",C,15118,1731,33 stars today,dmex; wj32; jxy-s; XhmikosR; diversenok
3,FWGS/xash3d-fwgs,https://github.com/FWGS/xash3d-fwgs,Xash3D FWGS engine,C,2590,427,7 stars today,a1batross; mittorn; SNMetamorph; nekonomicon; fgsfdsfgs
4,fastfetch-cli/fastfetch,https://github.com/fastfetch-cli/fastfetch,"A maintained, feature-rich and performance oriented, neofetch like system information tool.",C,23349,801,17 stars today,CarterLi; LinusDierheimer; DarNCelsius; apocelipes; x-zvf
5,lz4/lz4,https://github.com/lz4/lz4,Extremely Fast Compression algorithm,C,11879,1559,1 star today,Cyan4973; inikep; t-mat; felixhandte; dependabot
6,dayanch96/YTMusicUltimate,https://github.com/dayanch96/YTMusicUltimate,The best tweak for YouTube Music iOS.,C,2379,8933,3 stars today,dayanch96; ginsudev; mumuisdog; mustafacakirogludev; Deci8BelioS
7,86Box/86Box,https://github.com/86Box/86Box,Emulator of x86-based machines.,C,4331,520,7 stars today,OBattler; richardg867; jriwanek; TC1995; starfrost013
8,nothings/stb,https://github.com/nothings/stb,stb single-file public domain libraries for C/C++,C,34032,8063,8 stars today,nothings; rygorous; BSVino; ocornut; rwhitworth
9,logicog/RTLPlayground,https://github.com/logicog/RTLPlayground,A Playground for Firmware development for RTL8372/RTL8373 based 2.5GBit Switches,C,213,61,11 stars today,logicog; vDorst; feelfree69; TylerDurden-23; diijkstra
10,curl/curl,https://github.com/curl/curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,42206,7242,10 stars today,bagder; vszakats; yangtse; captain-caveman2k; dfandrich
11,X11Libre/xserver,https://github.com/X11Libre/xserver,XLibre Xserver,C,4647,233,5 stars today,metux; whot; nwnk; keith-packard; alanc
12,Encryqed/Dumper-7,https://github.com/Encryqed/Dumper-7,Unreal Engine SDK Generator,C,2009,457,10 stars today,Fischsalat; igromanru; Encryqed; lobotomy-x; NotOfficer
13,dorianborian/sesame-robot,https://github.com/dorianborian/sesame-robot,An open and affordable mini quadruped robot based on ESP32.,C,3003,411,8 stars today,dorianborian; shariqnaiyer; one-for-all; vido89; maximeconnolly
14,redis/hiredis,https://github.com/redis/hiredis,Minimalistic C client for Redis >= 1.2,C,6658,1848,0 stars today,pietern; michael-grunder; badboy; bjosv; mnunberg
15,HarbourMasters/Shipwright,https://github.com/HarbourMasters/Shipwright,Pas de description,C,5016,761,5 stars today,briaguya0; Malkierian; serprex; Archez; garrettjoecox
16,git/git,https://github.com/git/git,Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.,C,61607,28038,21 stars today,gitster; peff; dscho; pks-t; avar
17,ZalithLauncher/ZalithLauncher,https://github.com/ZalithLauncher/ZalithLauncher,"Due to maintenance difficulties, this project has been archived. Check out the new project: https://github.com/ZalithLauncher/ZalithLauncher2",C,1701,240,3 stars today,MovTery; Vera-Firefly; aaaapai; artdeell; ShirosakiMio
18,acidanthera/OpenCorePkg,https://github.com/acidanthera/OpenCorePkg,OpenCore bootloader,C,15171,2275,10 stars today,vit9696; mhaeuser; Andrey1970AppleLife; mikebeaton; PMheart
19,pnggroup/libpng,https://github.com/pnggroup/libpng,"LIBPNG: Portable Network Graphics support, official libpng repository",C,1611,801,2 stars today,ctruta; jbowler; filipwasil; catenacyber; stoeckmann
20,tursodatabase/libsql,https://github.com/tursodatabase/libsql,"libSQL is a fork of SQLite that is both Open Source, and Open Contributions.",C,16878,500,8 stars today,MarinPostma; psarna; penberg; LucioFranco; sivukhin
