Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,google-research/timesfm,https://github.com/google-research/timesfm,TimesFM (Time Series Foundation Model) is a pretrained time-series foundation model developed by Google Research for time-series forecasting.,Python,24119,2276,"1,510 stars today",rajatsen91; siriuz42; misha-chertushkin; darkpowerxo; JustinGuese
2,chopratejas/headroom,https://github.com/chopratejas/headroom,"Compress tool outputs, logs, files, and RAG chunks before they reach the LLM. 60-95% fewer tokens, same answers. Library, proxy, MCP server.",Python,39019,2673,"4,005 stars today",chopratejas; JerrettDavis; claude; Copilot; gglucass
3,calesthio/OpenMontage,https://github.com/calesthio/OpenMontage,"World's first open-source, agentic video production system. 12 pipelines, 52 tools, 500+ agent skills. Turn your AI coding assistant into a full video production studio.",Python,6365,1086,156 stars today,calesthio; claude; itsuzef
4,Lightricks/LTX-2,https://github.com/Lightricks/LTX-2,Official Python inference and LoRA trainer package for the LTX-2 audio–video generative model.,Python,7689,1222,196 stars today,michaellightricks; github-actions; AlexeyKravtsov1987
5,K-Dense-AI/scientific-agent-skills,https://github.com/K-Dense-AI/scientific-agent-skills,"Turn any AI agent into an AI Scientist. The #1 Agent Skills library for science, used by 160,000+ scientists worldwide. 140 ready-to-use skills plus 100+ scientific databases covering biology, chemistry, medicine, and drug discovery. Compatible with Cursor, Claude Code, Codex, Pi, Antigravity, and the open Agent Skills standard.",Python,28779,2935,88 stars today,TKassis; borealBytes; claude; leipzig; github-actions
6,stanford-oval/storm,https://github.com/stanford-oval/storm,An LLM-powered knowledge curation system that researches a topic and generates a full-length report with citations.,Python,28822,2651,196 stars today,shaoyijia; Yucheng-Jiang; AMMAS1; evidencebp; hdelossantos
7,VectifyAI/OpenKB,https://github.com/VectifyAI/OpenKB,OpenKB: Open LLM Knowledge Base,Python,2416,267,148 stars today,KylinMountain; rejojer; zmtomorrow; wooogy-dev; claude
8,santinic/audiblez,https://github.com/santinic/audiblez,Generate audiobooks from e-books,Python,7784,669,139 stars today,santinic; agleyzer; virinci; flypunk
9,public-apis/public-apis,https://github.com/public-apis/public-apis,A collective list of free APIs,Python,442937,48542,367 stars today,matheusfelipeog; davemachado; pawelborkar; ArindamOSS; jbrooksuk
10,github/spec-kit,https://github.com/github/spec-kit,💫 Toolkit to help you get started with Spec-Driven Development,Python,114184,10080,284 stars today,localden; mnriem; Copilot; claude; github-actions
11,OSU-NLP-Group/HippoRAG,https://github.com/OSU-NLP-Group/HippoRAG,[NeurIPS'24] HippoRAG is a novel RAG framework inspired by human long-term memory that enables LLMs to continuously integrate knowledge across external documents. RAG + Knowledge Graphs + Personalized PageRank.,Python,3747,397,33 stars today,yhshu; bernaljg; YiboZhao624; Imagium719; WeijianQ
12,jamesyc/TimeCapsuleSMB,https://github.com/jamesyc/TimeCapsuleSMB,Hacking the Apple Time Capsule to run modern Samba,Python,614,21,56 stars today,jamesyc; gemini-code-assist; matthew-brett
13,fastapi/fastapi,https://github.com/fastapi/fastapi,"FastAPI framework, high performance, easy to learn, fast to code, ready for production",Python,99411,9454,64 stars today,tiangolo; github-actions; pre-commit-ci; dependabot
