Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,cloudflare/computer,https://github.com/cloudflare/computer,Give your agent a computer 👾,TypeScript,3181,146,891 stars today,aron-cf; ndisidore; ghostwriternr; dependabot; mattzcarey
2,TencentCloud/TencentDB-Agent-Memory,https://github.com/TencentCloud/TencentDB-Agent-Memory,"TencentDB Agent Memory is a team-level memory hub for AI Agents — turning conversations, docs, and code into four reusable memory assets (Chat Memory, Skill, LLM-Wiki, Code-Graph) that are governed, shared, and equipped across agents and frameworks.",TypeScript,15168,1382,"1,892 stars today",Maxwell-Code07; Yuntong8888
3,tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,A utility-first CSS framework for rapid UI development.,TypeScript,96879,5549,408 stars today,adamwathan; RobinMalfait; depfu; thecrypticace; reinink
4,ever-co/ever-gauzy,https://github.com/ever-co/ever-gauzy,Ever® Gauzy™ - Open Business Management Platform (ERP/CRM/HRM/ATS/PM) - https://gauzy.co,TypeScript,4262,851,86 stars today,rahul-rocket; evereq; adkif; AlexTasev; ckhandla94
5,cypress-io/cypress,https://github.com/cypress-io/cypress,"Fast, easy and reliable testing for anything that runs in a browser.",TypeScript,50915,3636,200 stars today,brian-mann; chrisbreiding; jennifer-shehane; renovate-bot; flotwig
6,ln-dev7/circle,https://github.com/ln-dev7/circle,"UI - Project management interface inspired by Linear. Built with Next.js and shadcn/ui, this application allows tracking of issues, projects and teams.",TypeScript,3058,320,54 stars today,ln-dev7; mystroken; TarTar999; claude; pradeept
7,directus/directus,https://github.com/directus/directus,"The flexible backend for all your projects 🐰 Turn your DB into a headless CMS, admin panels, or apps with a custom UI, instant APIs, auth & more.",TypeScript,37166,4883,99 stars today,rijkvanzanten; paescuj; Nitwel; licitdev; dependabot
8,melgarafael/DeskcommCRM,https://github.com/melgarafael/DeskcommCRM,"Open-source AI sales OS — self-hosted CRM with native AI agents + WhatsApp (WAHA). Open alternative to Kommo, Octadesk & Intercom for any business that sells by chat. MCP-ready, multi-tenant, LGPD.",TypeScript,352,184,36 stars today,melgarafael; claude; jmpo; dependabot; ecc-tools
9,angular/angular,https://github.com/angular/angular,Deliver web apps with confidence 🚀,TypeScript,100951,27406,197 stars today,gkalpak; petebacondarwin; devversion; angular-robot; crisbeto
10,czlonkowski/n8n-mcp,https://github.com/czlonkowski/n8n-mcp,A MCP for Claude Desktop / Claude Code / Windsurf / Cursor to build n8n workflows for you,TypeScript,22610,3607,28 stars today,czlonkowski; claude; kimbo128; dependabot; Copilot
11,dream-num/univer,https://github.com/dream-num/univer,Univer is a full-stack framework for creating and editing spreadsheets / word processor / presentation on both web and server.,TypeScript,14043,1257,21 stars today,jikkai; wzhudev; DR-Univer; Dushusir; wpxp123456
12,can1357/oh-my-pi,https://github.com/can1357/oh-my-pi,"⌥ AI Coding agent for the terminal — hash-anchored edits, optimized tool harness, LSP, Python, browser, subagents, and more",TypeScript,22211,2111,363 stars today,can1357; badlogic; roboomp; Mathews-Tom; metaphorics
