Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,raine/claude-code-proxy,https://github.com/raine/claude-code-proxy,"Use Claude Code with your ChatGPT, Kimi, Cursor or Grok subscription via a local Anthropic-compatible proxy",Rust,287,47,38 stars today,raine; thesobercoder; claude; brocktice; wtfsayo
2,servo/servo,https://github.com/servo/servo,"Servo aims to empower developers with a lightweight, high-performance alternative for embedding web technologies in applications.",Rust,37378,3703,18 stars today,emilio; Ms2ger; dependabot; jdm; mrobinson
3,nushell/nushell,https://github.com/nushell/nushell,A new type of shell,Rust,39995,2175,27 stars today,sophiajt; fdncred; sholderbach; dependabot; andrasio
4,RustPython/RustPython,https://github.com/RustPython/RustPython,A Python Interpreter written in Rust,Rust,22181,1464,8 stars today,youknowone; coolreader18; windelbouwman; fanninpm; palaviv
5,meilisearch/meilisearch,https://github.com/meilisearch/meilisearch,A lightning-fast search engine API bringing AI-powered hybrid search to your sites and applications.,Rust,58568,2617,33 stars today,Kerollmops; dureuill; irevoire; ManyTheFish; MarinPostma
6,influxdata/influxdb,https://github.com/influxdata/influxdb,"Scalable datastore for metrics, events, and real-time analytics",Rust,31642,3705,10 stars today,kodiakhq; alexpaxton; 121watts; carols10cents; otoolep
7,malisper/pgrust,https://github.com/malisper/pgrust,"Postgres rewritten in Rust, now passing 100% of the Postgres regression tests",Rust,2832,81,421 stars today,malisper; BookSock; claude; github-actions; detail-app
8,katanemo/plano,https://github.com/katanemo/plano,"Plano is an AI-native proxy and data plane for agentic apps — with built-in orchestration, safety, observability, and smart LLM routing so you stay focused on your agents core logic.",Rust,6814,464,55 stars today,adilhafeez; salmanap; Spherrrical; junr03; cotran2
9,farion1231/cc-switch,https://github.com/farion1231/cc-switch,"A cross-platform desktop All-in-One assistant for Claude Code, Codex, OpenCode, OpenClaw, Gemini CLI & Hermes Agent. Only official website: ccswitch.io",Rust,116857,7817,475 stars today,farion1231; yovinchen; claude; makoMakoGo; TinsFox
10,rust-lang/cargo,https://github.com/rust-lang/cargo,The Rust package manager,Rust,15230,2981,1 star today,bors; epage; weihanglo; ehuss; alexcrichton
11,nautechsystems/nautilus_trader,https://github.com/nautechsystems/nautilus_trader,Production-grade Rust-native trading engine with deterministic event-driven architecture,Rust,24676,3162,35 stars today,cjdsellers; limx0; filipmacek; faysou; davidsblom
12,helix-editor/helix,https://github.com/helix-editor/helix,A post-modern modal text editor.,Rust,45402,3611,57 stars today,archseer; the-mikedavis; dependabot; pascalkuthe; sudormrfbin
13,n0-computer/iroh,https://github.com/n0-computer/iroh,"IP addresses break, dial keys instead. A library that adds QUIC + NAT Traversal to your apps.",Rust,11666,681,79 stars today,dignifiedquire; flub; rklaehn; Frando; ramfox
14,moghtech/komodo,https://github.com/moghtech/komodo,🦎 a tool to build and deploy software on many servers 🦎,Rust,11617,349,26 stars today,mbecker20; beckerinj; karamvirsingh98; jackra1n; MP-Tool
15,tursodatabase/turso,https://github.com/tursodatabase/turso,"Turso is an in-process SQL database, compatible with SQLite.",Rust,22821,1152,32 stars today,penberg; jussisaurio; PThorpe92; pedrocarlo; sivukhin
16,cocoindex-io/cocoindex,https://github.com/cocoindex-io/cocoindex,Incremental engine for long horizon agents 🌟 Star if you like it!,Rust,10739,829,26 stars today,georgeh0; badmonster0; claude; lemorage; Haleshot
17,louis-e/arnis,https://github.com/louis-e/arnis,Generate any location from the real world in Minecraft with a high level of detail.,Rust,16919,1403,50 stars today,louis-e; claude; dependabot; Oleg4260; XianlinSheng
18,AlexsJones/llmfit,https://github.com/AlexsJones/llmfit,Hundreds of models & providers. One command to find what runs on your hardware.,Rust,29399,1789,71 stars today,AlexsJones; claude; three-foxes-in-a-trenchcoat; dependabot; github-actions
