Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,pingdotgg/t3code,https://github.com/pingdotgg/t3code,Pas de description,TypeScript,15083,3309,149 stars today,juliusmarminge; codex; t3dotgg; claude; cursoragent
2,CoreBunch/Instatic,https://github.com/CoreBunch/Instatic,"The open-source alternative to Webflow, Framer and WordPress. Agentic self-hosted visual CMS outputting clean static pages. Users, roles, plugins, content, database, it's all there.",TypeScript,5743,521,888 stars today,DavidBabinec; claude; RemiAsselin42; hrq-chiuchi; mvanhorn
3,EvanZhouDev/openai-oauth,https://github.com/EvanZhouDev/openai-oauth,Free AI with your ChatGPT account,TypeScript,969,168,79 stars today,EvanZhouDev; srizzo
4,BuilderIO/agent-native,https://github.com/BuilderIO/agent-native,A framework for building agent-native applications.,TypeScript,4055,384,89 stars today,steve8708; github-actions; builder-io-integration; 3mdistal; builderio-bot
5,apollographql/apollo-client,https://github.com/apollographql/apollo-client,"The industry-leading GraphQL client for TypeScript, JavaScript, React, Vue, Angular, and more. Apollo Client delivers powerful caching, intuitive APIs, and comprehensive developer tools to accelerate your app development.",TypeScript,19808,2781,5 stars today,benjamn; renovate-bot; hwillson; helfer; stubailo
6,browseros-ai/BrowserOS,https://github.com/browseros-ai/BrowserOS,"🌐 The open-source Agentic browser; alternative to ChatGPT Atlas, Perplexity Comet, Dia.",TypeScript,12757,1344,70 stars today,shadowfax92; felarof99; DaniAkash; shivammittal274; claude
7,tashfeenahmed/freellmapi,https://github.com/tashfeenahmed/freellmapi,"OpenAI-compatible proxy that stacks the free tiers of 28 LLM providers (~4B tokens/month) behind one /v1 endpoint — plus any custom OpenAI-compatible endpoint. Smart routing, automatic failover, encrypted keys. Personal experimentation only.",TypeScript,17103,2471,116 stars today,tashfeenahmed; claude; jasnoorgill; Tazrif-Raim; nordbyte
8,Crosstalk-Solutions/project-nomad,https://github.com/Crosstalk-Solutions/project-nomad,"Project N.O.M.A.D, is a self-contained, offline survival computer packed with critical tools, knowledge, and AI to keep you informed and empowered—anytime, anywhere.",TypeScript,34850,3493,85 stars today,jakeaturner; chriscrosstalk; claude; cosmistack-bot; dependabot
9,nestjs/nest,https://github.com/nestjs/nest,"A progressive Node.js framework for building efficient, scalable, and enterprise-grade server-side applications with TypeScript/JavaScript 🚀",TypeScript,76215,8404,20 stars today,kamilmysliwiec; dependabot; renovate-bot; renovate; micalevisk
10,777genius/agent-teams-ai,https://github.com/777genius/agent-teams-ai,"You're the boss, agents are your team. They handle tasks on their own, message each other, and review each other's work. You just watch the kanban board and give high-level commands. Codex/Claude/OpenCode/Cursor/Grok/GitHub Copilot/Kiro/Z.AI/MiniMax/Kimi(200+ models, 75+ LLM providers, free models no auth). Build your AI company with multiple teams",TypeScript,1702,299,25 stars today,777genius; matt1398; claude; developerInfiniti
11,microsoft/inshellisense,https://github.com/microsoft/inshellisense,IDE style command line auto complete,TypeScript,10551,245,36 stars today,cpendery; alanhe421; dberlin; russelldavis; eirikwitt
12,kepano/defuddle,https://github.com/kepano/defuddle,Get the main content of any page as Markdown.,TypeScript,8604,374,28 stars today,kepano; MaxWolf-01; domdomegg; lorenzozane; pieterbeulque
13,davepoon/buildwithclaude,https://github.com/davepoon/buildwithclaude,"A single hub to find Claude Skills, Agents, Commands, Hooks, Plugins, and Marketplace collections to extend Claude Code, Claude Desktop, Agent SDK and OpenClaw",TypeScript,3220,441,6 stars today,davepoon; claude; lendtrain; isanthoshgandhi; justi
14,prisma/prisma,https://github.com/prisma/prisma,"Next-generation ORM for Node.js & TypeScript | PostgreSQL, MySQL, MariaDB, SQL Server, SQLite, MongoDB and CockroachDB",TypeScript,47407,2435,8 stars today,timsuchanek; prisma-bot; Jolg42; renovate; nikolasburk
15,nrwl/nx,https://github.com/nrwl/nx,"The Monorepo Platform that amplifies both developers and AI agents. Nx optimizes your builds, scales your CI, and fixes failed PRs automatically. Ship in half the time.",TypeScript,29145,2866,9 stars today,FrozenPandaz; vsavkin; jaysoo; leosvelperez; Coly010
16,freemocap/freemocap,https://github.com/freemocap/freemocap,Free Motion Capture for Everyone 💀✨,TypeScript,9826,907,18 stars today,jonmatthis; aaroncherian; endurance; philipqueen; trentwirth
17,puppeteer/puppeteer,https://github.com/puppeteer/puppeteer,JavaScript API for Chrome and Firefox,TypeScript,95360,9561,14 stars today,OrKoN; release-please; aslushnikov; dependabot; Lightning00Blade
