Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,HarbourMasters/PaperBoat,https://github.com/HarbourMasters/PaperBoat,Pas de description,C,320,17,34 stars today,bass3l; Caladius; JeodC; Project516; KiritoDv
2,stackia/rtp2httpd,https://github.com/stackia/rtp2httpd,"Multicast RTP/RTSP to Unicast HTTP stream converter, with built-in web player, status dashboard, fast channel change support, and more!",C,2102,326,6 stars today,stackia; claude; github-actions; cursoragent; laozhoubuluo
3,pgvector/pgvector,https://github.com/pgvector/pgvector,Open-source vector similarity search for Postgres,C,23092,1327,24 stars today,ankane; hlinnaka; jkatz; lychen0618; binarycleric
4,foobnix/LibreraReader,https://github.com/foobnix/LibreraReader,Book Reader for Android,C,4829,447,5 stars today,foobnix; venoom90; mackeev; rockmax001; stanumarov
5,nesbox/TIC-80,https://github.com/nesbox/TIC-80,"TIC-80 is a fantasy computer for making, playing and sharing tiny games.",C,6130,646,4 stars today,nesbox; koltenpearson; AlecTroemel; RobLoach; blueloveTH
6,colbymchenry/codegraph,https://github.com/colbymchenry/codegraph,"Pre-indexed code knowledge graph, auto syncs on code changes, for Claude Code, Codex, Gemini, Cursor, OpenCode, AntiGravity, Kiro, CoPilot, and Hermes Agent — fewer tokens, fewer tool calls, 100% local",C,71511,4597,76 stars today,colbymchenry; claude; github-actions; omonien; maxmilian
7,UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,Playground (and dump) of stuff I make or modify for the Flipper Zero,C,17555,3914,12 stars today,UberGuidoZ; amec0e; RogueMaster; FalsePhilosopher; MarkCyber
8,jemalloc/jemalloc,https://github.com/jemalloc/jemalloc,Pas de description,C,11174,1649,17 stars today,jasone; davidtgoldblatt; interwq; yinan1048576; spredolac
9,Cyan4973/xxHash,https://github.com/Cyan4973/xxHash,Extremely fast non-cryptographic hash algorithm,C,11267,912,5 stars today,Cyan4973; easyaspi314; t-mat; dependabot; WayneD
10,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30807,11470,5 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
11,Rainchus/Donkey-Kong-64-Recompiled,https://github.com/Rainchus/Donkey-Kong-64-Recompiled,Pas de description,C,439,12,9 stars today,theballaam96; Killklli; GreenestBeen; Rainchus; zdodson21
12,jqlang/jq,https://github.com/jqlang/jq,Command-line JSON processor,C,35637,2203,7 stars today,stedolan; nicowilliams; itchyny; dtolnay; github-actions
13,FRRouting/frr,https://github.com/FRRouting/frr,The FRRouting Protocol Suite,C,4296,1616,0 stars today,donaldsharp; ton31337; eqvinox; qlyoung; riw777
14,PerformanC/ReZygisk,https://github.com/PerformanC/ReZygisk,Transparent implementation of Zygisk.,C,3949,368,7 stars today,ThePedroo; JingMatrix; RainyXeon; GuitarHeroStyles; TheSillyOk
15,tmux/tmux,https://github.com/tmux/tmux,tmux source code,C,49368,2902,22 stars today,nicm; ThomasAdam; tcunha; actions-user; mathstuf
16,eclipse-mosquitto/mosquitto,https://github.com/eclipse-mosquitto/mosquitto,Eclipse Mosquitto - An open source MQTT broker,C,11210,2642,6 stars today,ralight; keptt; karlp; NorbertHeusser; PierreF
17,hathach/tinyusb,https://github.com/hathach/tinyusb,An open source cross-platform USB stack for embedded system,C,7110,1519,1 star today,hathach; HiFiPhile; claude; pigrew; kkitayam
18,checkpoint-restore/criu,https://github.com/checkpoint-restore/criu,Checkpoint/Restore tool,C,3999,786,2 stars today,avagin; xemul; Snorch; kolyshkin; rst0git
19,timescale/timescaledb,https://github.com/timescale/timescaledb,A time-series database for high-performance real-time analytics packaged as a Postgres extension,C,23547,1154,2 stars today,svenklemm; erimatnor; akuzm; cevian; mkindahl
