Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,AlexsJones/llmfit,https://github.com/AlexsJones/llmfit,Hundreds of models & providers. One command to find what runs on your hardware.,Rust,35801,2270,258 stars today,AlexsJones; claude; dependabot; three-foxes-in-a-trenchcoat; github-actions
2,t8y2/dbx,https://github.com/t8y2/dbx,"20 MB lightweight cross-platform database client for 90+ databases, including MySQL, PostgreSQL, SQLite, Redis, MongoDB, DuckDB, SQL Server, and Dameng. Built-in AI, MCP Server, CLI, desktop and Docker. | 轻量级跨平台数据库管理工具，支持 MySQL、PostgreSQL、SQLite、Redis、MongoDB、达梦等 90+ 数据库，提供桌面端、Docker、CLI、内置 AI 助手和 MCP Server。",Rust,18971,1837,232 stars today,t8y2; zipg; github-actions; eryajf; q396921921
3,alphaXiv/OpenResearch,https://github.com/alphaXiv/OpenResearch,Run parallel research agents with any model,Rust,996,77,210 stars today,sox8502; rehaanahmad2013; myles332; claude; sfabbro
4,Automattic/harper,https://github.com/Automattic/harper,"Offline, privacy-first grammar checker. Fast, open-source, Rust-powered",Rust,15260,621,62 stars today,elijah-potter; hippietrail; dependabot; grantlemons; mcecode
5,akitaonrails/ai-memory,https://github.com/akitaonrails/ai-memory,Solution for long term memory for agent coding CLIs and to facilitate handoff between different agent vendors,Rust,6483,446,231 stars today,akitaonrails; claude; djalmajr; samirhvbr; wblech
6,feigeCode/navop,https://github.com/feigeCode/navop,"A native, all-in-one workspace for databases, SSH, SFTP, terminals, remote desktop, monitoring, and AI.",Rust,1298,139,38 stars today,feigeCode; claude; paofu-cium; htmambo; aries-shen
7,dmtrKovalenko/fff,https://github.com/dmtrKovalenko/fff,"The fastest and the most accurate file search SDK for AI agents, Neovim, Rust, C, Python, Bun and NodeJS",Rust,10687,443,31 stars today,dmtrKovalenko; gustav-fff; github-actions; sQVe; thuan1412
8,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,123147,18953,299 stars today,jif-oai; bolinfest; etraut-openai; aibrahim-oai; pakrym-oai
9,waditu/czsc,https://github.com/waditu/czsc,缠中说禅技术分析工具；缠论；股票；期货；Quant；量化交易,Rust,6091,1720,11 stars today,zengbin93; Copilot; 0xcjun; dependabot; multica-agent
10,base/base,https://github.com/base/base,All components used to run Base,Rust,883,600,4 stars today,refcell; danyalprout; claude; ratankaliani; jackchuma
11,akitaonrails/ai-usagebar,https://github.com/akitaonrails/ai-usagebar,"Rust-based waybar widget to monitor status of Claude, GPT, GLM, OpenRouter plans/credits - inspired by claudebar/codexbar",Rust,467,93,41 stars today,claude; akitaonrails; ohmaseclaro; samirhvbr; dependabot
12,HakanSeven12/OpenCADStudio,https://github.com/HakanSeven12/OpenCADStudio,"A CAD application built with Rust — 2D/3D drawing, DWG/DXF support, and GPU-accelerated rendering",Rust,1501,150,158 stars today,HakanSeven12; claude; ramox81; KarimJerbi; gianlucafiore
13,ast-grep/ast-grep,https://github.com/ast-grep/ast-grep,"⚡A CLI tool for code structural search, lint and rewriting. Written in Rust",Rust,15843,445,16 stars today,HerringtonDarkholme; renovate; Copilot; mohebifar; SigureMo
14,persiyanov/herdr-reviewr,https://github.com/persiyanov/herdr-reviewr,"A code review + file viewer sidebar for herdr. Comment on a diff and send back to agent. Inspect diffs, files, and a PR state.",Rust,664,69,21 stars today,persiyanov; claude; dependabot; tomotochi; shumkov
15,farion1231/cc-switch,https://github.com/farion1231/cc-switch,"A cross-platform desktop All-in-One assistant for Claude Code, Codex, OpenCode, OpenClaw, Grok Build & Hermes Agent. Only official website: ccswitch.io",Rust,132218,9111,234 stars today,farion1231; yovinchen; claude; SaladDay; YUZHEthefool
