Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,JCodesMore/ai-website-cloner-template,https://github.com/JCodesMore/ai-website-cloner-template,Clone any website with one command using AI coding agents,TypeScript,19468,2897,692 stars today,JCodesMore; claude; oz-agent; rishikeshmanohar; SABUJ123472
2,stablyai/orca,https://github.com/stablyai/orca,Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop and mobile.,TypeScript,6905,498,331 stars today,nwparker; AmethystLiang; orca-ide; Jinwoo-H; brennanb2025
3,google-labs-code/design.md,https://github.com/google-labs-code/design.md,"A format specification for describing a visual identity to coding agents. DESIGN.md gives agents a persistent, structured understanding of a design system.",TypeScript,17502,1573,619 stars today,davideast; xkxx; mvanhorn; tejas100; dalmaer
4,microsoft/playwright,https://github.com/microsoft/playwright,"Playwright is a framework for Web Testing and Automation. It allows testing Chromium, Firefox and WebKit with a single API.",TypeScript,91592,5977,83 stars today,pavelfeldman; dgozman; yury-s; mxschmitt; aslushnikov
5,jamiepine/voicebox,https://github.com/jamiepine/voicebox,"The open-source AI voice studio. Clone, dictate, create.",TypeScript,33907,4084,772 stars today,jamiepine; claude; tomasmach; mvanhorn; selop
6,tashfeenahmed/freellmapi,https://github.com/tashfeenahmed/freellmapi,"OpenAI-compatible proxy that stacks the free tiers of 16 LLM providers (~1.7B tokens/month) behind one /v1 endpoint — plus any custom OpenAI-compatible endpoint. Smart routing, automatic failover, encrypted keys. Personal experimentation only.",TypeScript,12162,1874,252 stars today,tashfeenahmed; claude; Tazrif-Raim; nordbyte; v0rtex1223
7,nocodb/nocodb,https://github.com/nocodb/nocodb,🔥 🔥 🔥 A Free & Self-hostable Airtable Alternative,TypeScript,63593,4866,31 stars today,o1lab; pranavxc; rameshmane7218; wingkwong; dstala
8,ArnasDon/wacrm,https://github.com/ArnasDon/wacrm,Pas de description,TypeScript,1079,2482,38 stars today,ArnasDon; claude; dependabot; iiamabhishek; dhruv465
9,langgenius/dify,https://github.com/langgenius/dify,Production-ready platform for agentic workflow development.,TypeScript,146489,23046,158 stars today,autofix-ci; crazywoola; laipz8200; lyzno1; takatost
10,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,"The API to search, scrape, and interact with the web at scale. 🔥",TypeScript,138757,8001,587 stars today,nickscamara; mogery; rafaelsideguide; abimaelmartell; firecrawl-spring
11,thesysdev/openui,https://github.com/thesysdev/openui,The Open Standard for Generative UI,TypeScript,7356,547,132 stars today,i-subham23; ankit-thesys; abhithesys; rabisg; Aditya-thesys
12,NVIDIA/NemoClaw,https://github.com/NVIDIA/NemoClaw,Run agents like Hermes and OpenClaw more securely inside NVIDIA OpenShell with managed inference,TypeScript,21393,2864,21 stars today,ericksoa; cv; miyoungc; claude; jyaunches
13,garrytan/gstack,https://github.com/garrytan/gstack,"Use Garry Tan's exact Claude Code setup: 23 opinionated tools that serve as CEO, Designer, Eng Manager, Release Manager, Doc Engineer, and QA",TypeScript,114978,16999,922 stars today,claude; garrytan; jbetala7; garagon; mvanhorn
14,heygen-com/hyperframes,https://github.com/heygen-com/hyperframes,Write HTML. Render video. Built for agents.,TypeScript,31082,2895,425 stars today,miguel-heygen; jrusso1020; claude; vanceingalls; ukimsanov
15,Crosstalk-Solutions/project-nomad,https://github.com/Crosstalk-Solutions/project-nomad,"Project N.O.M.A.D, is a self-contained, offline survival computer packed with critical tools, knowledge, and AI to keep you informed and empowered—anytime, anywhere.",TypeScript,31923,3182,113 stars today,jakeaturner; chriscrosstalk; claude; cosmistack-bot; dependabot
16,alibaba/page-agent,https://github.com/alibaba/page-agent,JavaScript in-page GUI agent. Control web interfaces with natural language.,TypeScript,19527,1685,280 stars today,gaomeng1900; dependabot; Copilot; JasonOA888; linked-danis
17,marktext/marktext,https://github.com/marktext/marktext,"📝A simple and elegant markdown editor, available for Linux, macOS and Windows.",TypeScript,57814,4313,57 stars today,Jocs; fxha; claude; notAlaanor; mdogadailo
