Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,113424,17370,"1,544 stars today",jif-oai; bolinfest; aibrahim-oai; etraut-openai; pakrym-oai
2,AprilNEA/OpenLogi,https://github.com/AprilNEA/OpenLogi,"⚡️A native, local-first alternative to Logitech Options+, written in Rust 🦀 — remap buttons, DPI, and SmartShift over HID++. No account, no telemetry.",Rust,13955,374,959 stars today,AprilNEA; davidbudnick; aprilnea; cserby; tagawa0525
3,nautechsystems/nautilus_trader,https://github.com/nautechsystems/nautilus_trader,Production-grade Rust-native trading engine with deterministic event-driven architecture,Rust,27314,3531,324 stars today,cjdsellers; limx0; filipmacek; faysou; davidsblom
4,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"Your Personal AI super intelligence. A brain that builds a local-first memory of your life, a fantastic orchestrator of agent fleets and workflows, and a deep researcher.",Rust,36502,3656,51 stars today,senamakel; medullabot; graycyrus; claude; M3gA-Mind
5,oven-sh/bun,https://github.com/oven-sh/bun,"Incredibly fast JavaScript runtime, bundler, test runner, and package manager – all in one",Rust,95587,4986,50 stars today,Jarred-Sumner; robobun; dylan-conway; autofix-ci; nektro
6,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",Rust,65841,3123,68 stars today,dani-garcia; BlackDex; jjlin; mprasil; stefan0xC
7,aaif-goose/goose,https://github.com/aaif-goose/goose,"an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM",Rust,53262,6068,81 stars today,blackgirlbytes; angiejones; dianed-square; michaelneale; DOsinga
8,rust-lang/cargo,https://github.com/rust-lang/cargo,The Rust package manager,Rust,15413,3027,7 stars today,bors; epage; weihanglo; ehuss; alexcrichton
9,rustfs/rustfs,https://github.com/rustfs/rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",Rust,31309,1399,30 stars today,overtrue; houseme; heihutu; weisd; loverustfs
10,block/buzz,https://github.com/block/buzz,A hive mind communication platform,Rust,29787,3788,564 stars today,wesbillman; wpfleger96; tlongwell-block; claude; klopez4212
11,pola-rs/polars,https://github.com/pola-rs/polars,"Extremely fast Query Engine for DataFrames, written in Rust",Rust,39444,3039,14 stars today,ritchie46; alexander-beedie; orlp; coastalwhite; nameexhaustion
12,sinelaw/fresh,https://github.com/sinelaw/fresh,"Terminal based IDE & text editor: easy, powerful and fast",Rust,8444,313,47 stars today,claude; sinelaw; PavelLoparev; asukaminato0721; dependabot
13,lancedb/lancedb,https://github.com/lancedb/lancedb,Developer-friendly OSS embedded retrieval library for multimodal AI. Search More; Manage Less.,Rust,11239,1022,11 stars today,wjones127; changhiskhan; eddyxu; westonpace; AyushExel
14,zellij-org/zellij,https://github.com/zellij-org/zellij,A terminal workspace with batteries included,Rust,35054,1402,19 stars today,imsnif; a-kenji; TheLostLambda; kunalmohan; jaeheonji
15,windmill-labs/windmill,https://github.com/windmill-labs/windmill,"Open-source developer platform to power your entire infra and turn scripts into webhooks, workflows and UIs. Fastest workflow engine (13x vs Airflow). Open-source alternative to Retool and Temporal.",Rust,17622,1075,14 stars today,rubenfiszel; claude; hugocasa; fatonramadani; centdix
16,starship/starship,https://github.com/starship/starship,"☄🌌️ The minimal, blazing-fast, and infinitely customizable prompt for any shell!",Rust,59546,2640,19 stars today,renovate; matchai; davidkna; dependabot; dependabot-preview
17,clockworklabs/SpacetimeDB,https://github.com/clockworklabs/SpacetimeDB,Development at the speed of light,Rust,25047,1045,12 stars today,bfops; joshua-spacetime; Centril; gefjon; cloutiertyler
18,spacedriveapp/spacedrive,https://github.com/spacedriveapp/spacedrive,"Spacedrive is an open source cross-platform file explorer, powered by a virtual distributed filesystem written in Rust.",Rust,38821,1337,12 stars today,jamiepine; Brendonovich; oscartbeaumont; ameer2468; Rocky43007
19,us/crw,https://github.com/us/crw,"Fast, lightweight Firecrawl/Tavily alternative in Rust. Web scraper, crawler & search API with MCP server for AI agents. Drop-in Firecrawl-compatible API (/scrape, /crawl, /search). 2.3x faster than Tavily, 1.5x faster than Firecrawl in 1K-URL benchmarks. 6 MB RAM, single binary. Self-host or use managed cloud.",Rust,664,47,20 stars today,us; github-actions; dependabot; claude; santhreal
