Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,CloakHQ/CloakBrowser,https://github.com/CloakHQ/CloakBrowser,Stealth Chromium that passes every bot detection test. Drop-in Playwright replacement with source-level fingerprint patches. 30/30 tests passed.,Python,6403,468,"1,320 stars today",Cloak-HQ; evelaa123; Durafen; dependabot; kitiho
2,AUTOMATIC1111/stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,Stable Diffusion web UI,Python,162923,30337,39 stars today,AUTOMATIC1111; w-e-w; dfaker; akx; catboxanon
3,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,145131,22699,"2,065 stars today",teknium1; OutThisLife; kshitijk4poor; 0xbyt4; claude
4,HKUDS/AI-Trader,https://github.com/HKUDS/AI-Trader,"""AI-Trader: 100% Fully-Automated Agent-Native Trading""",Python,16165,2582,801 stars today,TianyuFan0504; chaohuang-ai; Dennis-yxchen; Hoder-zyf; yuh-yang
5,jundot/omlx,https://github.com/jundot/omlx,LLM inference server with continuous batching & SSD caching for Apple Silicon — managed from the macOS menu bar,Python,13669,1161,440 stars today,jundot; claude; lyonsno; latent-variable; ethannortharc
6,jwadow/kiro-gateway,https://github.com/jwadow/kiro-gateway,👻 Proxy API gateway for Kiro IDE & CLI (Amazon Q Developer / AWS CodeWhisperer). Use free Claude models with any client.,Python,1337,315,76 stars today,jwadow; claude; bhaskoro-muthohar; kilhyeonjun; leikaiwei
7,bytedance/UI-TARS,https://github.com/bytedance/UI-TARS,Pioneering Automated GUI Interaction with Native Agents,Python,10446,773,75 stars today,pooruss; mingcomplex; ycjcl868; AHEADer; li-plus
8,datawhalechina/hello-agents,https://github.com/datawhalechina/hello-agents,📚 《从零开始构建智能体》——从零开始的智能体原理与实践教程,Python,47679,5743,"1,248 stars today",jjyaoao; HeteroCat; JJasonSun; fengju0213; Tasselszcx
9,ylytdeng/wechat-decrypt,https://github.com/ylytdeng/wechat-decrypt,"WeChat 4.0 database decryptor - extract keys from memory, decrypt SQLCipher 4 databases, real-time message monitor",Python,3251,1876,41 stars today,ylytdeng; claude; PeanutSplash; bbingz; dsjzazs
10,wanshuiyin/Auto-claude-code-research-in-sleep,https://github.com/wanshuiyin/Auto-claude-code-research-in-sleep,"ARIS ⚔️ (Auto-Research-In-Sleep) — Lightweight Markdown-only skills for autonomous ML research: cross-model review loops, idea discovery, and experiment automation. No framework, no lock-in — works with Claude Code, Codex, OpenClaw, or any LLM agent.",Python,8886,832,186 stars today,claude; wanshuiyin; ly-xxx; Joseph-li343; Kakezh
11,huggingface/skills,https://github.com/huggingface/skills,Give your agents the power of the Hugging Face ecosystem,Python,10464,661,38 stars today,burtenshaw; evalstate; hanouticelina; claude; NathanHB
12,anthropics/financial-services,https://github.com/anthropics/financial-services,Pas de description,Python,20528,2706,"1,695 stars today",cxyback; manar-ant; mihilmy; tobinsouth; viveknair
13,romainsimon/paperasse,https://github.com/romainsimon/paperasse,"🇫🇷 Skills pour agents IA spécialisés dans la bureaucratie française : Comptable, Notaire, ...",Python,1613,91,110 stars today,romainsimon; claude; StephanOrgiazzi; github-actions; AbdelStark
