Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,infiniflow/ragflow,https://github.com/infiniflow/ragflow,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs,Go,88047,10355,465 stars today,cike8899; KevinHuSh; JinHai-CN; writinwaters; yuzhichang
2,netdata/netdata,https://github.com/netdata/netdata,"The fastest path to AI-powered full stack observability, even for lean teams.",Go,80187,6584,34 stars today,ktsaou; netdatabot; ilyam8; Ferroin; stelfrag
3,compozy/compozy,https://github.com/compozy/compozy,"An operating system for AI agents. Plug in the agent CLIs you already use (Claude Code, Codex, Gemini CLI, Cursor) and they become a team: they split the work, hand tasks to each other, run automated on jobs and loops, and share one project memory. You steer everything from the browser.",Go,2549,145,17 stars today,pedronauck; github-actions; claude; MatheusBBarni; compozybot
4,alibaba/skill-up,https://github.com/alibaba/skill-up,An evaluation and evolution tool for Agent Skills.,Go,532,38,7 stars today,roark47; zpzjzj; claude; dependabot; jwx0925
5,Agent-Field/pr-af,https://github.com/Agent-Field/pr-af,#1 open-source code reviewer on Code-Review-Bench,Go,532,56,19 stars today,AbirAbbas; santoshkumarradha; claude; jainakshay93; oktaygoktas
6,nats-io/nats-server,https://github.com/nats-io/nats-server,"High-Performance server for NATS.io, the cloud and edge native messaging system.",Go,20495,1904,21 stars today,derekcollison; kozlovic; neilalexander; MauriceVanVeen; matthiashanel
7,trufflesecurity/trufflehog,https://github.com/trufflesecurity/trufflehog,"Find, verify, and analyze leaked credentials",Go,27443,2536,34 stars today,renovate; lonmarsDev; roxanne-tampus; ahrav; dustin-decker
8,actions/actions-runner-controller,https://github.com/actions/actions-runner-controller,Kubernetes controller for GitHub Actions self-hosted runners,Go,6438,1463,5 stars today,mumoshu; nikola-jokic; summerwind; toast-gear; renovate
9,knadh/listmonk,https://github.com/knadh/listmonk,"High performance, self-hosted, newsletter and mailing list manager with a modern dashboard. Single binary app.",Go,22806,2509,40 stars today,knadh; github-actions; dependabot; mr-karan; MaximilianKohler
10,argoproj/argo-cd,https://github.com/argoproj/argo-cd,Declarative Continuous Deployment for Kubernetes,Go,23918,7735,16 stars today,dependabot; alexmt; crenshaw-dev; jannfis; jessesuen
11,spf13/cobra,https://github.com/spf13/cobra,A Commander for modern Go CLI interactions,Go,44463,3213,10 stars today,eparis; n10v; spf13; umarcor; marckhouzam
12,geekjourneyx/md2wechat-skill,https://github.com/geekjourneyx/md2wechat-skill,Markdown to WeChat CLI | 一键排版发布到微信公众号：支持 40+ 排版样式和专业主题 、AI 配图 、批量发布 、多账号管理,Go,3513,401,18 stars today,geekjourneyx; Copilot; claude; web-flow; warp-agent
13,semaphoreui/semaphore,https://github.com/semaphoreui/semaphore,"Modern UI and powerful API for Ansible, Terraform/OpenTofu/Terragrunt, PowerShell and other DevOps tools.",Go,14004,1288,3 stars today,fiftin; matejkramny; renovate; twhiston; strangeman
14,astaxie/TokenHub,https://github.com/astaxie/TokenHub,"TokenHub gives enterprises a private gateway to unify AI model access and governance, making every request controllable, traceable, and attributable.",Go,1048,126,56 stars today,astaxie; legendtkl; deepjerry-ai; claude; cngump
15,gitleaks/gitleaks,https://github.com/gitleaks/gitleaks,Find secrets with Gitleaks 🔑,Go,28697,2186,49 stars today,zricethezav; rgmz; w0rmr1d3r; bryanbeverly; petegallagher
16,m1k1o/neko,https://github.com/m1k1o/neko,A self hosted virtual browser that runs in docker and uses WebRTC.,Go,22060,1591,100 stars today,m1k1o; nurdism; mbattista; prophetofxenu; gbrian
17,kubernetes-sigs/kueue,https://github.com/kubernetes-sigs/kueue,Kubernetes-native Job Queueing,Go,2828,745,22 stars today,mbobrovskyi; dependabot; k8s-ci-robot; tenzen-y; mimowo
18,Willxup/cpa-usage-keeper,https://github.com/Willxup/cpa-usage-keeper,Standalone CliProxyAPI usage tracker with SQLite persistence and built-in dashboard.,Go,1143,116,13 stars today,Willxup; yueziji; Linwenqiang-git; aliceric27; KorenKrita
19,flexprice/flexprice,https://github.com/flexprice/flexprice,Usage-based pricing and billing for developers 🔓 Cloud or self-hosted ⚙️ No-code UI 💰 Realtime usage metering 🎟 Credits & top-ups 🔑 Control feature access,Go,4342,501,33 stars today,omkar273; nkmishra1997; hiteshshimpi-55; claude; subratsahilgupta
20,danielmiessler/Fabric,https://github.com/danielmiessler/Fabric,Fabric is an open-source framework for augmenting humans using AI. It provides a modular system for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.,Go,43429,4226,13 stars today,danielmiessler; ksylvan; github-actions; eugeis; xssdoctor
21,aws/karpenter-provider-aws,https://github.com/aws/karpenter-provider-aws,"Karpenter is a Kubernetes Node Autoscaler built for flexibility, performance, and simplicity.",Go,7701,1318,4 stars today,jonathan-innis; dependabot; ellistarn; engedaam; bwagner5
22,cloudreve/cloudreve,https://github.com/cloudreve/cloudreve,"🌩 Self-hosted file management and sharing system, supports multiple storage providers",Go,28540,3878,8 stars today,HFO4; YUDONGLING; WeidiDeng; dependabot; vvisionnn
23,JuliusBrussee/caveman,https://github.com/JuliusBrussee/caveman,🪨 why use many token when few token do trick — Claude Code skill that cuts 65% of tokens by talking like caveman,Go,98039,5665,263 stars today,JuliusBrussee; claude; github-actions; sebastianbreguel; vraj00222
24,0xJacky/nginx-ui,https://github.com/0xJacky/nginx-ui,Yet another WebUI for Nginx,Go,11407,859,5 stars today,0xJacky; renovate; Hintay; claude; dependabot
