Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,78077,10436,"11,289 stars today",teknium1; 0xbyt4; kshitijk4poor; claude; alt-glitch
2,shiyu-coder/Kronos,https://github.com/shiyu-coder/Kronos,Kronos: A Foundation Model for the Language of Financial Markets,Python,17082,3215,"1,554 stars today",shiyu-coder; Luciferbobo; CharlesJ-ABu; AnMakc; randyy179
3,microsoft/markitdown,https://github.com/microsoft/markitdown,Python tool for converting files and office documents to Markdown.,Python,107139,6758,"2,808 stars today",afourney; gagb; sugatoray; PetrAPConsulting; l-lumin
4,virattt/ai-hedge-fund,https://github.com/virattt/ai-hedge-fund,An AI Hedge Fund Team,Python,53038,9199,783 stars today,virattt; arsaboo; KittatamSaisaard; jsemldonado; ak4631
5,ahujasid/blender-mcp,https://github.com/ahujasid/blender-mcp,Pas de description,Python,19524,1885,339 stars today,ahujasid; ElgoogUdiab; siddikisahil47; harrywang; satishgoda
6,hacksider/Deep-Live-Cam,https://github.com/hacksider/Deep-Live-Cam,real time face swap and one-click video deepfake with only a single image,Python,90284,13130,217 stars today,hacksider; KRSHH; vic4key; laurigates; pereiraroland26
7,OpenBMB/VoxCPM,https://github.com/OpenBMB/VoxCPM,"VoxCPM2: Tokenizer-Free TTS for Multilingual Speech Generation, Creative Voice Design, and True-to-Life Cloning",Python,12398,1427,"1,178 stars today",Labmem-Zhouyx; VoxInstruct; liuxin99; a710128; AbrahamSanders
8,yt-dlp/yt-dlp,https://github.com/yt-dlp/yt-dlp,A feature-rich command-line audio/video downloader,Python,156682,12899,248 stars today,dstftw; phihag; pukkandan; remitamine; jaimeMF
9,axolotl-ai-cloud/axolotl,https://github.com/axolotl-ai-cloud/axolotl,Go ahead and axolotl questions,Python,11683,1306,20 stars today,winglian; NanoCode012; djsaunde; salmanmohammadi; tmm1
10,microsoft/agent-lightning,https://github.com/microsoft/agent-lightning,The absolute trainer to light up AI agents.,Python,16835,1467,55 stars today,actions-user; ultmaster; acured; wizardlancet; Copilot
11,AIDC-AI/Pixelle-Video,https://github.com/AIDC-AI/Pixelle-Video,🚀 AI 全自动短视频引擎 | AI Fully Automated Short Video Engine,Python,3812,634,147 stars today,puke3615; lltt90511; AuroraChloe; xianshi-yyds; strict235
