Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,XTLS/Xray-core,https://github.com/XTLS/Xray-core,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",Go,40225,5641,49 stars today,RPRX; dependabot; yuhan6665; Fangliding; LjhAUMEM
2,kenn-io/agentsview,https://github.com/kenn-io/agentsview,"Local-first session search, analytics, insights, and token use statistics for coding agents, supporting Claude Code, Codex, and more than 20 other agents.",Go,4083,323,123 stars today,wesm; claude; mariusvniekerk; mjacobs; rodboev
3,gastownhall/gastown,https://github.com/gastownhall/gastown,Gas Town - multi-agent workspace manager,Go,16862,1546,274 stars today,steveyegge; claude; julianknutsen; Thalia-geraghty; seanbearden
4,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,17921,2439,62 stars today,lyingbug; voidkey; begoniezhao; claude; dependabot
5,casdoor/casdoor,https://github.com/casdoor/casdoor,"An open-source Agent-first Identity and Access Management (IAM) /LLM MCP & agent gateway and auth server with web UI supporting OpenClaw, MCP, OAuth, OIDC, SAML, CAS, LDAP, SCIM, WebAuthn, TOTP, MFA, Face ID, Google Workspace, Azure AD",Go,13894,1729,13 stars today,hsluoyz; dacongda; nomeguy; Copilot; leo220yuyaodog
6,microsoft/typescript-go,https://github.com/microsoft/typescript-go,Staging repo for development of native port of TypeScript,Go,25814,1034,10 stars today,jakebailey; Copilot; ahejlsberg; andrewbranch; Andarist
7,binwiederhier/ntfy,https://github.com/binwiederhier/ntfy,Send push notifications to your phone or desktop using PUT/POST,Go,31486,1371,90 stars today,binwiederhier; nimbleghost; wunter8; StoyanDimitrov; karmanyaahm
8,getsops/sops,https://github.com/getsops/sops,Simple and flexible tool for managing secrets,Go,22319,1052,10 stars today,felixfontein; autrilla; jvehent; dependabot; hiddeco
9,siderolabs/talos,https://github.com/siderolabs/talos,Talos Linux is a modern Linux distribution built for Kubernetes.,Go,10744,849,8 stars today,smira; andrewrynhard; frezbo; rsmitty; Unix4ever
10,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,Sub2API 一站式开源中转服务，让 Claude、Openai 、Gemini、Grok订阅统一接入，支持拼车共享，更高效分摊成本，原生工具无缝使用。,Go,30702,6282,190 stars today,Wei-Shaw; IanShaw027; touwaeriol; claude; slovx2
11,temporalio/temporal,https://github.com/temporalio/temporal,Temporal service,Go,21477,1706,24 stars today,wxing1292; yycptt; dnr; stephanos; yux0
12,vxcontrol/pentagi,https://github.com/vxcontrol/pentagi,Fully autonomous AI Agents system capable of performing complex penetration testing tasks,Go,18320,2509,78 stars today,sirozha; asdek; claude; mason5052; cursoragent
13,openclaw/crabbox,https://github.com/openclaw/crabbox,"Crabbox: warm a box, sync the diff, run the suite.",Go,1086,125,27 stars today,steipete; vincentkoc; coygeek; zozo123; stainlu
14,SagerNet/sing-box,https://github.com/SagerNet/sing-box,The universal proxy platform,Go,35804,4263,41 stars today,nekohasekai; renovate; dyhkwong; H1JK; arm64v8a
15,mudler/LocalAI,https://github.com/mudler/LocalAI,"LocalAI is the open-source AI engine. Run any model - LLMs, vision, voice, image, video - on any hardware. No GPU required.",Go,47395,4215,26 stars today,mudler; localai-bot; dependabot; renovate; richiejp
16,sundowndev/phoneinfoga,https://github.com/sundowndev/phoneinfoga,Information gathering framework for phone numbers,Go,16824,5120,18 stars today,sundowndev; renovate-bot; dependabot; RomainMaillot; d4rkc0nd0r
17,jesseduffield/lazydocker,https://github.com/jesseduffield/lazydocker,The lazier way to manage everything docker,Go,51867,1642,104 stars today,jesseduffield; dawidd6; mjarkk; qdm12; thaJeztah
18,v2fly/v2ray-core,https://github.com/v2fly/v2ray-core,A platform for building proxies to bypass network restrictions.,Go,34276,5074,10 stars today,DarienRaymond; xiaokangwang; dependabot; kslr; Loyalsoldier
19,aquasecurity/trivy,https://github.com/aquasecurity/trivy,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",Go,36784,519,19 stars today,knqyf263; DmitriyLewen; dependabot; nikpivkin; simar7
