Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,coleam00/Archon,https://github.com/coleam00/Archon,The first open-source harness builder for AI coding. Make AI coding deterministic and repeatable.,TypeScript,15687,2555,756 stars today,Wirasm; coleam00; claude; leex279; github-actions
2,rowboatlabs/rowboat,https://github.com/rowboatlabs/rowboat,"Open-source AI coworker, with memory",TypeScript,11759,1095,507 stars today,ramnique; arkml; akhisud3195; tusharmagar; github-actions
3,multica-ai/multica,https://github.com/multica-ai/multica,"The open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills.",TypeScript,6171,757,"1,506 stars today",claude; forrestchang; NevilleQingNY; ldnvnbl; Bohan-J
4,tradingview/lightweight-charts,https://github.com/tradingview/lightweight-charts,Performant financial charts built with HTML5 canvas,TypeScript,14762,2287,321 stars today,timocov; SlicedSilver; eugene-korobko; edew; kirchet
5,YishenTu/claudian,https://github.com/YishenTu/claudian,An Obsidian plugin that embeds Claude Code as an AI collaborator in your vault,TypeScript,7236,426,570 stars today,YishenTu; claude; summerKK; github-actions; AlexSuprun
6,zhukunpenglinyutong/jetbrains-cc-gui,https://github.com/zhukunpenglinyutong/jetbrains-cc-gui,Jetbrains Claude Code and Codex GUI Plugin,TypeScript,2503,312,41 stars today,zhukunpenglinyutong; gadfly3173; hpstream; claude; jhaan83
7,moeru-ai/airi,https://github.com/moeru-ai/airi,"💖🧸 Self hosted, you-owned Grok Companion, a container of souls of waifu, cyber livings to bring them into our worlds, wishing to achieve Neuro-sama's altitude. Capable of realtime voice chat, Minecraft, Factorio playing. Web / macOS / Windows supported.",TypeScript,37663,3758,55 stars today,nekomeowww; luoling8192; shinohara-rin; LemonNekoGH; github-actions
8,hicccc77/WeFlow,https://github.com/hicccc77/WeFlow,WeFlow - 一个本地的微信聊天记录导出和年度报告应用,TypeScript,7148,1811,271 stars today,hicccc77; xunchahaha; aits2026; Jasonzhu1207; JiQingzhe2004
9,continuedev/continue,https://github.com/continuedev/continue,"⏩ Source-controlled AI checks, enforceable in CI. Powered by the open-source Continue CLI",TypeScript,32469,4364,57 stars today,sestinj; RomneyDa; Patrick-Erichsen; tomasz-stefaniak; uinstinct
10,microsoft/playwright-cli,https://github.com/microsoft/playwright-cli,"CLI for common Playwright actions. Record and generate Playwright code, inspect selectors and take screenshots.",TypeScript,7255,334,60 stars today,pavelfeldman; Skn0tt; yury-s; manuelgruber; dgozman
11,n8n-io/n8n,https://github.com/n8n-io/n8n,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",TypeScript,183481,56663,253 stars today,janober; ivov; netroy; RicardoE105; michael-radency
12,ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,Chrome DevTools for coding agents,TypeScript,33996,2034,146 stars today,OrKoN; dependabot; Lightning00Blade; browser-automation-bot; szuend
13,hellodigua/ChatLab,https://github.com/hellodigua/ChatLab,"Rediscover your social memories with local, AI-powered analysis. 本地化的聊天记录分析工具，通过 AI Agent 回顾你的社交记忆。",TypeScript,5576,1279,81 stars today,hellodigua; n-WN; xunchahaha; lnexin; JiQingzhe2004
