Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,stablyai/orca,https://github.com/stablyai/orca,"Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop, mobile and VPS.",TypeScript,42833,2984,875 stars today,nwparker; orca-ide; AmethystLiang; brennanb2025; Jinwoo-H
2,paperclipai/paperclip,https://github.com/paperclipai/paperclip,The open-source app everyone uses to manage agents at work,TypeScript,77196,14255,748 stars today,cryppadotta; Paperclip-Paperclip; claude; devinfoley; forgottendev
3,PrimeIntellect-ai/prime-agent,https://github.com/PrimeIntellect-ai/prime-agent,A self-improving RLM agent for coding workflows and long-running autonomous tasks.,TypeScript,14142,1460,"1,138 stars today",kevinjosethomas; snimu; sethkarten; alexzhang13; samsja
4,pingdotgg/t3code,https://github.com/pingdotgg/t3code,Pas de description,TypeScript,18279,4151,306 stars today,juliusmarminge; codex; t3dotgg; claude; cursoragent
5,earendil-works/pi,https://github.com/earendil-works/pi,"AI agent toolkit: unified LLM API, agent loop, TUI, coding agent CLI",TypeScript,87693,10897,990 stars today,badlogic; mitsuhiko; github-actions; christianklotz; davidbrai
6,anthropics/cwc-workshops,https://github.com/anthropics/cwc-workshops,Pas de description,TypeScript,1973,553,20 stars today,michael-cohen-io; jeffcurry-ant; mroknich; felixfbecker; claude
7,lfnovo/open-notebook,https://github.com/lfnovo/open-notebook,An Open Source implementation of Notebook LM with more flexibility and features,TypeScript,36712,4209,69 stars today,lfnovo; dependabot; claude; kwp3; mvanhorn
8,danielmiessler/LifeOS,https://github.com/danielmiessler/LifeOS,⛰️A General Hill-climbing AI harness that helps you move from Current State to Ideal State in both Life and Work.,TypeScript,18313,2391,506 stars today,danielmiessler; claude; christauff; kaimagnus; ksylvan
9,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,"The context API to search, scrape, and interact with the web at scale. 🔥",TypeScript,165905,9323,934 stars today,nickscamara; mogery; rafaelsideguide; abimaelmartell; firecrawl-spring
10,garrytan/gstack,https://github.com/garrytan/gstack,"Use Garry Tan's exact Claude Code setup: 23 opinionated tools that serve as CEO, Designer, Eng Manager, Release Manager, Doc Engineer, and QA",TypeScript,127593,19215,233 stars today,claude; garrytan; test22345; 16francej; jbetala7
11,garrytan/gbrain,https://github.com/garrytan/gbrain,Garry's Opinionated OpenClaw/Hermes Agent Brain,TypeScript,28229,4148,78 stars today,claude; garrytan; time-attack; Masashi-Ono0611; garrytan-agents
12,sourcebot-dev/sourcebot,https://github.com/sourcebot-dev/sourcebot,Sourcebot is a self-hosted tool that helps humans and agents understand your codebase.,TypeScript,3828,352,34 stars today,brendan-kellam; msukkari; claude; github-actions; cursoragent
13,JimLiu/baoyu-skills,https://github.com/JimLiu/baoyu-skills,Pas de description,TypeScript,24869,2780,44 stars today,JimLiu; claude; bviews; luojiyin1987; Davidlaizz
14,modelcontextprotocol/typescript-sdk,https://github.com/modelcontextprotocol/typescript-sdk,The official TypeScript SDK for Model Context Protocol servers and clients,TypeScript,13138,2067,16 stars today,jspahrsummers; ihrpr; felixweinberger; KKonstantinov; ochafik
15,TanStack/router,https://github.com/TanStack/router,"🤖 A client-first, server-capable, fully type-safe router and full-stack framework for the web (React and more).",TypeScript,14921,1792,6 stars today,tannerlinsley; schiller-manuel; SeanCassiere; autofix-ci; birkskyum
16,eigent-ai/eigent,https://github.com/eigent-ai/eigent,Eigent: The Open Source Cowork Desktop - Local and Free Alternative to Claude Cowork and Codex,TypeScript,14944,1773,33 stars today,Wendong-Fan; FooFindBar; fengju0213; a7m-1st; nitpicker55555
17,n8n-io/n8n,https://github.com/n8n-io/n8n,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",TypeScript,200272,60084,160 stars today,janober; ivov; claude; netroy; RicardoE105
18,code-yeongyu/oh-my-openagent,https://github.com/code-yeongyu/oh-my-openagent,"omo/lazycodex: The coding agent for tokenmaxxers;the one and only agent harness for complex codebases. For your Codex, for your OpenCode",TypeScript,67715,5534,98 stars today,code-yeongyu; sisyphus-dev-ai; github-actions; claude; MoerAI
19,corsairdev/corsair,https://github.com/corsairdev/corsair,Your Agent's Integration Layer,TypeScript,8922,261,683 stars today,devjain32; mukul7661; yuvrxj-afk; ambikeesshh; Dhirenderchoudhary
20,mksglu/context-mode,https://github.com/mksglu/context-mode,"Context window optimization for AI coding agents. Sandboxes tool output (98% reduction), persists session memory, and enforces routing across 17 platforms via MCP + hooks.",TypeScript,19801,1422,40 stars today,mksglu; claude; github-actions; ipedro; ousamabenyounes
