Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,rustfs/rustfs,https://github.com/rustfs/rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",Rust,25623,1092,539 stars today,houseme; overtrue; weisd; guojidan; loverustfs
2,mikeyobrien/ralph-orchestrator,https://github.com/mikeyobrien/ralph-orchestrator,An improved implementation of the Ralph Wiggum technique for autonomous AI agent orchestration,Rust,2682,245,43 stars today,mikeyobrien; claude; rookopenclaw; github-actions; luisherranz
3,katanemo/plano,https://github.com/katanemo/plano,"Plano is an AI-native proxy and data plane for agentic apps — with built-in orchestration, safety, observability, and smart LLM routing so you stay focused on your agents core logic.",Rust,6297,398,24 stars today,adilhafeez; salmanap; Spherrrical; junr03; cotran2
4,raphaelmansuy/edgequake,https://github.com/raphaelmansuy/edgequake,EdegQuake 🌋 High-performance GraphRAG inspired from LightRag written in Rust; Transform documents into intelligent knowledge graphs for superior retrieval and generation,Rust,1670,182,18 stars today,raphaelmansuy; dependabot; claude; carueda; DevKCS
5,wasmerio/wasmer,https://github.com/wasmerio/wasmer,"🚀 Fast, secure, lightweight containers based on WebAssembly",Rust,20602,951,15 stars today,syrusakbary; Hywan; MarkMcCaskey; bors; xdoardo
6,ratatui/ratatui,https://github.com/ratatui/ratatui,A Rust crate for cooking up terminal user interfaces (TUIs) 👨‍🍳🐀 https://ratatui.rs,Rust,19750,631,23 stars today,joshka; fdehau; dependabot; orhun; kdheepak
7,lakehq/sail,https://github.com/lakehq/sail,"LakeSail's computation framework with a mission to unify batch processing, stream processing, and compute-intensive AI workloads.",Rust,1324,85,9 stars today,linhr; shehabgamin; dependabot; lonless9; davidlghellin
8,ankitects/anki,https://github.com/ankitects/anki,Anki is a smart spaced repetition flashcard program,Rust,27424,2907,27 stars today,dae; hgiesel; RumovZ; abdnh; Arthur-Milchior
9,longbridge/gpui-component,https://github.com/longbridge/gpui-component,Rust GUI components for building fantastic cross-platform desktop application by using GPUI.,Rust,10962,549,24 stars today,huacnlee; madcodelife; ihavecoke; claude; xda2023
10,iced-rs/iced,https://github.com/iced-rs/iced,"A cross-platform GUI library for Rust, inspired by Elm",Rust,30191,1558,20 stars today,hecrj; tarkah; bungoboingo; derezzedex; nicksenger
11,EasyTier/EasyTier,https://github.com/EasyTier/EasyTier,"A simple, decentralized mesh VPN with WireGuard support.",Rust,10841,1061,30 stars today,KKRainbow; m1m1sha; xzzpig; ZnqbuZ; fanyang89
12,surrealdb/surrealdb,https://github.com/surrealdb/surrealdb,"A scalable, distributed, collaborative, document-graph database, for the realtime web",Rust,31841,1227,15 stars today,tobiemh; rushmorem; emmanuel-keller; DelSkayn; kearfy
13,louis-e/arnis,https://github.com/louis-e/arnis,Generate any location from the real world in Minecraft with a high level of detail.,Rust,14897,1185,59 stars today,louis-e; dependabot; Oleg4260; claude; XianlinSheng
14,BoundaryML/baml,https://github.com/BoundaryML/baml,The AI framework that adds the engineering to prompt engineering (Python/TS/Ruby/Java/C#/Rust/Go compatible),Rust,7972,411,9 stars today,hellovai; aaronvg; sxlijin; antoniosarosi; imalsogreg
15,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",Rust,58370,2697,78 stars today,dani-garcia; BlackDex; jjlin; mprasil; stefan0xC
16,mayocream/koharu,https://github.com/mayocream/koharu,"ML-powered manga translator, written in Rust.",Rust,3037,162,382 stars today,mayocream; fffonion; dependabot; Map1en; karrot0
17,DioxusLabs/dioxus,https://github.com/DioxusLabs/dioxus,"Fullstack app framework for web, desktop, and mobile.",Rust,35648,1623,15 stars today,jkelleyrtp; ealmloff; mrxiaozhuox; DogeDark; rMazeiks
18,BloopAI/vibe-kanban,https://github.com/BloopAI/vibe-kanban,"Get 10X more out of Claude Code, Codex or any coding agent",Rust,24987,2515,64 stars today,stunningpixels; abcpro1; LSRCT; actions-user; ggordonhall
19,apache/datafusion,https://github.com/apache/datafusion,Apache DataFusion SQL Query Engine,Rust,8598,2039,3 stars today,alamb; dependabot; andygrove; kou; wesm
20,mullvad/mullvadvpn-app,https://github.com/mullvad/mullvadvpn-app,The Mullvad VPN client app for desktop and mobile,Rust,6965,463,7 stars today,dlon; faern; pronebird; raksooo; pinkisemils
