Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30224,11281,12 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
2,nanopb/nanopb,https://github.com/nanopb/nanopb,Protocol Buffers with small code size,C,5408,1021,2 stars today,PetteriAimonen; kylemanna; oliverlee; joshstrohminger; theunkn0wn1
3,lvgl/lvgl,https://github.com/lvgl/lvgl,"Embedded graphics library to create beautiful UIs for any MCU, MPU and display type.",C,23654,4183,5 stars today,kisvegabor; embeddedt; FASTSHIFT; github-actions; AndreCostaaa
4,Cyan4973/xxHash,https://github.com/Cyan4973/xxHash,Extremely fast non-cryptographic hash algorithm,C,11041,900,4 stars today,Cyan4973; easyaspi314; t-mat; dependabot; WayneD
5,asterisk/asterisk,https://github.com/asterisk/asterisk,The official Asterisk Project repository.,C,3282,1248,10 stars today,jcolp; russellb; tilghman; rmudgett9125; gtjoseph
6,espressif/esp-idf,https://github.com/espressif/esp-idf,Espressif IoT Development Framework. Official development framework for Espressif SoCs.,C,18163,8285,13 stars today,igrr; projectgus; jack0c; suda-morris; mahavirj
7,microsoft/mimalloc,https://github.com/microsoft/mimalloc,mimalloc is a compact general purpose allocator with excellent performance.,C,13009,1112,15 stars today,daanx; devnexen; jserv; res2k; asl
8,tmux/tmux,https://github.com/tmux/tmux,tmux source code,C,46050,2646,55 stars today,nicm; ThomasAdam; tcunha; topcat001; mathstuf
9,u-boot/u-boot,https://github.com/u-boot/u-boot,"""Das U-Boot"" Source Tree",C,5052,4447,2 stars today,sjg20; trini; xypron; wdenx; masahir0y
10,facebook/zstd,https://github.com/facebook/zstd,Zstandard - Fast real-time compression algorithm,C,27167,2495,5 stars today,Cyan4973; terrelln; inikep; felixhandte; stellamplau
11,nothings/stb,https://github.com/nothings/stb,stb single-file public domain libraries for C/C++,C,33777,8058,12 stars today,nothings; rygorous; BSVino; ocornut; rwhitworth
12,swaywm/sway,https://github.com/swaywm/sway,i3-compatible Wayland compositor,C,16962,1260,7 stars today,ddevault; emersion; RedSoxFan; mikkeloscar; ianyfan
13,tianocore/edk2,https://github.com/tianocore/edk2,EDK II,C,6007,3165,1 star today,niruiyu; lzeng14; lgao4; jljusten; mdkinney
14,mattn/go-sqlite3,https://github.com/mattn/go-sqlite3,sqlite3 driver for go using database/sql,C,9110,1161,1 star today,mattn; gjrtimmer; rittneje; otoolep; larsmans
15,esnet/iperf,https://github.com/esnet/iperf,"iperf3: A TCP, UDP, and SCTP network bandwidth measurement tool",C,8509,1421,4 stars today,bmah888; jdugan1024; bltierney; davidBar-On; swlars
16,fluent/fluent-bit,https://github.com/fluent/fluent-bit,"Fast and Lightweight Logs, Metrics and Traces processor for Linux, BSD, OSX and Windows",C,7888,1914,4 stars today,edsiper; cosmo0920; nokute78; pwhelan; leonardo-albertovich
17,reactos/reactos,https://github.com/reactos/reactos,A free Windows-compatible Operating System,C,17565,2121,11 stars today,AmineKhaldi; tkreuzer; EricKohl; HBelusca; ThFabba
18,sqlcipher/sqlcipher,https://github.com/sqlcipher/sqlcipher,SQLCipher is a standalone fork of SQLite that adds 256 bit AES encryption of database files and other security features.,C,7152,1385,3 stars today,sjlombardo; developernotes; billymeltdown; R4N; cnoon
19,hathach/tinyusb,https://github.com/hathach/tinyusb,An open source cross-platform USB stack for embedded system,C,6824,1431,6 stars today,hathach; HiFiPhile; pigrew; kkitayam; cr1901
