Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Anil-matcha/Open-Higgsfield-AI,https://github.com/Anil-matcha/Open-Higgsfield-AI,"Open-source alternative to Higgsfield AI — Free AI image generation & cinema studio with 20+ models (Flux, SDXL, Midjourney, Ideogram). Self-hosted, customizable, MIT licensed.",JavaScript,4387,795,241 stars today,Anil-matcha; claude; vadootvpeer; jaiprasad04; taherfattahi
2,maboloshi/github-chinese,https://github.com/maboloshi/github-chinese,GitHub 汉化插件，GitHub 中文化界面。 (GitHub Translation To Chinese),JavaScript,23020,1301,88 stars today,maboloshi; action-assistant; 52cik; TC999
3,jo-inc/camofox-browser,https://github.com/jo-inc/camofox-browser,Headless browser automation server for AI agents to visit sites that are usually blocked,JavaScript,1924,179,140 stars today,skyfallsin; Microck; mihado; imtylervo; BuffMcBigHuge
4,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,18503,822,291 stars today,pbakaus; claude; shog86; rohan-tessl; glacierphonk
5,prettier/prettier,https://github.com/prettier/prettier,Prettier is an opinionated code formatter.,JavaScript,51783,4702,10 stars today,fisker; dependabot; renovate; vjeux; sosukesuzuki
6,h5bp/html5-boilerplate,https://github.com/h5bp/html5-boilerplate,"A professional front-end template for building fast, robust, and adaptable web apps or sites.",JavaScript,57429,12305,7 stars today,dependabot; paulirish; roblarsen; coliff; necolas
7,expo/skills,https://github.com/expo/skills,A collection of AI agent skills for working with Expo projects and Expo Application Services,JavaScript,1672,75,7 stars today,EvanBacon; ide; Kudo; Ubax; claude
8,yctimlin/mcp_excalidraw,https://github.com/yctimlin/mcp_excalidraw,"MCP server and Claude Code skill for Excalidraw — programmatic canvas toolkit to create, edit, and export diagrams via AI agents with real-time canvas sync.",JavaScript,1689,167,14 stars today,yctimlin; frNNcs; ycsahara; claude; gianluca-venturini
9,decolua/9router,https://github.com/decolua/9router,"Connect All AI Code Tools (Claude Code, Cursor, Antigravity, Copilot, Codex, Gemini, OpenCode, Cline, OpenClaw...) to 40+ AI Providers & 100+ Models",JavaScript,2284,575,52 stars today,anuragg-saxenaa; claude; cursoragent; catalinstanciu; Blade096
10,cv-cat/Spider_XHS,https://github.com/cv-cat/Spider_XHS,小红书爬虫数据采集，小红书全域运营解决方案,JavaScript,5020,895,28 stars today,cv-cat; liang-AIGC; wwzxp; ylw1997; juore
11,atlassian/atlassian-mcp-server,https://github.com/atlassian/atlassian-mcp-server,"Remote MCP Server that securely connects Jira and Confluence with your LLM, IDE, or agent platform of choice.",JavaScript,560,63,2 stars today,lsosa1; pnguyen-atlassian; iosamaatlassian; ekahinga; evperlman1
