Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,geo-tp/ESP32-Bit-Pirate,https://github.com/geo-tp/ESP32-Bit-Pirate,A Hardware Hacking Tool with Web-Based CLI That Speaks Every Protocol,C++,5263,423,488 stars today,geo-tp; AndreiVladescu; fdufnews; yashikada; AmorFati-coder
2,microsoft/microsoft-ui-xaml,https://github.com/microsoft/microsoft-ui-xaml,WinUI: a modern UI framework with a rich set of controls and styles to build dynamic and high-performing Windows applications.,C++,7806,869,4 stars today,marcelwgn; kmahone; jevansaks; StephenLPeters; ranjeshj
3,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,122349,21224,100 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
4,deepseek-ai/FlashMLA,https://github.com/deepseek-ai/FlashMLA,FlashMLA: Efficient Multi-head Latent Attention Kernels,C++,12803,1110,9 stars today,beginlner; interestingLSY; uchihatmtkinu; sijiac; dianzhangchen
5,godotengine/godot,https://github.com/godotengine/godot,Godot Engine – Multi-platform 2D and 3D game engine,C++,114921,26201,51 stars today,akien-mga; Repiteo; reduz; Calinou; bruvzg
6,v8/v8,https://github.com/v8/v8,The official mirror of the V8 Git repository,C++,25161,4312,4 stars today,backes; mi-ac; bmeurer; LeszekSwirski; schuay
7,justcallmekoko/ESP32Marauder,https://github.com/justcallmekoko/ESP32Marauder,A suite of WiFi/Bluetooth offensive and defensive tools for the ESP32,C++,11758,1368,23 stars today,justcallmekoko; H4W9; bmorcelli; trisp3ar; evilpete
8,microsoft/terminal,https://github.com/microsoft/terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,104432,9468,22 stars today,DHowett; zadjii-msft; lhecker; carlos-zamora; miniksa
9,wazuh/wazuh,https://github.com/wazuh/wazuh,Wazuh - The Open Source Security Platform. Unified XDR and SIEM protection for endpoints and cloud workloads.,C++,16375,2410,17 stars today,vikman90; TomasTurina; Dwordcito; chemamartinez; juliancnn
10,NVIDIA/cutlass,https://github.com/NVIDIA/cutlass,CUDA Templates and Python DSLs for High-Performance Linear Algebra,C++,10181,1990,6 stars today,hwu36; kerrmudgeon; Junkai-Wu; fengxie; ANIKET-SHIVAM
11,duckdb/duckdb,https://github.com/duckdb/duckdb,DuckDB is an analytical in-process SQL database management system,C++,39892,3508,22 stars today,Mytherin; Tishj; pdet; hannes; taniabogatsch
12,dmlc/xgboost,https://github.com/dmlc/xgboost,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow",C++,28620,8876,3 stars today,trivialfis; tqchen; chyunsu3; pommedeterresautee; hetong007
13,MaaXYZ/MaaFramework,https://github.com/MaaXYZ/MaaFramework,基于图像识别的自动化黑盒测试框架 | An automation black-box testing framework based on image recognition,C++,4562,518,26 stars today,MistEO; neko-para; moomiji; github-actions; Windsland52
14,qpdf/qpdf,https://github.com/qpdf/qpdf,qpdf: A content-preserving PDF document transformer,C++,5279,392,1 star today,jberkenbilt; m-holger; ams-tschoening; smilingthax; p00ya
15,handy-computer/transcribe.cpp,https://github.com/handy-computer/transcribe.cpp,ggml speech-to-text inference for 16+ model families,C++,1668,68,9 stars today,cjpais; claude; WhatGhost
16,google/libphonenumber,https://github.com/google/libphonenumber,"Google's common Java, C++ and JavaScript library for parsing, formatting, and validating international phone numbers.",C++,18166,2166,2 stars today,penmetsaa; lararennie; kkeshava; mandlil; keghani
17,twelvesec/PwnPad,https://github.com/twelvesec/PwnPad,"PwnPad is an affordable, hands-on hardware hacking platform built for practical learning. It features a range of challenges that walk users through key hardware security concepts, from PCB design to side-channel attacks.",C++,1170,107,13 stars today,RoboGR00t; gbkaragiannidis
18,ton-blockchain/ton,https://github.com/ton-blockchain/ton,Main TON monorepo,C++,4107,1612,7 stars today,SpyCheese; EmelyanenkoK; DanShaders; tolk-vm; neodix42
19,CLIUtils/CLI11,https://github.com/CLIUtils/CLI11,CLI11 is a command line parser for C++11 and beyond that provides a rich feature set with a simple and intuitive interface.,C++,4399,460,8 stars today,henryiii; pre-commit-ci; phlptp; allcontributors; cbachhuber
20,ArthurSonzogni/FTXUI,https://github.com/ArthurSonzogni/FTXUI,💻 C++ Functional Terminal User Interface. ❤️,C++,10507,609,6 stars today,ArthurSonzogni; mauve; tusharpm; LostInCompilation; clement-roblot
21,google/re2,https://github.com/google/re2,"RE2 is a fast, safe, thread-friendly alternative to backtracking regular expression engines like those used in PCRE, Perl, and Python. It is a C++ library.",C++,9766,1242,1 star today,junyer; rsc; tfarina; ckennelly; jserv
22,hluk/CopyQ,https://github.com/hluk/CopyQ,Clipboard manager with advanced features,C++,12072,581,6 stars today,hluk; weblate; rygwdn; m4r71n; comradekingu
