Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,dream-num/univer,https://github.com/dream-num/univer,"The Office Harness for AI Agents — Spreadsheets, Docs, Slides, Canvas, Relational Tables, and PDF in one runtime.",TypeScript,17883,1540,"1,082 stars today",jikkai; DR-Univer; wzhudev; Dushusir; wpxp123456
2,FxEmbed/FxEmbed,https://github.com/FxEmbed/FxEmbed,"Fix X/Twitter and Bluesky embeds! Use multiple images, videos, polls, translations and more on Discord, Telegram and others",TypeScript,5384,250,182 stars today,renovate; dangeredwolf; cursoragent; Wazbat; coderabbitai
3,can1357/oh-my-pi,https://github.com/can1357/oh-my-pi,⌥ Coding agent with the IDE wired in. Built by Stencil Labs.,TypeScript,33206,3527,201 stars today,can1357; roboomp; badlogic; H4vC; Mathews-Tom
4,every-app/open-seo,https://github.com/every-app/open-seo,Open source alternative to Semrush and Ahrefs,TypeScript,20941,2680,441 stars today,bensenescu; claude; jeremypenguin-max; bookingseo; mvanhorn
5,remotion-dev/remotion,https://github.com/remotion-dev/remotion,🎥 Make videos programmatically with React,TypeScript,60322,4658,139 stars today,JonnyBurger; samohovets; patsalv; claude; Copilot
6,fastapi/full-stack-fastapi-template,https://github.com/fastapi/full-stack-fastapi-template,"Full-stack web application template with FastAPI, React, SQLModel, PostgreSQL, Vite, Tailwind CSS, shadcn/ui, FastAPI Cloud, and Docker Compose.",TypeScript,45743,9095,25 stars today,tiangolo; github-actions; dependabot; alejsdev
7,atomicstrata/llm-wiki-compiler,https://github.com/atomicstrata/llm-wiki-compiler,"The knowledge compiler. Raw sources in, interlinked wiki out. Inspired by Karpathy's LLM Wiki pattern.",TypeScript,2111,223,10 stars today,ethanj; claude; PipDscvr; joshuaknipe; FrankMa1
8,cloudflare/cloudflare-os,https://github.com/cloudflare/cloudflare-os,"Agent workspace built on Cloudflare Workers for creating documents, building apps, and running agents with your company’s context and systems.",TypeScript,10111,1245,33 stars today,kentonv; jonesphillip; ndisidore; bjesus; Maximo-Guk
9,stablyai/orca,https://github.com/stablyai/orca,"Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop, mobile and remote runtime.",TypeScript,77623,5082,934 stars today,nwparker; AmethystLiang; orca-ide; brennanb2025; Jinwoo-H
10,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,TypeScript,8576,807,88 stars today,cursoragent; poteto; ericzakariasson; roshansada; maloneya
11,stepfun-ai/Step-Code,https://github.com/stepfun-ai/Step-Code,Pas de description,TypeScript,394,40,25 stars today,ZouR-Ma; luochen211; claude; CacinieP; li-xiu-qi
12,alchemy-run/alchemy,https://github.com/alchemy-run/alchemy,Infrastructure as Effects,TypeScript,1367,190,15 stars today,sam-goodwin; john-royal; BlankParticle; Mkassabov; alchemy-version-bot
