Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,kai-scheduler/KAI-Scheduler,https://github.com/kai-scheduler/KAI-Scheduler,KAI Scheduler is an open source Kubernetes Native scheduler for AI workloads at large scale,Go,1398,232,4 stars today,enoodle; davidLif; itsomri; romanbaron; gshaibi
2,fleetdm/fleet,https://github.com/fleetdm/fleet,Open device management,Go,6597,938,6 stars today,eashaw; noahtalerman; RachelElysia; mikermcneil; allenhouchins
3,lima-vm/lima,https://github.com/lima-vm/lima,"Linux virtual machines, with a focus on running containers",Go,21506,926,16 stars today,AkihiroSuda; jandubois; dependabot; afbjorklund; norio-nomura
4,hashicorp/terraform-provider-aws,https://github.com/hashicorp/terraform-provider-aws,The AWS Provider enables Terraform to manage AWS resources.,Go,10993,10262,2 stars today,ewbankkit; YakDriver; gdavison; bflad; jar-b
5,gosom/google-maps-scraper,https://github.com/gosom/google-maps-scraper,"scrape data from Google Maps. Extracts data such as the name, address, phone number, website URL, rating, reviews number, latitude and longitude, reviews,email and more for each place",Go,5090,804,84 stars today,gosom; dredozubov; sbOogway; fidalgo; xavier-villelegier
6,dstotijn/hetty,https://github.com/dstotijn/hetty,An HTTP toolkit for security research.,Go,11885,767,85 stars today,dstotijn; dependabot; holiman; MichalZalecki; StevenMaude
7,agent-substrate/substrate,https://github.com/agent-substrate/substrate,Agent Substrate: the core system,Go,790,142,23 stars today,BenTheElder; thockin; juli4n; HavenXia; mesutoezdil
8,safing/portmaster,https://github.com/safing/portmaster,🏔 Love Freedom - ❌ Block Mass Surveillance,Go,13224,540,62 stars today,dhaavi; stenya; ppacher; vlabo; davegson
9,gastownhall/beads,https://github.com/gastownhall/beads,Beads - A memory upgrade for your coding agent,Go,25398,1705,23 stars today,steveyegge; claude; maphew; coffeegoddd; dependabot
10,NVIDIA/nvidia-container-toolkit,https://github.com/NVIDIA/nvidia-container-toolkit,Build and run containers leveraging NVIDIA GPUs,Go,4470,552,2 stars today,elezar; dependabot; cdesiniotis; ArangoGutierrez; klueska
11,syncthing/syncthing,https://github.com/syncthing/syncthing,Open Source Continuous File Synchronization,Go,86565,5359,98 stars today,calmh; AudriusButkevicius; imsodin; st-release; tomasz1986
12,superplanehq/superplane,https://github.com/superplanehq/superplane,The open source control plane for agentic engineering.,Go,3997,356,54 stars today,forestileao; shiroyasha; lucaspin; cursoragent; AleksandarCole
13,zakirullin/files.md,https://github.com/zakirullin/files.md,"🌱 Private, quiet space for thinking. Simple app for .md files. AI-friendly.",Go,3979,208,37 stars today,zakirullin; alx-ef; jolice; kir-drozdov; claude
14,pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,Open Source realtime backend in 1 file,Go,59817,3524,37 stars today,ganigeorgiev; ValleyZw; yuxiang-gao; ghostdevv; pnmcosta
15,openbao/openbao,https://github.com/openbao/openbao,"OpenBao is a software solution to manage, store, and distribute sensitive data including secrets, certificates, and keys.",Go,6705,484,22 stars today,jefferai; vishalnayak; cipherboy; hc-github-team-secure-vault-core; armon
16,cloudreve/cloudreve,https://github.com/cloudreve/cloudreve,"🌩 Self-hosted file management and sharing system, supports multiple storage providers",Go,28343,3868,14 stars today,HFO4; YUDONGLING; WeidiDeng; dependabot; vvisionnn
17,nats-io/nats-server,https://github.com/nats-io/nats-server,"High-Performance server for NATS.io, the cloud and edge native messaging system.",Go,20254,1874,10 stars today,derekcollison; kozlovic; neilalexander; MauriceVanVeen; matthiashanel
18,AgentWrapper/agent-orchestrator,https://github.com/AgentWrapper/agent-orchestrator,"AO is an agent IDE, that helps developers manage fleets of coding agents to do your day to day tasks for parallel coding agents. It comes with an agentic orchestrator that plans tasks, spawns agents, and autonomously handles CI fixes, merge conflicts, and code reviews.",Go,8337,1201,30 stars today,claude; harshitsinghbhandari; AgentWrapper; suraj-markup; ashish921998
19,chenyme/grok2api,https://github.com/chenyme/grok2api,面向 Grok Build、Grok Web 与 Grok Console 的多账号 API 网关,Go,6214,2001,88 stars today,chenyme; piexian; lijirou12; Soein; fengshao1227
20,higress-group/higress,https://github.com/higress-group/higress,🤖 AI Gateway | AI Native API Gateway,Go,8883,1197,9 stars today,johnlanni; CH3CHO; rinfx; Jing-ze; Xunzhuo
21,Tencent/WeKnora,https://github.com/Tencent/WeKnora,"Open-source LLM knowledge platform: turn raw documents into a queryable RAG, an autonomous reasoning agent, and a self-maintaining Wiki.",Go,18472,2558,49 stars today,lyingbug; voidkey; begoniezhao; claude; dependabot
