Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,clash-verge-rev/clash-verge-rev,https://github.com/clash-verge-rev/clash-verge-rev,"A modern GUI client based on Tauri, designed to run in Windows, macOS and Linux for tailored proxy experience",Rust,146548,10527,300 stars today,Tunglies; zzzgydi; wonfen; MystiPanda; renovate
2,yynxxxxx/Codex-X,https://github.com/yynxxxxx/Codex-X,OpenAI Codex 桌面端/CLI 的可视化管理工具，具有Provider/API 切换、会话同步、提示词注入、Skills/MCP 管理、TOML 配置可视化的跨平台工具。,Rust,3872,471,220 stars today,yynxxxxx; muzimu
3,akitaonrails/ai-memory,https://github.com/akitaonrails/ai-memory,Solution for long term memory for agent coding CLIs and to facilitate handoff between different agent vendors,Rust,8123,549,520 stars today,akitaonrails; claude; djalmajr; samirhvbr; wblech
4,juspay/hyperswitch,https://github.com/juspay/hyperswitch,"Open source, composable payments platform | PCI compliant | SaaS and Self-host options | Enables connectivity to multiple payment, payout, fraud, vault and tokenization providers | Uplifts authorization with intelligent routing and revenue recovery | Reduce payment processing costs with cost observability | Reduces payment ops with reconciliation",Rust,43706,5201,81 stars today,hyperswitch-bot; github-actions; SanchithHegde; AkshayaFoiger; swangi-kumari
5,HelixDB/helix-db,https://github.com/HelixDB/helix-db,HelixDB is an OLTP graph database with native vector and full-text search built in Rust on Object Storage.,Rust,6081,368,81 stars today,xav-db; lukasnxyz; matthewsanetra; RaphaelDarley; ambikeesshh
6,cloudflare/quiche,https://github.com/cloudflare/quiche,🥧 Savoury implementation of the QUIC transport protocol and HTTP/3,Rust,12503,1142,250 stars today,ghedo; github-actions; traviscibot; LPardue; antoniovicente
7,hydra-db/hydradb,https://github.com/hydra-db/hydradb,HydraDB - fast graph database on object storage,Rust,4204,1218,761 stars today,vixhal-baraiya; abhishekt-hydra; SohamRatnaparkhi; vyomgoyal; saivenu-hydradb
8,Nasiko-Labs/nasiko,https://github.com/Nasiko-Labs/nasiko,Developer Control Plane for your AI Agents,Rust,7629,1636,766 stars today,nasiko-neeraj; claude; nasiko-chamansinghal; Copilot; nasiko-vaibhav
9,dmtrKovalenko/fff,https://github.com/dmtrKovalenko/fff,"The fastest and the most accurate file search SDK for AI agents, Neovim, Rust, C, Python, Bun and NodeJS",Rust,10845,448,43 stars today,dmtrKovalenko; gustav-fff; github-actions; kevin9327; sQVe
10,tokio-rs/topcoat,https://github.com/tokio-rs/topcoat,A batteries-included framework for building web apps,Rust,5042,178,120 stars today,pikaju; akoll; carllerche; github-actions; AmeinEskinder
11,lahfir/agent-desktop,https://github.com/lahfir/agent-desktop,"Agent Desktop gives any agent reliable computer use on the desktop. Built with Rust, it sees any app's real UI structure through OS accessibility trees and operates it — refs stay stable and actions stay safe to retry, instead of guessing from pixels.",Rust,1524,102,73 stars today,lahfir; github-actions; detail-app; dependabot; cursoragent
12,huggingface/tokenizers,https://github.com/huggingface/tokenizers,💥 Fast State-of-the-Art Tokenizers optimized for Research and Production,Rust,11092,1206,24 stars today,n1t0; Narsil; ArthurZucker; Pierrci; SBrandeis
13,agentgateway/agentgateway,https://github.com/agentgateway/agentgateway,Next Generation Agentic Proxy for AI Agents and MCP servers,Rust,4990,871,19 stars today,howardjohn; EItanya; npolshakova; markuskobler; timflannagan
14,max-sixty/worktrunk,https://github.com/max-sixty/worktrunk,"Worktrunk is a CLI for Git worktree management, designed for parallel AI agent workflows",Rust,8347,293,65 stars today,max-sixty; claude; worktrunk-bot; dependabot; github-actions
15,smol-machines/smolvm,https://github.com/smol-machines/smolvm,"An embeddable, portable, branchable virtual machine to safely run Agents locally.",Rust,6281,302,41 stars today,BinSquare; phooq; NickyHeC; Bnjoroge1; flaneur2020
16,lbjlaq/Antigravity-Manager,https://github.com/lbjlaq/Antigravity-Manager,Professional Antigravity Account Manager & Switcher. One-click seamless account switching for Antigravity Tools. Built with Tauri v2 + React (Rust).专业的 Antigravity 账号管理与切换工具。为 Antigravity 提供一键无缝账号切换功能。,Rust,31666,3409,60 stars today,lbjlaq; jeikl; JeikCode; new-Beginner; claude
17,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"OpenHuman is an open source agent harness with local-first memory, agent orchestration, and workflows",Rust,40048,3954,37 stars today,senamakel; medullabot; M3gA-Mind; YellowSnnowmann; claude
