Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Atmosphere-NX/Atmosphere,https://github.com/Atmosphere-NX/Atmosphere,Atmosphère is a work-in-progress customized firmware for the Nintendo Switch.,C++,19645,1475,30 stars today,SciresM; TuxSH; hexkyz; lioncash; ktemkin
2,Neroued/ninfer,https://github.com/Neroued/ninfer,High-performance single-GPU inference for selected model checkpoints and GPUs.,C++,1853,344,144 stars today,Neroued; ARVLab; MichaelDementii; pinizhaninov
3,Redot-Engine/redot-engine,https://github.com/Redot-Engine/redot-engine,Redot Engine – Multi-platform 2D and 3D game engine,C++,6100,332,9 stars today,akien-mga; reduz; Repiteo; Calinou; bruvzg
4,godotengine/godot,https://github.com/godotengine/godot,Godot Engine – Multi-platform 2D and 3D game engine,C++,117250,26762,106 stars today,akien-mga; Repiteo; reduz; Calinou; bruvzg
5,vicinaehq/vicinae,https://github.com/vicinaehq/vicinae,"A focused launcher for your desktop - native, fast, extensible",C++,9783,290,81 stars today,aurelleb; cilginc; rithvikvibhu; dagimg-dot; quadratech188
6,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,39540,10895,10 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
7,musescore/MuseScore,https://github.com/musescore/MuseScore,"MuseScore is an open source and free music notation software. For support, contribution, bug reports, visit MuseScore.org. Fork and make pull requests!",C++,15110,3287,8 stars today,RomanPudashkin; cbjeukendrup; lasconic; wschweer; igorkorsukov
8,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,50616,7500,13 stars today,nlohmann; dependabot; theodelrieu; falbrechtskirchinger; Teemperor
9,wazuh/wazuh,https://github.com/wazuh/wazuh,Wazuh - The Open Source Security Platform. Unified XDR and SIEM protection for endpoints and cloud workloads.,C++,16892,2481,20 stars today,vikman90; TomasTurina; Dwordcito; chemamartinez; juliancnn
10,jtenniswood/espcontrol,https://github.com/jtenniswood/espcontrol,Esphome based smart home control panel,C++,1022,150,15 stars today,jtenniswood; salnajjar; renovate; claude; modem7
11,aria2/aria2,https://github.com/aria2/aria2,"aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink.",C++,42369,3910,77 stars today,tatsuhiro-t; nmaier; ITriskTI; kwkam; 103yiran
12,vllm-project/vllm-ascend,https://github.com/vllm-project/vllm-ascend,Community maintained hardware plugin for vLLM on Ascend,C++,2832,2260,8 stars today,wangxiyuan; Potabk; zhangxinyuehfad; MengqingCao; Yikun
13,microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",C++,21858,4230,10 stars today,tianleiwu; fs-eire; edgchen1; skottmckay; yuslepukhin
14,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,128372,23238,128 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
15,nextcloud/desktop,https://github.com/nextcloud/desktop,💻 Desktop sync client for Nextcloud,C++,3870,1009,1 star today,claucambra; dragotin; nextcloud-bot; mgallien; ogoffart
16,firebase/firebase-ios-sdk,https://github.com/firebase/firebase-ios-sdk,Firebase SDK for Apple App Development,C++,6655,1785,1 star today,paulb777; ncooke3; wilhuff; andrewheard; ryanwilson
