Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ruvnet/ruflo,https://github.com/ruvnet/ruflo,"🌊 The leading agent orchestration platform for Claude. Deploy intelligent multi-agent swarms, coordinate autonomous workflows, and build conversational AI systems. Features enterprise-grade architecture, distributed swarm intelligence, RAG integration, and native Claude Code / Codex Integration",TypeScript,36920,4233,"1,299 stars today",ruvnet; claude; alexx-ftw; lanemc; tommy-ca
2,Snouzy/workout-cool,https://github.com/Snouzy/workout-cool,"🏋 Modern open-source fitness coaching platform. Create workout plans, track progress, and access a comprehensive exercise database.",TypeScript,7597,626,117 stars today,Snouzy; lucasnevespereira; Norris1z; silasbur; realprogrammersusevim
3,lucide-icons/lucide,https://github.com/lucide-icons/lucide,Beautiful & consistent icon toolkit made by the community. Open-source project and a fork of Feather Icons.,TypeScript,22400,1343,22 stars today,ericfennis; karsa-mistmere; jguddas; danielbayley; dependabot
4,siyuan-note/siyuan,https://github.com/siyuan-note/siyuan,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang.",TypeScript,43496,2760,93 stars today,Vanessa219; 88250; TCOTC; Zuoqiu-Yingyi; dependabot
5,remix-run/remix,https://github.com/remix-run/remix,"Build Better Websites. Create modern, resilient user experiences with web fundamentals.",TypeScript,32764,2750,31 stars today,mjackson; brophdawg11; remix-run-bot; ryanflorence; chaance
6,simstudioai/sim,https://github.com/simstudioai/sim,"Build, deploy, and orchestrate AI agents. Sim is the central intelligence layer for your AI workforce.",TypeScript,28304,3573,215 stars today,waleedlatif1; icecrasher321; emir-karabeg; Sg312; claude
7,perplexityai/modelcontextprotocol,https://github.com/perplexityai/modelcontextprotocol,The official MCP server implementation for the Perplexity API Platform,TypeScript,2127,314,2 stars today,kesku; jliounis; 27Bslash6; claude; Ompragash
8,danielmiessler/Personal_AI_Infrastructure,https://github.com/danielmiessler/Personal_AI_Infrastructure,Agentic AI Infrastructure for magnifying HUMAN capabilities.,TypeScript,11945,1645,27 stars today,danielmiessler; claude; christauff; kaimagnus; ksylvan
9,iOfficeAI/AionUi,https://github.com/iOfficeAI/AionUi,"Free, local, open-source 24/7 Cowork app and OpenClaw for Gemini CLI, Claude Code, Codex, OpenCode, Qwen Code, Goose CLI, Auggie, and more | 🌟 Star if you like it!",TypeScript,23455,2064,118 stars today,kuishou68; IceyLiu; piorpua; kaizhou-lab; halvee-tech
10,777genius/claude_agent_teams_ui,https://github.com/777genius/claude_agent_teams_ui,"You're the CTO, agents are your team. They handle tasks on their own, message each other, and review each other's work. You just watch the kanban board and give high-level commands. Codex/Claude/OpenCode(75+ LLM providers). Build your AI company.",TypeScript,823,185,15 stars today,777genius; matt1398; claude; holstein13; artemrootman
11,bradygaster/squad,https://github.com/bradygaster/squad,Squad: AI agent teams for any project,TypeScript,2482,350,29 stars today,bradygaster; Copilot; diberry; tamirdresher; spboyer
