Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,jackwener/OpenCLI,https://github.com/jackwener/OpenCLI,Make Any Website into CLI & Use your logged-in browser by AI agent.,JavaScript,24680,2463,91 stars today,jackwener; Astro-Han; claude; Benjamin-eecs; ByteYue
2,Mathieu2301/TradingView-API,https://github.com/Mathieu2301/TradingView-API,📈 Get real-time stocks from TradingView,JavaScript,3834,747,116 stars today,Mathieu2301; clins1994; brandonros; OguzBey; dependabot
3,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"Persistent Context Across Sessions for Every Agent – Captures everything your agent does during sessions, compresses it with AI, and injects relevant context back into future sessions. Works with Claude Code, OpenClaw, Codex, Gemini, Hermes, Copilot, OpenCode + More",JavaScript,83026,7190,252 stars today,thedotmack; claude; Copilot; ousamabenyounes; rodboev
4,asgeirtj/system_prompts_leaks,https://github.com/asgeirtj/system_prompts_leaks,"Extracted system prompts from Anthropic - Claude Fable 5, Opus 4.8, Claude Code, Claude Design. OpenAI - ChatGPT 5.5 Thinking, GPT 5.5 Instant, Codex. Google - Gemini 3.5 Flash, 3.1 Pro, Antigravity. xAI - Grok, Cursor, Copilot, VS Code, Perplexity, and more. Updated regularly.",JavaScript,43165,7154,349 stars today,asgeirtj; claude; awrreny; anonymous619259; lcebot
5,JuliusBrussee/caveman,https://github.com/JuliusBrussee/caveman,🪨 why use many token when few token do trick — Claude Code skill that cuts 65% of tokens by talking like caveman,JavaScript,74149,4173,511 stars today,JuliusBrussee; claude; sebastianbreguel; github-actions; vraj00222
6,google/zx,https://github.com/google/zx,A tool for writing better scripts,JavaScript,45546,1268,6 stars today,antongolub; antonmedv; easymikey; dependabot; thescientist13
7,Axorax/awesome-free-apps,https://github.com/Axorax/awesome-free-apps,Curated list of the best free apps for PC and mobile,JavaScript,6612,344,16 stars today,Axorax; trimclain; 1337Core; github-actions; 6512345
8,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,33841,5546,165 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
9,projectdiscovery/nuclei-templates,https://github.com/projectdiscovery/nuclei-templates,Community curated list of templates for the nuclei engine to find security vulnerabilities.,JavaScript,12527,3531,8 stars today,actions-user; DhiyaneshGeek; princechaddha; ritikchaddha; ehsandeep
10,zotero/zotero,https://github.com/zotero/zotero,"Zotero is a free, easy-to-use tool to help you collect, organize, annotate, cite, and share your research sources.",JavaScript,14502,1046,9 stars today,dstillman; simonster; AbeJellinek; adomasven; mrtcode
11,nodejs/node,https://github.com/nodejs/node,Node.js JavaScript runtime ✨🐢🚀✨,JavaScript,117824,35709,38 stars today,Trott; ry; bnoordhuis; addaleax; isaacs
12,4ian/GDevelop,https://github.com/4ian/GDevelop,"🎮 Open-source, cross-platform 2D/3D/multiplayer game engine designed for everyone.",JavaScript,23898,1410,36 stars today,4ian; D8H; ClementPasteau; AlexandreSi; victorlevasseur
