Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,Comfortably monitor your network traffic 🕵️‍♂️,Rust,40916,1954,147 stars today,GyulyVGC; dependabot; allcontributors; Crirock; colin99d
2,tonhowtf/omniget,https://github.com/tonhowtf/omniget,"Download Udemy and Hotmart courses, YouTube videos, music and books — 1,800+ sites, no terminal. Free open-source desktop app for Windows, macOS and Linux, with a built-in course player, PDF/EPUB reader and music library. Powered by yt-dlp. Your files stay on your computer.",Rust,9165,769,48 stars today,tonhowtf; InstaZDLL; claude; cursoragent; D0n-A
3,leookun/cursor-byok,https://github.com/leookun/cursor-byok,cursor-byok is a local implementation of Cursor's backend. https://docs.leokun.cn/,Rust,2571,404,28 stars today,leookun; Sxuan-Coder; DedSecer; cursoragent; philau2512
4,googleworkspace/cli,https://github.com/googleworkspace/cli,"Google Workspace CLI — one command-line tool for Drive, Gmail, Calendar, Sheets, Docs, Chat, Admin, and more. Dynamically built from Google Discovery Service. Includes AI agent skills.",Rust,30610,1796,23 stars today,googleworkspace-bot; jpoehnelt-bot; jpoehnelt; github-actions; malob
5,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"Your Personal AI super intelligence. A brain that builds a local-first memory of your life, a fantastic orchestrator of agent fleets and workflows, and a deep researcher.",Rust,38642,3794,411 stars today,senamakel; medullabot; graycyrus; claude; M3gA-Mind
6,max-sixty/worktrunk,https://github.com/max-sixty/worktrunk,"Worktrunk is a CLI for Git worktree management, designed for parallel AI agent workflows",Rust,6713,239,39 stars today,max-sixty; claude; worktrunk-bot; dependabot; github-actions
7,apache/opendal,https://github.com/apache/opendal,"Apache OpenDAL: One Layer, All Storage.",Rust,5354,820,2 stars today,Xuanwo; tisonkun; dependabot; suyanhanx; erickguan
8,RizRiyz/luvus,https://github.com/RizRiyz/luvus,Mission control for your AI agents,Rust,493,31,48 stars today,RizRiyz; Alex-Blanes; claude; ngurajeka; Doeye1997
9,ajeetdsouza/zoxide,https://github.com/ajeetdsouza/zoxide,A smarter cd command. Supports all major shells.,Rust,38974,880,50 stars today,ajeetdsouza; dependabot; cole-h; alin23; sitiom
10,ai-dynamo/dynamo,https://github.com/ai-dynamo/dynamo,A Datacenter Scale Distributed Inference Serving Framework,Rust,7888,1506,15 stars today,claude; PeaBrane; rmccorm4; grahamking; nv-anants
11,denoland/deno,https://github.com/denoland/deno,A modern runtime for JavaScript and TypeScript.,Rust,108333,6356,25 stars today,bartlomieju; dsherret; ry; littledivy; nayeemrmn
12,n0-computer/iroh,https://github.com/n0-computer/iroh,"IP addresses break, dial keys instead. A library that adds QUIC + NAT Traversal to your apps.",Rust,12365,741,60 stars today,dignifiedquire; flub; rklaehn; Frando; ramfox
13,xingkongliang/skills-manager,https://github.com/xingkongliang/skills-manager,"A lightweight desktop app to manage, sync, and organize AI agent skills across 50+ coding tools — Claude Code, Codex, Cursor, Copilot, Gemini CLI, and more.",Rust,4167,360,40 stars today,xingkongliang; claude; enshulv; whereissam; beyond-infra
14,HakanSeven12/OpenCADStudio,https://github.com/HakanSeven12/OpenCADStudio,"A CAD application built with Rust — 2D/3D drawing, DWG/DXF support, and GPU-accelerated rendering",Rust,965,114,21 stars today,HakanSeven12; claude; ramox81; KarimJerbi; gianlucafiore
15,ArthurBrussee/brush,https://github.com/ArthurBrussee/brush,3D Reconstruction for all,Rust,5002,313,3 stars today,ArthurBrussee; fhahlbohm; dependabot; vincentfretin; eliemichel
16,cachix/devenv,https://github.com/cachix/devenv,"Fast, Declarative, Reproducible, and Composable Developer Environments using Nix",Rust,7438,550,30 stars today,domenkozar; sandydoo; claude; github-actions; bobvanderlinden
17,agentgateway/agentgateway,https://github.com/agentgateway/agentgateway,Next Generation Agentic Proxy for AI Agents and MCP servers,Rust,4621,776,32 stars today,howardjohn; EItanya; npolshakova; markuskobler; timflannagan
