Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,79212,10657,799 stars today,ruvnet; claude; dependabot; github-actions; fr4iser90
2,TencentCloud/CubeSandbox,https://github.com/TencentCloud/CubeSandbox,"Instant, Concurrent, Secure & Lightweight Sandbox for AI Agents.",Rust,8991,741,564 stars today,fslongjin; chenhengqi; ls-ggg; lisongqian; zyl1121
3,Zackriya-Solutions/meetily,https://github.com/Zackriya-Solutions/meetily,"Privacy first, AI meeting assistant with 4x faster Parakeet/Whisper live transcription, speaker diarization, and Ollama summarization built on Rust. 100% local processing. no cloud required. Meetily (Meetly Ai - https://meetily.ai) is the #1 Self-hosted, Open-source Ai meeting note taker for macOS & Windows.",Rust,21702,2169,"1,225 stars today",sujithatzackriya; safvanatzack; mohammedsafvan; athulchandroth; p-s-vishnu
4,tonhowtf/omniget,https://github.com/tonhowtf/omniget,"Open-source desktop app for downloading, organizing and studying media. Native cross-platform (Tauri + Rust + Svelte). PDF/EPUB reader with focus mode, timestamped notes and spaced repetition. Media downloads via yt-dlp (1.800+ sites). Extensible plugin system.",Rust,6559,555,75 stars today,tonhowtf; InstaZDLL; claude; SiIverAsh; Tan665565
5,ogulcancelik/herdr,https://github.com/ogulcancelik/herdr,agent multiplexer that lives in your terminal.,Rust,14432,825,848 stars today,ogulcancelik; kangal-bot; github-actions; akbash-bot; LaneBirmingham
6,ruvnet/RuVector,https://github.com/ruvnet/RuVector,"RuVector is a High Performance, Real-Time, Self-Learning Ai, Vector GNN, Memory DB built in Rust.",Rust,4343,569,8 stars today,ruvnet; claude; github-actions; kiki-kanri; shaal
7,oven-sh/bun,https://github.com/oven-sh/bun,"Incredibly fast JavaScript runtime, bundler, test runner, and package manager – all in one",Rust,93670,4761,53 stars today,Jarred-Sumner; robobun; dylan-conway; autofix-ci; nektro
8,rustfs/rustfs,https://github.com/rustfs/rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",Rust,29628,1294,48 stars today,overtrue; houseme; weisd; loverustfs; guojidan
9,rerun-io/rerun,https://github.com/rerun-io/rerun,"Visualize, query, and stream to train on multimodal robotics data.",Rust,11101,791,8 stars today,emilk; Wumpf; teh-cmc; abey79; jprochazk
10,aaif-goose/goose,https://github.com/aaif-goose/goose,"an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM",Rust,50865,5491,84 stars today,blackgirlbytes; angiejones; dianed-square; michaelneale; alexhancock
11,NVIDIA/OpenShell,https://github.com/NVIDIA/OpenShell,"OpenShell is the safe, private runtime for autonomous AI agents.",Rust,7485,940,29 stars today,drew; johntmyers; pimlock; miyoungc; kirit93
12,HigherOrderCO/Bend,https://github.com/HigherOrderCO/Bend,"A massively parallel, high-level programming language",Rust,19675,489,38 stars today,imaqtkatt; nicolas-abril; LunaAmora; VictorTaelin; tjjfvi
13,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"Your Personal AI super intelligence. A brain that builds a local-first memory of your life, a fantastic orchestrator of agent fleets and workflows, and a deep researcher.",Rust,34492,3365,114 stars today,senamakel; claude; graycyrus; M3gA-Mind; github-actions
14,meilisearch/meilisearch,https://github.com/meilisearch/meilisearch,A lightning-fast search engine API bringing AI-powered hybrid search to your sites and applications.,Rust,58464,2607,18 stars today,Kerollmops; dureuill; irevoire; ManyTheFish; MarinPostma
15,jdx/mise,https://github.com/jdx/mise,"dev tools, env vars, task runner",Rust,30556,1264,37 stars today,jdx; claude; mise-en-dev; renovate; autofix-ci
16,emilk/egui,https://github.com/emilk/egui,egui: an easy-to-use immediate mode GUI in Rust that runs on both web and native,Rust,29595,2061,8 stars today,emilk; lucasmerlin; Wumpf; YgorSouza; rustbasic
17,raine/workmux,https://github.com/raine/workmux,git worktrees + tmux windows for zero-friction parallel dev,Rust,1749,133,22 stars today,raine; Infonautica; rstacruz; bps; evatths
18,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,117897,17898,85 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
19,zellij-org/zellij,https://github.com/zellij-org/zellij,A terminal workspace with batteries included,Rust,34183,1314,45 stars today,imsnif; a-kenji; TheLostLambda; kunalmohan; jaeheonji
20,eythaann/Seelen-UI,https://github.com/eythaann/Seelen-UI,The Fully Customizable Desktop Environment for Windows 10/11.,Rust,17279,566,60 stars today,eythaann; dependabot; github-actions; luriusTM; PhantomPixel-0418
21,junhoyeo/tokscale,https://github.com/junhoyeo/tokscale,"🛰️ A CLI tool for tracking token usage from OpenCode, Claude Code, 🦞OpenClaw, Pi, Codex, Gemini, Cursor, AmpCode, Factory Droid, Kimi, and more! • 🏅Global Leaderboard + 2D/3D Contributions Graph",Rust,4216,284,28 stars today,junhoyeo; github-actions; IvGolovach; claude; cantalupo555
