Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,base/base,https://github.com/base/base,All components used to run Base,Rust,500,396,5 stars today,refcell; danyalprout; ratankaliani; fakedev9999; tynes
2,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,64794,8578,887 stars today,ruvnet; claude; dependabot; github-actions; fr4iser90
3,ai-dynamo/dynamo,https://github.com/ai-dynamo/dynamo,A Datacenter Scale Distributed Inference Serving Framework,Rust,7026,1155,33 stars today,PeaBrane; grahamking; claude; rmccorm4; nv-anants
4,perspective-dev/perspective,https://github.com/perspective-dev/perspective,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",Rust,10833,1324,99 stars today,texodus; sc1f; timkpaine; Ro4052; redbearsam
5,warpdotdev/warp,https://github.com/warpdotdev/warp,"Warp is an agentic development environment, born out of the terminal.",Rust,59750,4722,138 stars today,oz-agent; harryalbert; kevinyang372; zachbai; cephalonaut
6,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,Browser automation CLI for AI agents,Rust,34106,2135,93 stars today,ctate; github-actions; claude; hyunjinee; jin-2-kakaoent
7,qdrant/qdrant,https://github.com/qdrant/qdrant,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also available in the cloud https://cloud.qdrant.io/",Rust,31542,2291,22 stars today,dependabot; generall; timvisee; agourlay; coszio
8,Stremio/stremio-core,https://github.com/Stremio/stremio-core,"⚛️ The Stremio Core: types, addon system, UI models, core logic",Rust,2098,192,11 stars today,elpiel; tymmesyde; swetlasg; kKaskak; nklhtv
9,mmalmi/nostr-vpn,https://github.com/mmalmi/nostr-vpn,Pas de description,Rust,608,53,22 stars today,mmalmi; claude; lauri000
10,denoland/deno,https://github.com/denoland/deno,A modern runtime for JavaScript and TypeScript.,Rust,106843,6064,31 stars today,bartlomieju; dsherret; ry; littledivy; nayeemrmn
11,zed-industries/zed,https://github.com/zed-industries/zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",Rust,83638,8667,83 stars today,as-cii; maxbrunsfeld; maxdeviant; nathansobo; ConradIrwin
12,juspay/hyperswitch,https://github.com/juspay/hyperswitch,"Open source, composable payments platform | PCI compliant | SaaS and Self-host options | Enables connectivity to multiple payment, payout, fraud, vault and tokenization providers | Uplifts authorization with intelligent routing and revenue recovery | Reduce payment processing costs with cost observability | Reduces payment ops with reconciliation",Rust,42749,4715,33 stars today,hyperswitch-bot; github-actions; SanchithHegde; Narayanbhat166; pixincreate
13,grpc/grpc-rust,https://github.com/grpc/grpc-rust,A native gRPC client & server implementation with async/await support.,Rust,12111,1211,27 stars today,tottoto; LucioFranco; davidpdrsn; dfawley; alce
14,influxdata/influxdb,https://github.com/influxdata/influxdb,"Scalable datastore for metrics, events, and real-time analytics",Rust,31514,3703,2 stars today,kodiakhq; alexpaxton; 121watts; carols10cents; otoolep
15,paradedb/paradedb,https://github.com/paradedb/paradedb,"Simple, Elastic-quality search for Postgres",Rust,8834,389,13 stars today,philippemnoel; rebasedming; eeeebbbbrrrr; stuhood; neilyio
16,bevyengine/bevy,https://github.com/bevyengine/bevy,A refreshingly simple data-driven game engine built in Rust,Rust,46218,4579,25 stars today,cart; mockersf; alice-i-cecile; ickshonpe; atlv24
17,lance-format/lance,https://github.com/lance-format/lance,"Open Lakehouse Format for Multimodal AI. Convert from Parquet in 2 lines of code for 100x faster random access, vector index, and data versioning. Compatible with Pandas, DuckDB, Polars, Pyarrow, and PyTorch with more integrations coming..",Rust,6508,680,7 stars today,github-actions; eddyxu; westonpace; wjones127; BubbleCal
18,lbjlaq/Antigravity-Manager,https://github.com/lbjlaq/Antigravity-Manager,Professional Antigravity Account Manager & Switcher. One-click seamless account switching for Antigravity Tools. Built with Tauri v2 + React (Rust).专业的 Antigravity 账号管理与切换工具。为 Antigravity 提供一键无缝账号切换功能。,Rust,29331,3189,29 stars today,lbjlaq; claude; normal-coder; karasungur; salacoste
