Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,PrimeIntellect-ai/prime-agent,https://github.com/PrimeIntellect-ai/prime-agent,A self-improving RLM agent for coding workflows and long-running autonomous tasks.,TypeScript,6600,524,"2,293 stars today",kevinjosethomas; snimu; sethkarten; alexzhang13; samsja
2,cloudflare/computer,https://github.com/cloudflare/computer,Give your agent a computer 👾,TypeScript,5754,290,872 stars today,aron-cf; ndisidore; ghostwriternr; dependabot; mattzcarey
3,TencentCloud/TencentDB-Agent-Memory,https://github.com/TencentCloud/TencentDB-Agent-Memory,"TencentDB Agent Memory is a team-level memory hub for AI Agents — turning conversations, docs, and code into four reusable memory assets (Chat Memory, Skill, LLM-Wiki, Code-Graph) that are governed, shared, and equipped across agents and frameworks.",TypeScript,17529,1570,"1,367 stars today",Maxwell-Code07; Yuntong8888
4,tashfeenahmed/freellmapi,https://github.com/tashfeenahmed/freellmapi,"OpenAI-compatible proxy that stacks the free tiers of 28 LLM providers (~4B tokens/month) behind one /v1 endpoint — plus any custom OpenAI-compatible endpoint. Smart routing, automatic failover, encrypted keys. Personal experimentation only.",TypeScript,18042,2638,114 stars today,tashfeenahmed; claude; jasnoorgill; Tazrif-Raim; suantea
5,iOfficeAI/AionUi,https://github.com/iOfficeAI/AionUi,"Open-source 24/7 Cowork app for OpenClaw, Hermes, Claude Code, Codex, OpenCode and 20+ more CLI Agent | Customize your assistants | Team them up｜Star if you like it!",TypeScript,31674,3225,80 stars today,IceyLiu; kuishou68; piorpua; kaizhou-lab; zhuqingyv
6,open-mercato/open-mercato,https://github.com/open-mercato/open-mercato,"AI-Engineering Foundation Framework built with AI and designed for AI. Hundreds of architectural and domain decisions (multi-tenancy, RBAC, event flow, pricing, sales pipeline,CRM/ERP processes) are already made conventions and specs so agents (Cursor, Claude Code, Codex) arch. decisions without reinventing. Ship production grade with AI Agents.",TypeScript,1578,353,11 stars today,pkarw; claude; haxiorz; adeptofvoltron; pat-lewczuk
7,element-plus/element-plus,https://github.com/element-plus/element-plus,🎉 A Vue.js 3 UI Library made by Element team,TypeScript,27662,19845,3 stars today,btea; renovate; jw-foss; sxzz; renovate-bot
8,payloadcms/payload,https://github.com/payloadcms/payload,"Payload is the open-source, fullstack Next.js framework, giving you instant backend superpowers. Get a full TypeScript backend and admin panel instantly. Use Payload as a headless CMS or for building powerful applications.",TypeScript,44042,4017,19 stars today,jmikrut; denolfe; AlessioGr; jacobsfletch; JarrodMFlesch
9,makeplane/plane,https://github.com/makeplane/plane,"🔥🔥🔥 Open-source Jira, Linear, Monday, and ClickUp alternative. Plane is a modern project management platform to manage tasks, sprints, docs, and triage.",TypeScript,55696,5266,65 stars today,anmolsinghbhatia; aaryan610; pablohashescobar; sriramveeraghanta; NarayanBavisetti
10,CodebuffAI/freebuff,https://github.com/CodebuffAI/freebuff,The free coding agent,TypeScript,8580,999,105 stars today,jahooma; github-actions; brandonkachen; charleslien; venkr
11,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,"The context API to search, scrape, and interact with the web at scale. 🔥",TypeScript,162918,9171,583 stars today,nickscamara; mogery; rafaelsideguide; abimaelmartell; firecrawl-spring
12,CopilotKit/CopilotKit,https://github.com/CopilotKit/CopilotKit,"The Frontend Stack for Agents & Generative UI. React, Angular, Mobile, Slack, and more. Makers of the AG-UI Protocol",TypeScript,36617,4525,74 stars today,jpr5; claude; ataibarkai; tylerslaton; AlemTuzlak
13,earendil-works/pi,https://github.com/earendil-works/pi,"AI agent toolkit: unified LLM API, agent loop, TUI, coding agent CLI",TypeScript,85302,10584,492 stars today,badlogic; mitsuhiko; github-actions; christianklotz; cristinaponcela
14,satnaing/shadcn-admin,https://github.com/satnaing/shadcn-admin,Admin Dashboard UI built with Shadcn and Vite.,TypeScript,13724,2113,210 stars today,satnaing; dependabot; rakrisi; unclebay143; devshinthant
15,deepcoldy/botmux,https://github.com/deepcoldy/botmux,"Bridge Feishu/Lark to AI coding CLIs — Claude Code, Codex, Gemini, OpenCode… every DM, group or topic spawns its own live-streaming CLI session",TypeScript,998,189,16 stars today,deepcoldy; claude; sensuossss; xu4wang; TGGgbone
