Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,AprilNEA/OpenLogi,https://github.com/AprilNEA/OpenLogi,"⚡️A native, local-first alternative to Logitech Options+, written in Rust 🦀 — remap buttons, DPI, and SmartShift over HID++. No account, no telemetry.",Rust,11905,322,"1,545 stars today",AprilNEA; davidbudnick; aprilnea; cserby; tagawa0525
2,akitaonrails/ai-memory,https://github.com/akitaonrails/ai-memory,Solution for long term memory for agent coding CLIs and to facilitate handoff between different agent vendors,Rust,3617,280,332 stars today,akitaonrails; claude; djalmajr; wblech; rthiago
3,RyanCodrai/turbovec,https://github.com/RyanCodrai/turbovec,"A vector index built on TurboQuant, written in Rust with Python bindings",Rust,15952,1386,230 stars today,RyanCodrai; claude; dependabot; github-actions; faysou
4,rustfs/rustfs,https://github.com/rustfs/rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",Rust,31246,1395,39 stars today,overtrue; houseme; heihutu; weisd; loverustfs
5,warpdotdev/warp,https://github.com/warpdotdev/warp,"Warp is an agentic development environment, born out of the terminal.",Rust,64411,5446,56 stars today,oz-agent; warp-agent-staging; warp-agent; harryalbert; kevinyang372
6,amadeusprotocol/node,https://github.com/amadeusprotocol/node,Pas de description,Rust,5123,93,817 stars today,vans163; sdancer; claude; valentynfaychuk; Talentnodes
7,WecomTeam/wecom-cli,https://github.com/WecomTeam/wecom-cli,企业微信开放平台命令行工具 — 让人类和 AI Agent 都能在终端中操作企业微信,Rust,2901,195,31 stars today,gzzhanghao; wecom-bot
8,firecracker-microvm/firecracker,https://github.com/firecracker-microvm/firecracker,Secure and fast microVMs for serverless computing.,Rust,36173,2573,25 stars today,roypat; dianpopa; ShadowCurse; pb8o; zulinx86
9,rtk-ai/rtk,https://github.com/rtk-ai/rtk,"CLI proxy that reduces LLM token consumption by 60-90% on common dev commands. Single Rust binary, zero dependencies",Rust,76831,4828,140 stars today,aeppling; claude; pszymkowiak; FlorianBruniaux; KuSh
10,rolldown/rolldown,https://github.com/rolldown/rolldown,Fast Rust bundler for JavaScript/TypeScript with Rollup-compatible API.,Rust,13897,1023,5 stars today,hyfdev; IWANABETHATGUY; shulaoda; renovate; sapphi-red
11,Zackriya-Solutions/meetily,https://github.com/Zackriya-Solutions/meetily,"Privacy first, AI meeting assistant with 4x faster Parakeet/Whisper live transcription, speaker diarization, and Ollama summarization built on Rust. 100% local processing. no cloud required. Meetily (Meetly Ai - https://meetily.ai) is the #1 Self-hosted, Open-source Ai meeting note taker for macOS & Windows. Understand How to write meeting minutes",Rust,29654,3165,101 stars today,sujithatzackriya; safvanatzack; mohammedsafvan; athulchandroth; p-s-vishnu
12,nautechsystems/nautilus_trader,https://github.com/nautechsystems/nautilus_trader,Production-grade Rust-native trading engine with deterministic event-driven architecture,Rust,26717,3448,357 stars today,cjdsellers; limx0; filipmacek; faysou; davidsblom
13,oxc-project/oxc,https://github.com/oxc-project/oxc,⚓ A collection of high-performance JavaScript tools.,Rust,22390,1218,16 stars today,Boshen; overlookmotel; camc314; Dunqing; leaysgur
14,AlexsJones/llmfit,https://github.com/AlexsJones/llmfit,Hundreds of models & providers. One command to find what runs on your hardware.,Rust,33283,2061,310 stars today,AlexsJones; claude; dependabot; three-foxes-in-a-trenchcoat; github-actions
15,warp-tech/warpgate,https://github.com/warp-tech/warpgate,"Fully transparent SSH, HTTPS, Kubernetes, database and RDP/VNC bastion/PAM that doesn't need additional client-side software",Rust,7669,351,9 stars today,Eugeny; dependabot; allcontributors; LarsSven; joseluisgonzalezca
16,clockworklabs/SpacetimeDB,https://github.com/clockworklabs/SpacetimeDB,Development at the speed of light,Rust,25027,1042,3 stars today,bfops; joshua-spacetime; Centril; gefjon; cloutiertyler
17,Pumpkin-MC/Pumpkin,https://github.com/Pumpkin-MC/Pumpkin,Empowering everyone to host fast and efficient Minecraft servers.,Rust,10814,743,34 stars today,Snowiiii; kralverde; Bryntet; lukas0008; dependabot
18,quickwit-oss/tantivy,https://github.com/quickwit-oss/tantivy,Tantivy is a full-text search engine library inspired by Apache Lucene and written in Rust,Rust,15940,976,59 stars today,fulmicoton; PSeitz; trinity-1686a; dependabot; lnicola
19,pola-rs/polars,https://github.com/pola-rs/polars,"Extremely fast Query Engine for DataFrames, written in Rust",Rust,39415,3031,13 stars today,ritchie46; alexander-beedie; orlp; coastalwhite; nameexhaustion
20,aaif-goose/goose,https://github.com/aaif-goose/goose,"an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM",Rust,53071,6051,60 stars today,blackgirlbytes; angiejones; dianed-square; michaelneale; DOsinga
21,yvgude/lean-ctx,https://github.com/yvgude/lean-ctx,"Control what your AI can see. LeanCTX (Lean Context) is the context intelligence layer for AI agents — one local Rust binary that decides what they read, remembers what they learn, guards what they touch, and proves what they save. 60–90% fewer tokens as the receipt. 76 MCP tools, 30+ agents, local-first.",Rust,3614,330,9 stars today,cursoragent; yvgude; cedric013; andig; claude
