Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,EvoMap/evolver,https://github.com/EvoMap/evolver,The GEP-Powered Self-Evolution Engine for AI Agents. Genome Evolution Protocol. | evomap.ai,JavaScript,4322,422,737 stars today,autogame-17; cursoragent; penggaolai; onthebigtree; firstdraft-work
2,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,20327,945,396 stars today,pbakaus; claude; shog86; rohan-tessl; glacierphonk
3,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,JavaScript,233,39,1 star today,ericzakariasson; n2parko; eriknson; cursoragent; maloneya
4,atlassian/atlassian-mcp-server,https://github.com/atlassian/atlassian-mcp-server,"Remote MCP Server that securely connects Jira and Confluence with your LLM, IDE, or agent platform of choice.",JavaScript,593,68,5 stars today,lsosa1; pnguyen-atlassian; iosamaatlassian; ekahinga; evperlman1
5,HeyPuter/puter,https://github.com/HeyPuter/puter,"🌐 The Internet Computer! Free, Open-Source, and Self-Hostable.",JavaScript,40375,3628,33 stars today,KernelDeimos; jelveh; Salazareo; ProgrammerIn-wonderland; AtkinsSJ
6,mrdoob/three.js,https://github.com/mrdoob/three.js,JavaScript 3D Library.,JavaScript,112017,36325,40 stars today,mrdoob; Mugen87; alteredq; sunag; WestLangley
7,DavidHDev/react-bits,https://github.com/DavidHDev/react-bits,"An open source collection of animated, interactive & fully customizable React components for building memorable websites.",JavaScript,38412,1710,245 stars today,DavidHDev; PedroMarianoAlmeida; ieedan; EnderRomantice; ipuppyyt
8,aandrew-me/ytDownloader,https://github.com/aandrew-me/ytDownloader,Desktop App for downloading Videos and Audios from hundreds of sites,JavaScript,9291,819,168 stars today,aandrew-me; albanobattistella; Muxutruk2; soredake; candrapersada
9,jgraph/drawio-desktop,https://github.com/jgraph/drawio-desktop,Official electron build of draw.io,JavaScript,60508,5652,30 stars today,davidjgraph; m-mohamedin; mediaslav; alderg; dependabot
10,fastify/fastify,https://github.com/fastify/fastify,"Fast and low overhead web framework, for Node.js",JavaScript,36076,2655,6 stars today,delvedor; mcollina; Eomm; Fdawgs; jsumners
11,expo/skills,https://github.com/expo/skills,A collection of AI agent skills for working with Expo projects and Expo Application Services,JavaScript,1741,76,12 stars today,EvanBacon; ide; Kudo; Ubax; claude
12,0xsdeo/AntiDebug_Breaker,https://github.com/0xsdeo/AntiDebug_Breaker,JavaScript Reverse Tools -- JS逆向工具,JavaScript,1630,250,6 stars today,0xsdeo; lyousan; mingheyan
