Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,twentyhq/twenty,https://github.com/twentyhq/twenty,"Building a modern alternative to Salesforce, powered by the community.",TypeScript,42037,5583,668 stars today,charlesBochet; github-actions; FelixMalfait; lucasbordeau; Weiko
2,virattt/dexter,https://github.com/virattt/dexter,An autonomous agent for deep financial research,TypeScript,19715,2388,672 stars today,virattt; MkDev11; cursoragent; gupta-8; sjhddh
3,Yeachan-Heo/oh-my-claudecode,https://github.com/Yeachan-Heo/oh-my-claudecode,Teams-first Multi-agent orchestration for Claude Code,TypeScript,14000,905,"1,411 stars today",Yeachan-Heo; claude; shaun0927; AlexU-A; junhoyeo
4,microsoft/vscode,https://github.com/microsoft/vscode,Visual Studio Code,TypeScript,183127,38789,61 stars today,bpasero; jrieken; Tyriar; mjbvz; joaomoreno
5,letta-ai/claude-subconscious,https://github.com/letta-ai/claude-subconscious,Give Claude Code a subconscious,TypeScript,1936,135,136 stars today,cpfiffer; letta-code; scrossle; claude; cpacker
6,langfuse/langfuse,https://github.com/langfuse/langfuse,"🪢 Open source LLM engineering platform: LLM Observability, metrics, evals, prompt management, playground, datasets. Integrates with OpenTelemetry, Langchain, OpenAI SDK, LiteLLM, and more. 🍊YC W23",TypeScript,23908,2412,78 stars today,marcklingen; maxdeichmann; Steffen911; marliessophie; hassiebp
7,microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,Playwright MCP server,TypeScript,29849,2404,70 stars today,pavelfeldman; yury-s; Skn0tt; mxschmitt; dependabot
8,nrslib/takt,https://github.com/nrslib/takt,"TAKT Agent Koordination Topology - Define how AI agents coordinate, where humans intervene, and what gets recorded — in YAML",TypeScript,866,49,17 stars today,nrslib; j5ik2o; claude; github-actions; tomohisa
9,microsoft/fluentui,https://github.com/microsoft/fluentui,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",TypeScript,19900,2877,6 stars today,layershifter; dzearing; khmakoto; ling1726; ecraig12345
10,grafana/grafana,https://github.com/grafana/grafana,"The open and composable observability and data visualization platform. Visualize metrics, logs, and traces from multiple sources like Prometheus, Loki, Elasticsearch, InfluxDB, Postgres and many more.",TypeScript,72818,13611,21 stars today,torkelo; bergquist; renovate; ryantxu; marefr
11,backstage/backstage,https://github.com/backstage/backstage,Backstage is an open framework for building developer portals,TypeScript,32954,7212,11 stars today,Rugvip; freben; benjdlambert; renovate; backstage-goalie
12,expo/expo,https://github.com/expo/expo,"An open-source framework for making universal native apps with React. Expo runs on Android, iOS, and the web.",TypeScript,48291,11553,29 stars today,brentvatne; amandeepmittal; lukmccall; tsapeta; EvanBacon
13,juice-shop/juice-shop,https://github.com/juice-shop/juice-shop,OWASP Juice Shop: Probably the most modern and sophisticated insecure web application,TypeScript,12771,17064,13 stars today,bkimminich; J12934; Aashish683; greenkeeper; Scar26
14,Fission-AI/OpenSpec,https://github.com/Fission-AI/OpenSpec,Spec-driven development (SDD) for AI coding assistants.,TypeScript,34948,2315,327 stars today,TabishB; github-actions; claude; openspec-release-bot; fsilvaortiz
15,apache/superset,https://github.com/apache/superset,Apache Superset is a Data Visualization and Data Exploration Platform,TypeScript,71187,16873,31 stars today,mistercrunch; dependabot; villebro; michael-s-molina; kristw
16,steipete/oracle,https://github.com/steipete/oracle,Ask the oracle when you're stuck. Invoke GPT-5 Pro with a custom context and files.,TypeScript,1762,178,43 stars today,steipete; claude; mulyoved; TheCrazyLex; cheulyop
