Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,JuliusBrussee/caveman,https://github.com/JuliusBrussee/caveman,🪨 why use many token when few token do trick — Claude Code skill that cuts 65% of tokens by talking like caveman,Go,103156,5995,543 stars today,JuliusBrussee; claude; github-actions; hunleyd; Alot1z
2,Ed1s0nZ/CyberStrikeAI,https://github.com/Ed1s0nZ/CyberStrikeAI,"The system of action for AI-native cybersecurity—where intent becomes governed execution, evidence becomes operational memory, and every operation improves the next.",Go,6350,1030,74 stars today,Ed1s0nZ; RuoJi6; cursoragent; ruanmingchen; donnel666
3,agent-substrate/substrate,https://github.com/agent-substrate/substrate,Agent Substrate: the core system,Go,1742,294,14 stars today,BenTheElder; juli4n; HavenXia; thockin; zoez7
4,kopia/kopia,https://github.com/kopia/kopia,"Cross-platform backup tool for Windows, macOS & Linux with fast, incremental backups, client-side end-to-end encryption, compression and data deduplication. CLI and GUI included.",Go,14028,722,11 stars today,jkowalski; dependabot; julio-lopez; kopia-builder; redgoat650
5,slackhq/nebula,https://github.com/slackhq/nebula,"A scalable overlay networking tool with a focus on performance, simplicity and security",Go,18269,1180,25 stars today,nbrownus; wadey; dependabot; JackDoan; johnmaguire
6,TencentCloud/CubeSandbox,https://github.com/TencentCloud/CubeSandbox,"Instant, Concurrent, Secure & Lightweight Sandbox for AI Agents.",Go,11748,1093,85 stars today,fslongjin; chenhengqi; ls-ggg; zyl1121; cursoragent
7,jesseduffield/lazygit,https://github.com/jesseduffield/lazygit,simple terminal UI for git commands,Go,81964,3021,44 stars today,jesseduffield; stefanhaller; claude; mjarkk; dawidd6
8,casdoor/casdoor,https://github.com/casdoor/casdoor,"An open-source Agent-first Identity and Access Management (IAM) /LLM MCP & agent gateway and auth server with web UI supporting OpenClaw, MCP, OAuth, OIDC, SAML, CAS, LDAP, SCIM, WebAuthn, TOTP, MFA, Face ID, Google Workspace, Azure AD",Go,14340,1801,9 stars today,hsluoyz; dacongda; nomeguy; Copilot; leo220yuyaodog
9,netbirdio/netbird,https://github.com/netbirdio/netbird,"Connect your devices into a secure WireGuard®-based overlay network with SSO, MFA and granular access controls.",Go,28872,1650,28 stars today,mlsmaycon; pascal-fischer; lixmal; braginini; pappz
10,vllm-project/semantic-router,https://github.com/vllm-project/semantic-router,A programmable Mixture-of-Models router for heterogeneous LLM inference,Go,5536,900,24 stars today,Xunzhuo; rootfs; AayushSaini101; theohsiung; mergify
11,open-telemetry/opentelemetry-collector-contrib,https://github.com/open-telemetry/opentelemetry-collector-contrib,Contrib repository for the OpenTelemetry Collector,Go,4904,3859,5 stars today,renovate; bogdandrutu; opentelemetrybot; songy23; atoulme
12,cli/cli,https://github.com/cli/cli,GitHub’s official command line tool,Go,46134,8963,14 stars today,mislav; vilmibm; BagToad; williammartin; babakks
13,gogs/gogs,https://github.com/gogs/gogs,The painless way to host your own Git service,Go,47802,5073,8 stars today,unknwon; dependabot; lunny; fuxiaohei; slene
14,jaegertracing/jaeger,https://github.com/jaegertracing/jaeger,"CNCF Jaeger, a Distributed Tracing Platform",Go,23179,3112,5 stars today,yurishkuro; renovate-bot; dependabot; pavolloffay; mahadzaryab1
15,XTLS/Xray-core,https://github.com/XTLS/Xray-core,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",Go,41381,5844,18 stars today,RPRX; dependabot; yuhan6665; Fangliding; LjhAUMEM
16,crowdsecurity/crowdsec,https://github.com/crowdsecurity/crowdsec,CrowdSec - the open-source and participative security solution offering crowdsourced protection against malicious IPs and access to the most advanced real-world CTI.,Go,14744,713,19 stars today,mmetc; buixor; blotus; AlteredCoder; dependabot
17,cloudwego/eino,https://github.com/cloudwego/eino,The ultimate LLM/AI application development framework in Go.,Go,12937,1080,17 stars today,meguminnnnnnnnn; shentongmartin; mrh997; hi-pender; JonXSnow
18,owncast/owncast,https://github.com/owncast/owncast,Take control over your live stream video by running it yourself. Streaming + chat out of the box.,Go,11496,1214,6 stars today,gabek; renovate; dependabot; gingervitis; github-actions
19,tbphp/gpt-load,https://github.com/tbphp/gpt-load,"Self-hosted AI gateway for multi-channel, multi-credential setups — API keys and subscription accounts, scheduling, failover, request logs and usage. 自托管 AI 网关：多渠道多凭据统一接入，含密钥与订阅账号、调度容错、日志与用量。",Go,6527,695,63 stars today,tbphp; hptangxi; dependabot; OrzMiku; vickyyd
20,coredns/coredns,https://github.com/coredns/coredns,CoreDNS is a DNS server that chains plugins,Go,14288,2521,1 star today,miekg; dependabot; yongtang; chrisohaver; dependabot-preview
