Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,HKUDS/Vibe-Trading,https://github.com/HKUDS/Vibe-Trading,"""Vibe-Trading: Your Personal Trading Agent""",Python,21842,3759,"1,153 stars today",warren618; shadowinlife; claude; Elfsa-Miranda; Teerapat-Vatpitak
2,Shubhamsaboo/awesome-llm-apps,https://github.com/Shubhamsaboo/awesome-llm-apps,"100+ AI Agent & RAG apps you can actually run — clone, customize, ship.",Python,119725,17749,996 stars today,Shubhamsaboo; Madhuvod; claude; onestardao; libw0430
3,Graphify-Labs/graphify,https://github.com/Graphify-Labs/graphify,"AI coding assistant skill (Claude Code, Codex, OpenCode, Cursor, Gemini CLI, and more). Turn any folder of code, SQL schemas, R scripts, shell scripts, docs, papers, images, or videos into a queryable knowledge graph. App code + database schema + infrastructure in one graph.",Python,84856,8351,"1,095 stars today",safishamsi; claude; TPAteeq; Synvoya; oleksii-tumanov
4,github/spec-kit,https://github.com/github/spec-kit,💫 Toolkit to help you get started with Spec-Driven Development,Python,120656,10698,543 stars today,localden; mnriem; Copilot; claude; github-actions
5,PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,Prefect is a workflow orchestration framework for building resilient data pipelines in Python.,Python,23329,2404,254 stars today,zanieb; desertaxle; pleek91; zzstoatzz; cicdw
6,FoundationAgents/OpenManus,https://github.com/FoundationAgents/OpenManus,"No fortress, purely open ground. OpenManus is Coming.",Python,57383,9975,126 stars today,mannaandpoem; fred913; 666haiwen; CZH-THU; XiangJinyu
7,virattt/ai-hedge-fund,https://github.com/virattt/ai-hedge-fund,An AI Hedge Fund Team,Python,61621,10886,330 stars today,virattt; arsaboo; KittatamSaisaard; jsemldonado; claude
8,smicallef/spiderfoot,https://github.com/smicallef/spiderfoot,SpiderFoot automates OSINT for threat intelligence and mapping your attack surface.,Python,19576,3201,84 stars today,smicallef; bcoles; krishnasism; amrawadk; leotrubach
9,TauricResearch/TradingAgents,https://github.com/TauricResearch/TradingAgents,TradingAgents: Multi-Agents LLM Financial Trading Framework,Python,92835,17933,245 stars today,Yijia-Xiao; EdwardoSunny; CadeYu; luohy15; claude
10,p-e-w/heretic,https://github.com/p-e-w/heretic,Fully automatic censorship removal for language models,Python,26238,2851,79 stars today,p-e-w; dependabot; Vinay-Umrethe; anrp; spikymoth
11,3b1b/manim,https://github.com/3b1b/manim,Animation engine for explanatory math videos,Python,88493,7379,133 stars today,3b1b; TonyCrane; bhbr; YishiMichael; eulertour
12,make-all/tuya-local,https://github.com/make-all/tuya-local,Local support for Tuya devices in Home Assistant,Python,3172,1356,8 stars today,make-all; nicole-ashley; tellok; blakadder; claude
13,Vexa-ai/vexa,https://github.com/Vexa-ai/vexa,"Open-source meeting transcription API for Google Meet, Microsoft Teams & Zoom. Auto-join bots, real-time WebSocket transcripts, MCP server for AI agents. Self-host or use hosted SaaS.",Python,2515,376,74 stars today,DmitriyG228; claude; untilhamza; Muzamil-Ahmed; cursoragent
14,practical-tutorials/project-based-learning,https://github.com/practical-tutorials/project-based-learning,Curated list of project-based tutorials,Python,273193,35239,179 stars today,tuvtran; sayands; enkeyz; bobeff; olucode
15,public-apis/public-apis,https://github.com/public-apis/public-apis,A collective list of free APIs,Python,449763,49426,359 stars today,matheusfelipeog; davemachado; ArindamOSS; pawelborkar; jbrooksuk
16,simonlin1212/TradingAgents-astock,https://github.com/simonlin1212/TradingAgents-astock,"A股多Agent投研框架 — 适配A股数据源(龙虎榜/游资/解禁等)，7位分析师基于A股规则的辩论决策，基于TradingAgents深度改造，适配大A。A-share multi-agent investment research framework — 7 AI analysts, bull/bear debate, risk assessment。",Python,2151,581,179 stars today,zhanghang02; simonlin1212; wikinl; wangyuxun6699
