Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,microsoft/terminal,https://github.com/microsoft/terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,104203,9439,59 stars today,DHowett; zadjii-msft; lhecker; carlos-zamora; miniksa
2,doitsujin/dxvk,https://github.com/doitsujin/dxvk,"Vulkan-based implementation of D3D8, 9, 10 and 11 for Linux / Wine",C++,17670,1171,19 stars today,doitsujin; misyltoad; K0bin; WinterSnowfall; Blisto91
3,MaaAssistantArknights/MaaAssistantArknights,https://github.com/MaaAssistantArknights/MaaAssistantArknights,"《明日方舟》小助手，全日常一键长草！| A one-click tool for the daily tasks of Arknights, supporting all clients.",C++,21976,2720,26 stars today,MistEO; ABA2396; status102; Constrat; github-actions
4,LadybirdBrowser/ladybird,https://github.com/LadybirdBrowser/ladybird,Truly independent web browser,C++,64623,3088,9 stars today,awesomekling; trflynn89; AtkinsSJ; linusg; kalenikaliaksandr
5,qbittorrent/qBittorrent,https://github.com/qbittorrent/qBittorrent,qBittorrent BitTorrent client,C++,38901,4789,19 stars today,Chocobo1; sledgehammer999; glassez; Piccirello; zeule
6,FreeCAD/FreeCAD,https://github.com/FreeCAD/FreeCAD,"Official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler.",C++,32235,5774,22 stars today,wwmayer; yorikvanhavre; chennes; berndhahnebach; WandererFan
7,lightgbm-org/LightGBM,https://github.com/lightgbm-org/LightGBM,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision tree algorithms, used for ranking, classification and many other machine learning tasks.",C++,18586,4038,6 stars today,StrikerRUS; jameslamb; guolinke; wxchan; shiyu1994
8,transmission/transmission,https://github.com/transmission/transmission,Official Transmission BitTorrent client repository,C++,14978,1411,5 stars today,ckerr; mikedld; tearfur; jre; titer
9,azerothcore/azerothcore-wotlk,https://github.com/azerothcore/azerothcore-wotlk,Complete Open Source and Modular solution for MMO,C++,8627,3567,4 stars today,github-actions; Nyeriah; Kitzunu; Gultask; FrancescoBorzi
10,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,An Open Source Machine Learning Framework for Everyone,C++,196385,75592,53 stars today,tensorflower-gardener; ezhulenev; akuegel; hawkinsp; mihaimaruseac
11,ClickHouse/ClickHouse,https://github.com/ClickHouse/ClickHouse,ClickHouse® is a real-time analytics database management system,C++,48736,8666,19 stars today,alexey-milovidov; claude; alesapin; KochetovNicolai; azat
12,protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,Protocol Buffers - Google's data interchange format,C++,71588,16199,6 stars today,protobuf-github-bot; haberman; protobuf-team-bot; mkruskal-google; xfxyjwf
13,LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,Self-hosted game stream host for Moonlight.,C++,39388,2126,29 stars today,ReenigneArcher; dependabot; cgutman; LizardByte-bot; loki-47-6F-64
14,UE4SS-RE/RE-UE4SS,https://github.com/UE4SS-RE/RE-UE4SS,"Injectable LUA scripting system, SDK generator, live property editor and other dumping utilities for UE4/5 games",C++,2689,457,8 stars today,narknon; UE4SS; Buckminsterfullerene02; localcc; trumank
15,NVIDIA/DeepStream,https://github.com/NVIDIA/DeepStream,"NVIDIA DeepStream Monorepo: DeepStream SDK and reference apps for building GPU‑accelerated, real-time video and multi‑sensor analytics pipelines with GStreamer, TensorRT, and vision AI models across edge, on‑prem, and cloud deployments.",C++,97,19,17 stars today,nvankita; nvapandya; fc-camel; nv-panka; kamalmansata
16,CleverRaven/Cataclysm-DDA,https://github.com/CleverRaven/Cataclysm-DDA,Cataclysm - Dark Days Ahead. A turn-based survival game set in a post-apocalyptic world.,C++,12721,4562,19 stars today,ZhilkinSerg; kevingranade; Rivet-the-Zombie; Maleclypse; BevapDin
