Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,azahar-emu/azahar,https://github.com/azahar-emu/azahar,An open-source 3DS emulator project based on Citra.,C++,7608,552,16 stars today,bunnei; wwylele; lioncash; OpenSauce04; yuriks
2,catchorg/Catch2,https://github.com/catchorg/Catch2,"A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)",C++,21267,3444,418 stars today,horenmar; philsquared; ChrisThrasher; claremacrae; JoeyGrajciar
3,google-ai-edge/LiteRT,https://github.com/google-ai-edge/LiteRT,"LiteRT, successor to TensorFlow Lite. is Google's On-device framework for high-performance ML & GenAI deployment on edge platforms, via efficient conversion, runtime, and optimization",C++,2965,385,41 stars today,ai-edge-bot; terryheo; LukeBoyer; YunanAZ; qukhan
4,zeux/meshoptimizer,https://github.com/zeux/meshoptimizer,Mesh optimization library that makes meshes smaller and faster to render,C++,8178,788,80 stars today,zeux; mosra; corporateshark; dtrebilco; l0calh05t
5,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,120178,20520,122 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
6,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,38803,10829,9 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
7,OHF-Voice/piper1-gpl,https://github.com/OHF-Voice/piper1-gpl,Fast and local neural text-to-speech engine,C++,4766,455,12 stars today,synesthesiam; claude; Norakthes; mweinelt; koh-osug
8,google-ai-edge/LiteRT-LM,https://github.com/google-ai-edge/LiteRT-LM,"LiteRT-LM is Google's production-ready, high-performance, open-source inference framework for deploying Large Language Models on edge devices.",C++,5873,623,16 stars today,ai-edge-bot; protobird-git; whhone; matthewchan-g; hheydary
9,chriskohlhoff/asio,https://github.com/chriskohlhoff/asio,Asio C++ Library,C++,6161,1510,46 stars today,chriskohlhoff; klemens-morgenstern; xavier2k6; vinipsmaker; jcelerier
10,xbmc/xbmc,https://github.com/xbmc/xbmc,"Kodi is an award-winning free and open source home theater/media center software and entertainment hub for digital media. With its beautiful interface and powerful skinning engine, it's available for Android, BSD, Linux, macOS, iOS, tvOS and Windows.",C++,20959,6561,7 stars today,ksooo; FernetMenta; Montellese; MartijnKaijser; garbear
11,godotengine/godot,https://github.com/godotengine/godot,Godot Engine – Multi-platform 2D and 3D game engine,C++,114009,25978,73 stars today,akien-mga; Repiteo; reduz; Calinou; bruvzg
12,justcallmekoko/ESP32Marauder,https://github.com/justcallmekoko/ESP32Marauder,A suite of WiFi/Bluetooth offensive and defensive tools for the ESP32,C++,11542,1341,13 stars today,justcallmekoko; H4W9; bmorcelli; trisp3ar; evilpete
13,InoriRus/Kyty,https://github.com/InoriRus/Kyty,PS4 & PS5 emulator,C++,2716,165,41 stars today,InoriRus; ultimaweapon
14,meshtastic/firmware,https://github.com/meshtastic/firmware,"The official firmware for Meshtastic, an open-source, off-grid mesh communication system.",C++,7911,2517,7 stars today,thebentern; geeksville; caveman99; mc-hamster; jp-bennett
15,PCSX2/pcsx2,https://github.com/PCSX2/pcsx2,PCSX2 - The Playstation 2 Emulator,C++,15128,2055,9 stars today,gregory38; stenzek; refractionpcsx2; lightningterror; TellowKrinkle
16,abseil/abseil-cpp,https://github.com/abseil/abseil-cpp,Abseil Common Libraries (C++),C++,17947,3217,273 stars today,derekmauro; ezbr; goldvitaly; dinord
17,FastFlowLM/FastFlowLM,https://github.com/FastFlowLM/FastFlowLM,Run LLMs on AMD Ryzen™ AI NPUs in minutes. Just like Ollama - but purpose-built and deeply optimized for the AMD NPUs.,C++,1591,118,7 stars today,ZaneNi; twflm; superm1; joeldushouyu; zaneni6
18,emscripten-core/emscripten,https://github.com/emscripten-core/emscripten,Emscripten: An LLVM-to-WebAssembly Compiler,C++,27489,3532,2 stars today,kripken; sbc100; juj; waywardmonkeys; aheejin
19,LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,Self-hosted game stream host for Moonlight.,C++,39166,2094,44 stars today,ReenigneArcher; dependabot; cgutman; LizardByte-bot; loki-47-6F-64
20,optiscaler/OptiScaler,https://github.com/optiscaler/OptiScaler,"OptiScaler bridges upscaling/frame gen across GPUs. Supports DLSS2+/XeSS/FSR2+ inputs, replaces native upscalers, enables FSR-FG/XeFG on non-FG titles. Supports Nukem mod for DLSSG-to-FSR3 FG.",C++,9197,334,29 stars today,cdozdil; FakeMichau; TheRazerMD; MapleHinata; CetinOzdil
21,BruceDevices/firmware,https://github.com/BruceDevices/firmware,Predatory ESP32 Firmware,C++,6085,2026,8 stars today,bmorcelli; pr3y; rennancockles; Tawank; valentin8709
22,amnezia-vpn/amnezia-client,https://github.com/amnezia-vpn/amnezia-client,Amnezia VPN Client (Desktop+Mobile),C++,12889,976,12 stars today,pokamest; Nethius; albexk; outspace; vkamn
23,qbittorrent/qBittorrent,https://github.com/qbittorrent/qBittorrent,qBittorrent BitTorrent client,C++,38769,4773,19 stars today,Chocobo1; sledgehammer999; glassez; Piccirello; zeule
24,v8/v8,https://github.com/v8/v8,The official mirror of the V8 Git repository,C++,25108,4295,4 stars today,backes; mi-ac; bmeurer; LeszekSwirski; schuay
25,shadps4-emu/shadPS4,https://github.com/shadps4-emu/shadPS4,"PlayStation 4 emulator for Windows, Linux, macOS and FreeBSD written in C++",C++,31852,2296,45 stars today,georgemoralis; squidbus; raphaelthegreat; StevenMiller123; psucien
