Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,abhigyanpatwari/GitNexus,https://github.com/abhigyanpatwari/GitNexus,"GitNexus: The Zero-Server Code Intelligence Engine - GitNexus is a client-side knowledge graph creator that runs entirely in your browser. Drop in a GitHub repo or ZIP file, and get an interactive knowledge graph wit a built in Graph RAG Agent. Perfect for code exploration",TypeScript,30284,3499,700 stars today,abhigyanpatwari; magyargergo; claude; naicud; Copilot
2,openclaw/openclaw,https://github.com/openclaw/openclaw,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞,TypeScript,364720,74693,627 stars today,steipete; vincentkoc; obviyus; Takhoffman; gumadeiras
3,dreamhunter2333/cloudflare_temp_email,https://github.com/dreamhunter2333/cloudflare_temp_email,CloudFlare free temp domain email 免费收发 临时域名邮箱 支持附件 IMAP SMTP TelegramBot,TypeScript,8753,5406,40 stars today,dreamhunter2333; claude; Bowl42; dependabot; solarhell
4,different-ai/openwork,https://github.com/different-ai/openwork,"An open-source alternative to Claude Cowork built for teams, powered by opencode",TypeScript,14384,1377,88 stars today,benjaminshafii; release-bot; jcllobet; OmarMcAdam; src-opn
5,ruvnet/ruflo,https://github.com/ruvnet/ruflo,"🌊 The leading agent orchestration platform for Claude. Deploy intelligent multi-agent swarms, coordinate autonomous workflows, and build conversational AI systems. Features enterprise-grade architecture, distributed swarm intelligence, RAG integration, and native Claude Code / Codex Integration",TypeScript,33581,3803,256 stars today,ruvnet; claude; alexx-ftw; lanemc; tommy-ca
6,CherryHQ/cherry-studio,https://github.com/CherryHQ/cherry-studio,"AI productivity studio with smart chat, autonomous agents, and 300+ assistants. Unified access to frontier LLMs",TypeScript,44486,4218,93 stars today,kangfenmao; EurFelux; DeJeune; claude; alephpiece
7,immich-app/immich,https://github.com/immich-app/immich,High performance self-hosted photo and video management solution.,TypeScript,98691,5489,82 stars today,alextran1502; jrasm91; renovate; mertalev; danieldietzler
8,linshenkx/prompt-optimizer,https://github.com/linshenkx/prompt-optimizer,An AI prompt optimizer for writing better prompts and getting better AI results.,TypeScript,27098,3207,123 stars today,linshenkx; hexart; claude; prazjain; lanyuanxiaoyao
9,RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code,Roo Code gives you a whole dev team of AI agents in your code editor.,TypeScript,23661,3137,226 stars today,mrubens; saoudrizwan; cte; daniel-lxs; roomote
10,Vendicated/Vencord,https://github.com/Vendicated/Vencord,The cutest Discord modification,TypeScript,13171,2145,18 stars today,Vendicated; Nuckyz; sadan4; AutumnVN; MeguminSama
11,badlogic/pi-mono,https://github.com/badlogic/pi-mono,"AI agent toolkit: coding agent CLI, unified LLM API, TUI & web UI libraries, Slack bot, vLLM pods",TypeScript,40730,4762,525 stars today,badlogic; github-actions; hjanuschka; mitsuhiko; aliou
12,anomalyco/opencode,https://github.com/anomalyco/opencode,The open source coding agent.,TypeScript,150057,17237,512 stars today,thdxr; adamdotdevin; rekram1-node; actions-user; opencode-agent
