Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,koala73/worldmonitor,https://github.com/koala73/worldmonitor,"Real-time global intelligence dashboard. AI-powered news aggregation, geopolitical monitoring, and infrastructure tracking in a unified situational awareness interface",TypeScript,69218,10573,"4,139 stars today",koala73; claude; SebastienMelki; NewCoder3294; lspassos1
2,likec4/likec4,https://github.com/likec4/likec4,"Visualize, collaborate, and evolve the software architecture with always actual and live diagrams from your code",TypeScript,4323,304,80 stars today,davydkov; renovate; sraphaz; cursoragent; pavelpykhtin
3,jamiepine/voicebox,https://github.com/jamiepine/voicebox,"The open-source AI voice studio. Clone, dictate, create.",TypeScript,45836,5590,557 stars today,jamiepine; claude; tomasmach; mvanhorn; selop
4,diegosouzapw/OmniRoute,https://github.com/diegosouzapw/OmniRoute,"Never stop coding. Free MIT AI gateway: one endpoint, 268+ providers (50+ free), 500+ models — Kimi, Claude, GPT, OpenAI, Gemini, GLM, DeepSeek, MiniMax. Works with Claude Code, Codex, Cursor, OpenCode, Cline & Copilot. Quota-aware auto-fallback, RTK+Caveman compression saves 15-95% tokens, MCP/A2A, Desktop/PWA. Built by 500+ contributors",TypeScript,25465,3368,"1,651 stars today",diegosouzapw; oyi77; claude; dependabot; rdself
5,oblien/openship,https://github.com/oblien/openship,Self-hosted deployment platform,TypeScript,7358,544,"1,302 stars today",Hydralerne; shuvamk; Rajioba1; claude; santhiprakash
6,agegr/pi-web,https://github.com/agegr/pi-web,Web UI for the pi coding agent,TypeScript,2100,312,314 stars today,agegr; lifu963; fallleave; zhudatou630; Kabochar
7,dreamhunter2333/cloudflare_temp_email,https://github.com/dreamhunter2333/cloudflare_temp_email,CloudFlare free temp domain email 免费收发 临时域名邮箱 支持附件 IMAP SMTP TelegramBot,TypeScript,10834,7296,68 stars today,dreamhunter2333; claude; Bowl42; dependabot; solarhell
8,facebook/astryx,https://github.com/facebook/astryx,An open source design system that's fully customizable and agent ready,TypeScript,10391,766,432 stars today,cixzhang; rubyycheung; github-actions; josephfarina; kentonquatman
9,earendil-works/pi,https://github.com/earendil-works/pi,"AI agent toolkit: unified LLM API, agent loop, TUI, coding agent CLI",TypeScript,75625,9297,919 stars today,badlogic; mitsuhiko; github-actions; cristinaponcela; hjanuschka
10,every-app/open-seo,https://github.com/every-app/open-seo,Open source alternative to Semrush and Ahrefs,TypeScript,7175,772,594 stars today,bensenescu; claude; bookingseo; mvanhorn; mattmacrocket
11,AdventDevInc/kudu,https://github.com/AdventDevInc/kudu,"Free Windows, Mac and Linux cleaner, scanner, and more.",TypeScript,1336,104,386 stars today,dbfx; claude; dependabot; github-actions; github-advanced-security
12,expo/expo,https://github.com/expo/expo,"An open-source framework for making universal native apps with React. Expo runs on Android, iOS, and the web.",TypeScript,50944,13147,58 stars today,brentvatne; amandeepmittal; tsapeta; lukmccall; EvanBacon
13,fastapi/full-stack-fastapi-template,https://github.com/fastapi/full-stack-fastapi-template,"Full stack, modern web application template. Using FastAPI, React, SQLModel, PostgreSQL, Docker, GitHub Actions, automatic HTTPS and more.",TypeScript,44386,8823,25 stars today,tiangolo; github-actions; dependabot; alejsdev
14,KnockOutEZ/wigolo,https://github.com/KnockOutEZ/wigolo,"The go-to web for your AI coding agent — local-first search, fetch, crawl & research over MCP. No API keys, no cloud, $0/query. Public beta.",TypeScript,3456,223,478 stars today,KnockOutEZ; YoshiTabletopGamer; gitcommit90
15,corsairdev/corsair,https://github.com/corsairdev/corsair,Your Agent's Integration Layer,TypeScript,5410,171,139 stars today,devjain32; mukul7661; yuvrxj-afk; greptile-apps; ambikeesshh
16,stablyai/orca,https://github.com/stablyai/orca,"Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop, mobile and VPS.",TypeScript,26298,1890,"1,271 stars today",nwparker; orca-ide; AmethystLiang; Jinwoo-H; brennanb2025
17,JCodesMore/ai-website-cloner-template,https://github.com/JCodesMore/ai-website-cloner-template,Clone any website with one command using AI coding agents,TypeScript,29703,4258,262 stars today,JCodesMore; claude; oz-agent; rishikeshmanohar; SABUJ123472
