Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"Your Personal AI super intelligence. Private, Simple and extremely powerful.",Rust,23874,2143,"3,394 stars today",senamakel; claude; graycyrus; github-actions; M3gA-Mind
2,rtk-ai/rtk,https://github.com/rtk-ai/rtk,"CLI proxy that reduces LLM token consumption by 60-90% on common dev commands. Single Rust binary, zero dependencies",Rust,51950,3158,"1,156 stars today",aeppling; claude; pszymkowiak; FlorianBruniaux; github-actions
3,Michael-A-Kuykendall/shimmy,https://github.com/Michael-A-Kuykendall/shimmy,"⚡ Python-free Rust inference server — OpenAI-API compatible. GGUF + SafeTensors, hot model swap, auto-discovery, single binary. FREE now, FREE forever.",Rust,5181,477,54 stars today,Michael-A-Kuykendall; claude; VMLYR-MikeKuykendall; Copilot; LopezNuance
4,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,Browser automation CLI for AI agents,Rust,33741,2103,178 stars today,ctate; github-actions; claude; hyunjinee; jin-2-kakaoent
5,git-ai-project/git-ai,https://github.com/git-ai-project/git-ai,A Git extension for tracking the AI-generated code in your repos,Rust,1925,176,22 stars today,svarlamov; acunniffe; claude; jwiegley; devin-ai-integration
6,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",Rust,60807,2822,89 stars today,dani-garcia; BlackDex; jjlin; mprasil; stefan0xC
7,astral-sh/uv,https://github.com/astral-sh/uv,"An extremely fast Python package and project manager, written in Rust.",Rust,85258,3143,67 stars today,charliermarsh; zanieb; konstin; renovate; BurntSushi
8,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,84183,12240,268 stars today,bolinfest; jif-oai; aibrahim-oai; pakrym-oai; etraut-openai
9,ast-grep/ast-grep,https://github.com/ast-grep/ast-grep,"⚡A CLI tool for code structural search, lint and rewriting. Written in Rust",Rust,14003,372,48 stars today,HerringtonDarkholme; renovate; Copilot; mohebifar; SigureMo
10,vectordotdev/vector,https://github.com/vectordotdev/vector,A high-performance observability data pipeline.,Rust,21876,2136,7 stars today,dependabot; jszwedko; binarylogic; pront; bruceg
11,ai-dynamo/dynamo,https://github.com/ai-dynamo/dynamo,A Datacenter Scale Distributed Inference Serving Framework,Rust,6824,1126,8 stars today,PeaBrane; grahamking; claude; rmccorm4; nv-anants
12,rerun-io/rerun,https://github.com/rerun-io/rerun,"Visualize, query, and stream to train on multimodal robotics data.",Rust,10808,740,46 stars today,emilk; Wumpf; teh-cmc; abey79; jleibs
13,iii-hq/iii,https://github.com/iii-hq/iii,"Effortlessly compose, extend, and observe every service in real-time for the first time ever.",Rust,15889,1057,44 stars today,ytallo; sergiofilhowz; rohitg00; andersonleal; actions-user
14,dmtrKovalenko/fff,https://github.com/dmtrKovalenko/fff,"The fastest and the most accurate file search toolkit for AI agents, Neovim, Rust, C, and NodeJS",Rust,6203,282,43 stars today,dmtrKovalenko; github-actions; sQVe; SamuelLHuber; WillLillis
15,agentgateway/agentgateway,https://github.com/agentgateway/agentgateway,Next Generation Agentic Proxy for AI Agents and MCP servers,Rust,2781,466,20 stars today,howardjohn; EItanya; npolshakova; timflannagan; chandler-solo
16,bountyyfi/lonkero,https://github.com/bountyyfi/lonkero,Lonkero - Wraps around your attack surface. Professional-grade scanner for real penetration testing. Fast. Modular. Rust.,Rust,910,65,21 stars today,claude; bountyyfi; dependabot; github-actions; oh2fih
17,lance-format/lance,https://github.com/lance-format/lance,"Open Lakehouse Format for Multimodal AI. Convert from Parquet in 2 lines of code for 100x faster random access, vector index, and data versioning. Compatible with Pandas, DuckDB, Polars, Pyarrow, and PyTorch with more integrations coming..",Rust,6466,675,12 stars today,github-actions; eddyxu; westonpace; wjones127; BubbleCal
18,cloud-hypervisor/cloud-hypervisor,https://github.com/cloud-hypervisor/cloud-hypervisor,"A Virtual Machine Monitor for modern Cloud workloads. Features include CPU, memory and device hotplug, support for running Windows and Linux guests, device offload with vhost-user and a minimal compact footprint. Written in Rust with a strong focus on security.",Rust,5665,656,2 stars today,rbradford; dependabot; dependabot-preview; likebreath; liuw
