Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,citrolabs/ego-lite,https://github.com/citrolabs/ego-lite,The best browser for both you and your AI agents work in parallel.,JavaScript,1735,95,247 stars today,section9-lab; claude; WUXM5; aute; braxtonROSE4
2,earthtojake/text-to-cad,https://github.com/earthtojake/text-to-cad,"A collection of agent skills for CAD, robotics and hardware design",JavaScript,10043,1102,230 stars today,earthtojake; github-actions; claude; arronzhang; vasco3
3,freestylefly/awesome-gpt-image-2,https://github.com/freestylefly/awesome-gpt-image-2,Prompt as Code | GPT-Image2 工业级提示词引擎与模板库，470+ 个案例逆向工程，20+ 套工业级模板，并提炼出Skills，持续更新中,JavaScript,8651,1095,41 stars today,freestylefly; claude; ImgBotApp; LengShangbai; sscodeai
4,microsoft/power-platform-skills,https://github.com/microsoft/power-platform-skills,"A plugin marketplace for Claude Code/GitHub Copilot that provides Power Platform development plugins, including reusable skills, agents, and commands for building and deploying solutions.",JavaScript,550,111,15 stars today,priyanshu92; claude; Copilot; lesaltzm; Copilot
5,chinese-poetry/chinese-poetry,https://github.com/chinese-poetry/chinese-poetry,"The most comprehensive database of Chinese poetry 🧶最全中华古诗词数据库, 唐宋两朝近一万四千古诗人, 接近5.5万首唐诗加26万宋诗. 两宋时期1564位词人，21050首词。",JavaScript,52841,10639,51 stars today,jackeyGao; FleetingWang; HongzhiW; vi-ss; liuxsdev
6,tradesdontlie/tradingview-mcp,https://github.com/tradesdontlie/tradingview-mcp,AI-assisted TradingView chart analysis — connect Claude Code to your TradingView Desktop for personal workflow automation,JavaScript,5123,2231,66 stars today,tradesdontlie; claude; xxhanselxx-sudo; jawadtazi-dot; wowkin2
7,santifer/career-ops,https://github.com/santifer/career-ops,"Open-source AI job search: scan job portals, evaluate listings with a structured A-F rubric into a 1.0-5.0 score, tailor your CV, track applications — runs locally in your AI coding CLI (Claude Code, Codex, OpenCode, Antigravity…)",JavaScript,61252,12064,178 stars today,santifer; claude; Schlaflied; luochen211; Scott-Emberson
8,swagger-api/swagger-ui,https://github.com/swagger-api/swagger-ui,"Swagger UI is a collection of HTML, JavaScript, and CSS assets that dynamically generate beautiful documentation from a Swagger-compliant API.",JavaScript,28924,9263,6 stars today,shockey; dependabot; fehguy; char0n; bodnia
9,axios/axios,https://github.com/axios/axios,Promise based HTTP client for the browser and node.js,JavaScript,109143,11776,10 stars today,jasonsaayman; mzabriskie; DigitalBrainJS; nickuraltsev; github-actions
10,maboloshi/github-chinese,https://github.com/maboloshi/github-chinese,GitHub 汉化插件，GitHub 中文化界面。 (GitHub Translation To Chinese),JavaScript,29277,1720,86 stars today,maboloshi; action-assistant; TC999; 52cik
11,expressjs/express,https://github.com/expressjs/express,"Fast, unopinionated, minimalist web framework for node.",JavaScript,69233,24308,7 stars today,tj; dougwilson; jonathanong; defunctzombie; UlisesGascon
12,WordPress/gutenberg,https://github.com/WordPress/gutenberg,The Block Editor project for WordPress and beyond. Plugin is available from the official repository.,JavaScript,11737,4857,1 star today,Mamaduka; youknowriad; t-hamano; aduth; ellatrix
13,4ian/GDevelop,https://github.com/4ian/GDevelop,"🎮 Open-source, cross-platform 2D/3D/multiplayer game engine designed for everyone.",JavaScript,25059,1475,42 stars today,4ian; D8H; ClementPasteau; AlexandreSi; victorlevasseur
14,himself65/finance-skills,https://github.com/himself65/finance-skills,A collection of skills for AI financial analysis.,JavaScript,3060,353,11 stars today,himself65; Fallenhh; alexander-schneider
15,QLHazyCoder/FlowPilot,https://github.com/QLHazyCoder/FlowPilot,Chrome扩展：支持Codex / kiro / Grok注册、验证码获取、CPA/sub回调验证与自动恢复,JavaScript,5039,1031,1 star today,QLHazyCoder; q3cc; supperzl; netcookies; doersa
