Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,freestylefly/awesome-gpt-image-2,https://github.com/freestylefly/awesome-gpt-image-2,Prompt as Code | GPT-Image2 工业级提示词引擎与模板库，530+ 个案例逆向工程，20+ 套工业级模板，并提炼出Skills，持续更新中,JavaScript,15545,1648,"2,449 stars today",freestylefly; claude; ImgBotApp; LengShangbai; sscodeai
2,Leonxlnx/taste-skill,https://github.com/Leonxlnx/taste-skill,"Taste-Skill - gives your AI good taste. stops the AI from generating boring, generic slop",JavaScript,80101,5486,426 stars today,Leonxlnx; cursoragent; claude; luojiyin1987; jkk442
3,Anil-matcha/Open-Generative-AI,https://github.com/Anil-matcha/Open-Generative-AI,"Unrestricted Open-source alternative to AI video platforms — Free AI image & video generation studio with 500+ models (Flux, Midjourney, Kling, Sora, Veo). No content filters. Self-hosted, MIT licensed.",JavaScript,27053,4788,130 stars today,Anil-matcha; jaiprasad04; claude; WhiteRaven11; NgoQuocViet2001
4,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,62248,3811,361 stars today,pbakaus; claude; github-actions; abdulwahabone; cursoragent
5,kunchenguid/lavish-axi,https://github.com/kunchenguid/lavish-axi,HTML is the new markdown. Lavish is the new editor for your HTML artifacts.,JavaScript,3063,271,33 stars today,kunchenguid; github-actions; claude; cursoragent; cjlarose
6,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,242938,36764,448 stars today,affaan-m; claude; haelyra; pangerlkr; dependabot
7,byoungd/up,https://github.com/byoungd/up,An advanced guide which might benefit you a lot 🎉 . 韩先凯的人生进阶指南 离谱的人生/人生进阶 离谱的英语学习指南/英语学习教程/英语学习/学英语,JavaScript,61354,6215,318 stars today,byoungd; fakesnow; holtenko; WMXPY; overtrue
8,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,A fancy self-hosted monitoring tool,JavaScript,90572,8293,57 stars today,louislam; CommanderStorm; chakflying; Saibamen; Computroniks
9,webbrain-one/webbrain,https://github.com/webbrain-one/webbrain,Open-source AI browser agent for Chrome and Firefox (monorepo) 🧠,JavaScript,916,107,29 stars today,esokullu; claude; github-actions; alectimison-maker; webbrain-one
10,wwebjs/whatsapp-web.js,https://github.com/wwebjs/whatsapp-web.js,A WhatsApp client library for NodeJS that connects through the WhatsApp Web browser app,JavaScript,22464,5131,6 stars today,pedroslopez; alechkos; wwebjs-bot; BenyFilho; purpshell
11,tradesdontlie/tradingview-mcp,https://github.com/tradesdontlie/tradingview-mcp,AI-assisted TradingView chart analysis — connect Claude Code to your TradingView Desktop for personal workflow automation,JavaScript,5825,2552,25 stars today,tradesdontlie; claude; xxhanselxx-sudo; jawadtazi-dot; wowkin2
12,cobusgreyling/loop-engineering,https://github.com/cobusgreyling/loop-engineering,"Practical patterns, starters & CLI tools for loop engineering with AI coding agents. Design systems that prompt and orchestrate agents (inspired by Addy Osmani and Boris Cherny). Includes loop-audit, loop-init, loop-cost.",JavaScript,10642,1462,46 stars today,cobusgreyling; github-actions; KhaiTrang1995; dependabot; claude
13,openwrt/luci,https://github.com/openwrt/luci,LuCI - OpenWrt Configuration Interface,JavaScript,7804,2925,3 stars today,jow-; hnyman; sbyx; feckert; systemcrash
14,stdlib-js/stdlib,https://github.com/stdlib-js/stdlib,✨ The fundamental numerical library for JavaScript and TypeScript. ✨,JavaScript,5938,1247,3 stars today,kgryte; Planeshifter; stdlib-bot; gururaj1512; headlessNode
15,alam00000/bentopdf,https://github.com/alam00000/bentopdf,The Privacy First PDF Toolkit,JavaScript,14794,1262,50 stars today,alam00000; Skillkiller; github-actions; dependabot; Stephan-P
