Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,111120,18392,213 stars today,ggerganov; ngxson; slaren; JohannesGaessler; CISC
2,niedev/RTranslator,https://github.com/niedev/RTranslator,Open source real-time translation app for Android that runs locally,C++,9982,920,31 stars today,niedev; LucaMartino97; JingziC; Replica0110; starlightjy
3,opentrack/opentrack,https://github.com/opentrack/opentrack,"Head tracking software for MS Windows, Linux, and Apple OSX",C++,4800,544,3 stars today,sthalik; V4Friend; Slion; DaWelter; DaMichel
4,tdlib/td,https://github.com/tdlib/td,Cross-platform library for building Telegram clients,C++,8777,2045,3 stars today,levlam; arseny30; AYMENJD; FrayxRulez; isopen
5,godotengine/godot,https://github.com/godotengine/godot,Godot Engine – Multi-platform 2D and 3D game engine,C++,110886,25360,57 stars today,akien-mga; Repiteo; reduz; Calinou; bruvzg
6,esphome/esphome,https://github.com/esphome/esphome,"ESPHome is a system to control your ESP32, ESP8266, BK72xx, RP2040 by simple yet powerful configuration files and control them remotely through Home Automation systems.",C++,11093,5296,5 stars today,jesserockz; bdraco; OttoWinter; swoboda1337; dependabot
7,HIllya51/LunaTranslator,https://github.com/HIllya51/LunaTranslator,视觉小说翻译器 / Visual Novel Translator,C++,11537,1080,17 stars today,HIllya51; chlbc; chaihahaha; dependabot; sakura-umi
8,azahar-emu/azahar,https://github.com/azahar-emu/azahar,An open-source 3DS emulator project based on Citra.,C++,7244,501,11 stars today,bunnei; wwylele; lioncash; yuriks; OpenSauce04
9,dragonflydb/dragonfly,https://github.com/dragonflydb/dragonfly,A modern replacement for Redis and Memcached,C++,30506,1181,16 stars today,romange; dranikpg; kostasrim; BorysTheDev; vyavdoshenko
10,OpenRCT2/OpenRCT2,https://github.com/OpenRCT2/OpenRCT2,An open source re-implementation of RollerCoaster Tycoon 2 🎢,C++,15639,1789,5 stars today,IntelOrca; Gymnasiast; duncanspumpkin; janisozaur; ZehMatt
11,qbittorrent/qBittorrent,https://github.com/qbittorrent/qBittorrent,qBittorrent BitTorrent client,C++,37543,4691,19 stars today,Chocobo1; sledgehammer999; glassez; Piccirello; zeule
12,MaaAssistantArknights/MaaAssistantArknights,https://github.com/MaaAssistantArknights/MaaAssistantArknights,"《明日方舟》小助手，全日常一键长草！| A one-click tool for the daily tasks of Arknights, supporting all clients.",C++,21041,2621,48 stars today,MistEO; ABA2396; status102; Constrat; github-actions
13,ggml-org/whisper.cpp,https://github.com/ggml-org/whisper.cpp,Port of OpenAI's Whisper model in C/C++,C++,49860,5551,44 stars today,ggerganov; jeffbolznv; JohannesGaessler; slaren; danbev
14,WasmEdge/WasmEdge,https://github.com/WasmEdge/WasmEdge,"WasmEdge is a lightweight, high-performance, and extensible WebAssembly runtime for cloud native, edge, and decentralized applications. It powers serverless apps, embedded functions, microservices, smart contracts, and IoT devices.",C++,10598,1057,3 stars today,q82419; hydai; ibmibmibm; dm4; apepkuss
15,LadybirdBrowser/ladybird,https://github.com/LadybirdBrowser/ladybird,Truly independent web browser,C++,63419,3037,15 stars today,awesomekling; trflynn89; AtkinsSJ; linusg; alimpfard
16,geode-sdk/geode,https://github.com/geode-sdk/geode,The ultimate Geometry Dash modding framework,C++,2434,465,8 stars today,altalk23; HJfod; matcool; dankmeme01; cgytrus
