Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,fmtlib/fmt,https://github.com/fmtlib/fmt,A modern formatting library,C++,25482,3035,688 stars today,vitaut; phprus; alexezeder; DanielaE; dependabot
2,audacity/audacity,https://github.com/audacity/audacity,Audio Editor,C++,18212,2637,272 stars today,Paul-Licameli; JamesCrook; lllucius; grliszas14; crsib
3,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,50538,7493,17 stars today,nlohmann; dependabot; theodelrieu; falbrechtskirchinger; Teemperor
4,abseil/abseil-cpp,https://github.com/abseil/abseil-cpp,Abseil Common Libraries (C++),C++,18124,3200,1 star today,derekmauro; ezbr; goldvitaly; dinord
5,tenstorrent/tt-metal,https://github.com/tenstorrent/tt-metal,"🤘 TT-NN operator library, and TT-Metalium low level kernel programming model.",C++,1659,643,0 stars today,github-merge-queue; tt-rkim; claude; tt-aho; blozano-tt
6,alibaba/zvec,https://github.com/alibaba/zvec,"A lightweight, lightning-fast, in-process vector database",C++,15784,992,77 stars today,iaojnh; feihongxu0824; egolearner; JalinWang; Cuiyus
7,protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,Protocol Buffers - Google's data interchange format,C++,71999,16270,9 stars today,protobuf-github-bot; haberman; protobuf-team-bot; mkruskal-google; xfxyjwf
8,dragonflydb/dragonfly,https://github.com/dragonflydb/dragonfly,A modern replacement for Redis and Memcached,C++,31402,1254,77 stars today,romange; dranikpg; kostasrim; vyavdoshenko; BorysTheDev
9,cloudflare/workerd,https://github.com/cloudflare/workerd,The JavaScript / Wasm runtime that powers Cloudflare Workers,C++,8684,731,6 stars today,jasnell; kentonv; fhanau; anonrig; workers-devprod
10,ocornut/imgui,https://github.com/ocornut/imgui,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies,C++,76068,12040,24 stars today,ocornut; rokups; thedmd; cfillion; bkaradzic
11,prusa3d/PrusaSlicer,https://github.com/prusa3d/PrusaSlicer,"G-code generator for 3D printers (RepRap, Makerbot, Ultimaker etc.)",C++,9299,2336,10 stars today,enricoturri1966; bubnikv; alranel; YuSanka; lukasmatena
12,optiscaler/OptiScaler,https://github.com/optiscaler/OptiScaler,"OptiScaler bridges upscaling/frame gen across GPUs. Supports DLSS2+/XeSS/FSR2+ inputs, replaces native upscalers, enables FSR-FG/XeFG on non-FG titles. Supports Nukem mod for DLSSG-to-FSR3 FG.",C++,10319,422,53 stars today,cdozdil; FakeMichau; TheRazerMD; MapleHinata; CetinOzdil
13,google/benchmark,https://github.com/google/benchmark,A microbenchmark support library,C++,10385,1797,1 star today,dmah42; EricWF; LebedevRI; dependabot; biojppm
14,ZLMediaKit/ZLMediaKit,https://github.com/ZLMediaKit/ZLMediaKit,WebRTC/RTSP/RTMP/HTTP/HLS/HTTP-FLV/WebSocket-FLV/HTTP-TS/HTTP-fMP4/WebSocket-TS/WebSocket-fMP4/GB28181/SRT/STUN/TURN server and client framework based on C++11,C++,17497,4125,3 stars today,xia-chu; xiongguangjie; wasphin; Dw9; alexliyu7352
15,drogonframework/drogon,https://github.com/drogonframework/drogon,Drogon: A C++14/17/20 based HTTP web application framework running on Linux/macOS/Unix/Windows,C++,14250,1378,7 stars today,an-tao; marty1885; taoan; hwc0919; ken-matsui
16,MaaAssistantArknights/MaaAssistantArknights,https://github.com/MaaAssistantArknights/MaaAssistantArknights,"《明日方舟》小助手，全日常一键长草！| A one-click tool for the daily tasks of Arknights, supporting all clients.",C++,23020,2823,35 stars today,MistEO; ABA2396; status102; Constrat; github-actions
17,praydog/REFramework,https://github.com/praydog/REFramework,"Mod loader, scripting platform, and VR support for all RE Engine games",C++,5409,613,16 stars today,praydog; cursey; hcdd0304; angelfor3v3r; Strackeror
18,CalcProgrammer1/OpenRGB,https://github.com/CalcProgrammer1/OpenRGB,"Open source RGB lighting control that doesn't depend on manufacturer software. Supports Windows, Linux, MacOS. Mirror of https://gitlab.com/CalcProgrammer1/OpenRGB. Releases can be found on GitLab.",C++,4386,413,9 stars today,CalcProgrammer1; Chr1sNo; moooorg; Mola19; k1-801
19,mavlink/qgroundcontrol,https://github.com/mavlink/qgroundcontrol,"Cross-platform ground control station for drones (Android, iOS, Mac OS, Linux, Windows)",C++,4896,5024,4 stars today,DonLakeFlyer; LorenzMeier; dogmaphobic; PX4BuildBot; HTRamsey
