Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,abhigyanpatwari/GitNexus,https://github.com/abhigyanpatwari/GitNexus,"GitNexus: The Zero-Server Code Intelligence Engine - GitNexus is a client-side knowledge graph creator that runs entirely in your browser. Drop in a git repository (Github, Gitlab, Azure, Local) or ZIP file, and get an interactive knowledge graph with a built in Graph RAG Agent. Perfect for code exploration",TypeScript,46212,5105,202 stars today,magyargergo; claude; abhigyanpatwari; dependabot; azizur100389
2,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,TypeScript,6017,480,246 stars today,cursoragent; poteto; roshansada; ericzakariasson; n2parko
3,tashfeenahmed/freellmapi,https://github.com/tashfeenahmed/freellmapi,"7.4 billion tokens per month. 34 free LLM providers. 635 free model endpoints. All behind one /v1 endpoint, plus any custom OpenAI-compatible endpoint. Smart routing, automatic failover, encrypted keys. Personal experimentation only.",TypeScript,21733,3072,433 stars today,tashfeenahmed; claude; suantea; OhOkThisIsFine; tashdroid
4,ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,Chrome DevTools for coding agents,TypeScript,50015,3504,67 stars today,OrKoN; dependabot; Lightning00Blade; browser-automation-bot; yulunz
5,twentyhq/twenty,https://github.com/twentyhq/twenty,"The open alternative to Salesforce, designed for AI.",TypeScript,55811,8797,103 stars today,charlesBochet; github-actions; FelixMalfait; bosiraphael; Weiko
6,OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,The open-source CapCut alternative,TypeScript,87802,8661,512 stars today,mazeincoding; izadoesdev; anwarulislam; khanguyen74; DevloperAmanSingh
7,nilbuild/developer-roadmap,https://github.com/nilbuild/developer-roadmap,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",TypeScript,365797,44876,134 stars today,nilbuild; github-actions; dansholds; arikchakma
8,koala73/worldmonitor,https://github.com/koala73/worldmonitor,"Real-time global intelligence dashboard. AI-powered news aggregation, geopolitical monitoring, and infrastructure tracking in a unified situational awareness interface",TypeScript,84713,12727,151 stars today,koala73; claude; SebastienMelki; cursoragent; NewCoder3294
9,actions/checkout,https://github.com/actions/checkout,Action for checking out a repo,TypeScript,8777,2752,104 stars today,ericsciple; dependabot; cory-miller; jww3; thboop
10,EveryInc/compound-engineering-plugin,https://github.com/EveryInc/compound-engineering-plugin,"Official Compound Engineering plugin for Claude Code, Codex, Cursor, and more",TypeScript,24660,2028,49 stars today,tmchow; claude; kieranklaassen; github-actions; mvanhorn
11,OpenHands/OpenHands,https://github.com/OpenHands/OpenHands,🙌 OpenHands: AI-Driven Development,TypeScript,85488,11185,166 stars today,openhands-agent; dependabot; xingyaoww; hieptl; tofarr
12,diegosouzapw/OmniRoute,https://github.com/diegosouzapw/OmniRoute,"Never stop coding. Free MIT AI gateway: one endpoint, 350 providers (90+ free), 1200+ models Kimi, Claude, GPT, Gemini, GLM, DeepSeek, MiniMax. Works with Claude Code, Codex, Cursor, OpenCode, Cline & Copilot. Quota-aware auto-fallback, RTK+Caveman compression saves 15-95% tokens, MCP/A2A, Desktop/PWA. Built by 450+ contributors",TypeScript,57640,7938,656 stars today,diegosouzapw; backryun; oyi77; claude; dependabot
13,NeoLabHQ/context-engineering-kit,https://github.com/NeoLabHQ/context-engineering-kit,"Hand-crafted Claude Code Skills focused on improving agent results quality. Compatible with OpenCode, Cursor, Antigravity, Gemini CLI, and others. Includes CodeRabbit open-source alternative.",TypeScript,1473,153,39 stars today,LeoVS09; github-actions; claude; popey; yoannrenard
14,ArnasDon/wacrm,https://github.com/ArnasDon/wacrm,"Self-hostable CRM template for WhatsApp — shared inbox, contacts, sales pipelines, broadcasts, and no-code automations. Fork it, brand it, host it.",TypeScript,2143,5582,43 stars today,ArnasDon; claude; dependabot; ivanmercedes; opastorello
15,rohitg00/agentmemory,https://github.com/rohitg00/agentmemory,#1 Persistent memory for AI coding agents based on real-world benchmarks,TypeScript,27694,2385,77 stars today,rohitg00; Tanmay-008; honor2030; claude; efenex
16,Agenta-AI/agenta,https://github.com/Agenta-AI/agenta,Agenta is a workspace where you and your team build agents and automations.,TypeScript,4629,649,18 stars today,mmabrouk; ardaerzin; jp-agenta; bekossy; aybruhm
17,tutti-os/tutti,https://github.com/tutti-os/tutti,Where people and agents build in tune.,TypeScript,3586,360,75 stars today,SingleMai; devRickyyy; jomeswang; claude; rv4no
18,1weiho/open-slide,https://github.com/1weiho/open-slide,A slide framework built for agents.,TypeScript,7253,515,75 stars today,1weiho; claude; github-actions; dependabot; ridemountainpig
