Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,NomaDamas/k-skill,https://github.com/NomaDamas/k-skill,한국인을 위한 스킬 모음집 - 에이전트를 한국인으로,JavaScript,7147,868,56 stars today,vkehfdl1; claude; github-actions; taeyoung1005; Mineru98
2,airbnb/javascript,https://github.com/airbnb/javascript,JavaScript Style Guide,JavaScript,148135,26614,10 stars today,ljharb; hshoff; lencioni; goatslacker; justjake
3,cobusgreyling/loop-engineering,https://github.com/cobusgreyling/loop-engineering,"Practical patterns, starters & CLI tools for loop engineering with AI coding agents. Design systems that prompt and orchestrate agents (inspired by Addy Osmani and Boris Cherny). Includes loop-audit, loop-init, loop-cost.",JavaScript,10285,1398,71 stars today,cobusgreyling; github-actions; dependabot; AIMindCrafter; THRISHAL12345
4,tradesdontlie/tradingview-mcp,https://github.com/tradesdontlie/tradingview-mcp,AI-assisted TradingView chart analysis — connect Claude Code to your TradingView Desktop for personal workflow automation,JavaScript,5653,2463,20 stars today,tradesdontlie; claude; xxhanselxx-sudo; jawadtazi-dot; wowkin2
5,ToolJet/ToolJet,https://github.com/ToolJet/ToolJet,"ToolJet is the open-source foundation of ToolJet AI - the enterprise app generation platform for building internal tools, dashboard, business applications, workflows and AI agents 🚀",JavaScript,38589,5223,241 stars today,johnsoncherian; adishM98; Navaneeth-pk; gsmithun4; arpitnath
6,plankanban/planka,https://github.com/plankanban/planka,PLANKA is the Kanban-style project mastering tool for everyone,JavaScript,12341,1346,10 stars today,meltyshev; daniel-hiller; dependabot; HannesOberreiter; symonbaikov
7,eyaltoledano/claude-task-master,https://github.com/eyaltoledano/claude-task-master,"An AI-powered task-management system you can drop into Cursor, Lovable, Windsurf, Roo, and others.",JavaScript,27991,2626,7 stars today,Crunchyman-ralph; eyaltoledano; github-actions; joedanz; ben-vargas
8,Snailclimb/JavaGuide,https://github.com/Snailclimb/JavaGuide,Java 面试 & 后端通用面试指南，覆盖计算机基础、数据库、分布式、高并发、系统设计与 AI 应用开发,JavaScript,157733,46178,37 stars today,Snailclimb; anaer; paigeman; Mister-Hope; samho2008
9,lodash/lodash,https://github.com/lodash/lodash,"A modern JavaScript utility library delivering modularity, performance, & extras.",JavaScript,61319,7209,28 stars today,jdalton; jashkenas; falsyvalues; greenkeeperio-bot; bnjmnt4n
10,zarazhangrui/frontend-slides,https://github.com/zarazhangrui/frontend-slides,Create beautiful slides on the web using a coding agent's frontend skills,JavaScript,27404,2218,80 stars today,zarazhangrui; claude; lilyzhng; Vaibhavee89; kbanc85
11,microsoft/power-platform-skills,https://github.com/microsoft/power-platform-skills,"A plugin marketplace for Claude Code/GitHub Copilot that provides Power Platform development plugins, including reusable skills, agents, and commands for building and deploying solutions.",JavaScript,682,140,10 stars today,priyanshu92; claude; Copilot; lesaltzm; Copilot
12,DietrichGebert/ponytail,https://github.com/DietrichGebert/ponytail,Makes your AI agent think like the laziest senior dev in the room. The best code is the code you never wrote.,JavaScript,101560,5585,751 stars today,DietrichGebert; claude; Lakshya77089; ousamabenyounes; dhedhialy
13,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"Persistent Context Across Sessions for Every Agent – Captures everything your agent does during sessions, compresses it with AI, and injects relevant context back into future sessions. Works with Claude Code, OpenClaw, Codex, Gemini, Hermes, Copilot, OpenCode + More",JavaScript,90555,7897,130 stars today,thedotmack; claude; Copilot; rodboev; ousamabenyounes
14,rohitg00/awesome-claude-code-toolkit,https://github.com/rohitg00/awesome-claude-code-toolkit,"The most comprehensive toolkit for Claude Code -- 135 agents, 35 curated skills, 42 commands, 176+ plugins, 20 hooks, 15 rules, 7 templates, 14 MCP configs, 26 companion apps, 52 ecosystem entries, and more.",JavaScript,2496,884,6 stars today,rohitg00; claude; GeiserX; fullstackcrew-alpha; luiseiman
