Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,google/osv-scanner,https://github.com/google/osv-scanner,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,Go,9541,622,141 stars today,another-rex; G-Rath; renovate-bot; cuixq; osv-robot
2,microsoft/typescript-go,https://github.com/microsoft/typescript-go,Staging repo for development of native port of TypeScript,Go,25029,907,38 stars today,jakebailey; ahejlsberg; andrewbranch; Copilot; Andarist
3,pingcap/tidb,https://github.com/pingcap/tidb,"TiDB is built for agentic workloads that grow unpredictably, with ACID guarantees and native support for transactions, analytics, and vector search. No data silos. No noisy neighbors. No infrastructure ceiling.",Go,40023,6177,8 stars today,hawkingrei; tiancaiamao; coocood; zimulala; qw4990
4,danielmiessler/Fabric,https://github.com/danielmiessler/Fabric,Fabric is an open-source framework for augmenting humans using AI. It provides a modular system for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.,Go,41032,4088,55 stars today,danielmiessler; ksylvan; github-actions; eugeis; xssdoctor
5,hatchet-dev/hatchet,https://github.com/hatchet-dev/hatchet,🪓 Run Background Tasks at Scale,Go,6971,353,55 stars today,dependabot; abelanger5; grutt; mrkaye97; mnafees
6,vxcontrol/pentagi,https://github.com/vxcontrol/pentagi,Fully autonomous AI Agents system capable of performing complex penetration testing tasks,Go,15573,2101,98 stars today,asdek; mason5052; sirozha; dependabot; hhktony
7,Wei-Shaw/sub2api,https://github.com/Wei-Shaw/sub2api,Sub2API-CRS2 一站式开源中转服务，让 Claude、Openai 、Gemini、Antigravity订阅统一接入，支持拼车共享，更高效分摊成本，原生工具无缝使用。,Go,15215,2657,373 stars today,Wei-Shaw; IanShaw027; touwaeriol; claude; slovx2
8,sivchari/kumo,https://github.com/sivchari/kumo,A lightweight AWS service emulator written in Go,Go,1011,49,44 stars today,sivchari; github-actions; kahirokunn; claude; tchssk
9,kubernetes-sigs/gateway-api,https://github.com/kubernetes-sigs/gateway-api,Repository for the next iteration of composite service (e.g. Ingress) and load balancing APIs.,Go,2809,703,7 stars today,k8s-ci-robot; robscott; dependabot; shaneutt; howardjohn
10,operacle/checkcle,https://github.com/operacle/checkcle,"CheckCle is a self-hosted, open-source monitoring platform for seamless, real-time full-stack systems, applications, and infrastructure. It provides real-time uptime monitoring, distributed checks, incident tracking, and alerts. All deployable anywhere.",Go,2601,196,18 stars today,tolaleng; ghotso; sqkkyzx; gnsworks; samang-dauth
11,fleetdm/fleet,https://github.com/fleetdm/fleet,Open device management,Go,6287,849,9 stars today,eashaw; noahtalerman; RachelElysia; mikermcneil; zwass
12,masterking32/MasterDnsVPN,https://github.com/masterking32/MasterDnsVPN,"Advanced DNS tunneling VPN for censorship bypass, optimized beyond DNSTT and SlipStream with low-overhead ARQ, resolver load balancing, high packet-loss stability and speed.",Go,922,79,28 stars today,masterking32; abolix; PentSec; MahdiMirzadeh; typerhack
13,pressly/goose,https://github.com/pressly/goose,A database migration tool. Supports SQL migrations and Go functions.,Go,10567,644,8 stars today,mfridman; VojtechVitek; liamstask; dependabot; 1vn
14,hashicorp/terraform-provider-azurerm,https://github.com/hashicorp/terraform-provider-azurerm,Terraform provider for Azure Resource Manager,Go,4925,4986,2 stars today,tombuildsstuff; katbyte; mbfrahry; jackofallops; stephybun
15,grafana/loki,https://github.com/grafana/loki,"Like Prometheus, but for logs.",Go,28079,3978,13 stars today,renovate; JStickler; cyriltovena; chaudum; owen-d
16,distribution/distribution,https://github.com/distribution/distribution,"The toolkit to pack, ship, store, and deliver container content",Go,10374,2739,2 stars today,stevvooe; milosgajdos; dmcgowan; dmp42; thaJeztah
17,gorilla/websocket,https://github.com/gorilla/websocket,"Package gorilla/websocket is a fast, well-tested and widely used WebSocket implementation for Go.",Go,24666,3578,5 stars today,fancycode; elithrar; rfyiamcool; FZambia; apoorvajagtap
18,jackc/pgx,https://github.com/jackc/pgx,PostgreSQL driver and toolkit for Go,Go,13695,1016,10 stars today,jackc; manniwood; furdarius; claude; drakkan
19,gastownhall/beads,https://github.com/gastownhall/beads,Beads - A memory upgrade for your coding agent,Go,21220,1421,49 stars today,steveyegge; claude; ampcode-com; maphew; coffeegoddd
20,looplj/axonhub,https://github.com/looplj/axonhub,"⚡️ Open-source AI Gateway — Use any SDK to call 100+ LLMs. Built-in failover, load balancing, cost control & end-to-end tracing.",Go,3337,381,26 stars today,looplj; github-actions; djdembeck; sisyphus-dev-ai; gemini-code-assist
21,containers/podman,https://github.com/containers/podman,Podman: A tool for managing OCI containers and pods.,Go,31506,3071,16 stars today,openshift-merge-robot; openshift-merge-bot; mheon; rhatdan; Luap99
22,go-delve/delve,https://github.com/go-delve/delve,Delve is a debugger for the Go programming language.,Go,24699,2201,4 stars today,aarzilli; derekparker; polinasok; suzmue; alexandear
