Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,vllm-project/vllm-ascend,https://github.com/vllm-project/vllm-ascend,Community maintained hardware plugin for vLLM on Ascend,C++,2634,2046,9 stars today,wangxiyuan; Potabk; zhangxinyuehfad; MengqingCao; Yikun
2,allenk/GeminiWatermarkTool,https://github.com/allenk/GeminiWatermarkTool,VEO / Gemini 3.5 Nano Banana Pro watermark maintenance tool,C++,3068,271,17 stars today,allenk; dannycreations
3,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,38927,10840,8 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
4,microsoft/terminal,https://github.com/microsoft/terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,104608,9520,15 stars today,DHowett; zadjii-msft; lhecker; carlos-zamora; miniksa
5,autowarefoundation/vision_pilot,https://github.com/autowarefoundation/vision_pilot,Free and fully open-source L2 ADAS stack powered by End-to-End AI technology,C++,831,185,4 stars today,m-zain-khawaja; TranHuuNhatHuy; pranavdoma; atanasko; JITERN
6,nlohmann/json,https://github.com/nlohmann/json,JSON for Modern C++,C++,50373,7461,14 stars today,nlohmann; dependabot; theodelrieu; falbrechtskirchinger; Teemperor
7,BruceDevices/firmware,https://github.com/BruceDevices/firmware,Predatory ESP32 Firmware,C++,6442,2141,7 stars today,bmorcelli; pr3y; rennancockles; Tawank; valentin8709
8,abseil/abseil-cpp,https://github.com/abseil/abseil-cpp,Abseil Common Libraries (C++),C++,18078,3180,3 stars today,derekmauro; ezbr; goldvitaly; dinord
9,fmtlib/fmt,https://github.com/fmtlib/fmt,A modern formatting library,C++,23741,2950,1 star today,vitaut; phprus; alexezeder; DanielaE; dependabot
10,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,123907,21701,137 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
11,microsoft/intelligent-terminal,https://github.com/microsoft/intelligent-terminal,"A fork of Windows Terminal with native agent integration, right in your command line.",C++,1748,137,8 stars today,vanzue; DDKinger; Copilot; yeelam-gordon; PankajBhojwani
12,ossrs/srs,https://github.com/ossrs/srs,"SRS is a simple, high-performance, AI-driven real-time media server supporting RTMP, WebRTC, HLS, HTTP-FLV, HTTP-TS, SRT, MPEG-DASH, and GB28181, with codec support for H.264, H.265, AV1, VP9, AAC, Opus, and G.711.",C++,29140,5686,9 stars today,winlinvip; ossrs-ai; xiaozhihong; duiniuluantanqin; chundonglinlin
13,protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,Protocol Buffers - Google's data interchange format,C++,71730,16214,5 stars today,protobuf-github-bot; haberman; protobuf-team-bot; mkruskal-google; xfxyjwf
14,78/xiaozhi-esp32,https://github.com/78/xiaozhi-esp32,An MCP-based chatbot | 一个基于MCP的聊天机器人,C++,28899,6630,31 stars today,78; Y1hsiaochunnn; laride; txp666; Kevincoooool
15,apache/arrow,https://github.com/apache/arrow,Apache Arrow is the universal columnar format and multi-language toolbox for fast data interchange and in-memory analytics,C++,17025,4232,3 stars today,kou; pitrou; wesm; kszucs; jorisvandenbossche
16,NVIDIA/cccl,https://github.com/NVIDIA/cccl,CUDA Core Compute Libraries,C++,2473,463,3 stars today,miscco; bernhardmgruber; alliepiper; davebayer; jrhemstad
17,safijari/openpuck,https://github.com/safijari/openpuck,Opensource firmware for NRF52840 Pro Micro that copycats the Steam Controller 2 Puck and adds an Xbox and Switch mode,C++,767,57,16 stars today,safijari; Copilot; Leseratte10; claude; brettp
18,leejet/stable-diffusion.cpp,https://github.com/leejet/stable-diffusion.cpp,"Diffusion model(SD,Flux,Wan,Qwen Image,Z-Image,...) inference in pure C/C++",C++,6753,733,14 stars today,leejet; stduhpf; wbruna; fszontagh; rmatif
