Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ventoy/Ventoy,https://github.com/ventoy/Ventoy,A new bootable USB solution.,C,75678,4737,54 stars today,ventoy; wiz64; VenusGirl; crasadure; AnomSanjaya
2,jqlang/jq,https://github.com/jqlang/jq,Command-line JSON processor,C,34064,1742,34 stars today,stedolan; nicowilliams; itchyny; dtolnay; github-actions
3,xiph/opus,https://github.com/xiph/opus,Modern audio compression for the internet.,C,3111,767,6 stars today,jmvalin; gmaxwell; rillian; xnorpx; mark4o
4,sonic-net/sonic-buildimage,https://github.com/sonic-net/sonic-buildimage,Scripts which perform an installable binary image build for SONiC,C,947,1791,2 stars today,mssonicbld; lguohan; jleveque; qiluo-msft; saiarcot895
5,ImageMagick/ImageMagick,https://github.com/ImageMagick/ImageMagick,"ImageMagick is a free, open-source software suite for creating, editing, converting, and displaying images. It supports 200+ formats and offers powerful command-line tools and APIs for automation, scripting, and integration across platforms.",C,16077,1569,8 stars today,dlemstra; glennrp; dependabot; reaperhulk; jgj212
6,nanopb/nanopb,https://github.com/nanopb/nanopb,Protocol Buffers with small code size,C,5302,1000,3 stars today,PetteriAimonen; kylemanna; oliverlee; joshstrohminger; theunkn0wn1
7,tmux/tmux,https://github.com/tmux/tmux,tmux source code,C,44212,2567,70 stars today,nicm; ThomasAdam; tcunha; topcat001; mathstuf
8,DarkFlippers/unleashed-firmware,https://github.com/DarkFlippers/unleashed-firmware,Flipper Zero Unleashed Firmware,C,21348,1851,12 stars today,xMasterX; skotopes; hedger; gornekich; DrZlo13
9,signalwire/freeswitch,https://github.com/signalwire/freeswitch,"FreeSWITCH is a Software Defined Telecom Stack enabling the digital transformation from proprietary telecom switches to a versatile software implementation that runs on any commodity hardware. From a Raspberry PI to a multi-core server, FreeSWITCH can unlock the telecommunications potential of any device.",C,4742,1739,16 stars today,anthmFS; mjerris; briankwest; andywolk; seven1240
10,nginx/nginx,https://github.com/nginx/nginx,The official NGINX Open Source repository.,C,29860,7837,28 stars today,mdounin; arut; vl-homutov; VBart; pluknet
11,sumatrapdfreader/sumatrapdf,https://github.com/sumatrapdfreader/sumatrapdf,SumatraPDF reader,C,16425,1922,10 stars today,kjk; zeniko; claude; userchefo; avorobey
12,OISF/suricata,https://github.com/OISF/suricata,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine developed by the OISF and the Suricata community.",C,6120,1678,4 stars today,victorjulien; jasonish; regit; catenacyber; jlucovsky
13,freebsd/freebsd-src,https://github.com/freebsd/freebsd-src,The FreeBSD src tree publish-only repository. Experimenting with 'simple' pull requests....,C,8999,3252,15 stars today,bsdimp; bsdjhb; kostikbel; bsdphk; DarkHelmet433
14,OpenEtherCATsociety/SOEM,https://github.com/OpenEtherCATsociety/SOEM,Simple Open Source EtherCAT Master,C,1876,839,2 stars today,hefloryd; nakarlsson; ArthurKetels; mheden; claudioscordino
15,zmkfirmware/zmk,https://github.com/zmkfirmware/zmk,ZMK Firmware Repository,C,3965,3893,3 stars today,petejohanson; caksoylar; innovaker; Nicell; joelspadin
16,openwrt/openwrt,https://github.com/openwrt/openwrt,This repository is a mirror of https://git.openwrt.org/openwrt/openwrt.git It is for reference only and is not active for check-ins. We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git.,C,26213,12238,17 stars today,juhosg; ffainelli; nbd168; hauke; jow-
17,ThrowTheSwitch/Unity,https://github.com/ThrowTheSwitch/Unity,Simple unit testing for C,C,5145,1099,4 stars today,mvandervoord; jsalling; farrrb; jlindgren90; dreamer-coding
18,rizinorg/rizin,https://github.com/rizinorg/rizin,UNIX-like reverse engineering framework and command-line toolset.,C,3504,552,1 star today,XVilka; ret2libc; thestr4ng3r; wargio; kazarmy
19,PufferAI/PufferLib,https://github.com/PufferAI/PufferLib,Puffing up reinforcement learning,C,5521,428,74 stars today,jsuarez5341; l1onh3art88; kywch; PLAZMAMA; Kinvert
