Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,git/git,https://github.com/git/git,Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.,C,62442,28221,33 stars today,gitster; peff; dscho; pks-t; avar
2,colbymchenry/codegraph,https://github.com/colbymchenry/codegraph,"Pre-indexed code knowledge graph, auto syncs on code changes, for Claude Code, Codex, Gemini, Cursor, OpenCode, AntiGravity, Kiro, and Hermes Agent — fewer tokens, fewer tool calls, 100% local",C,65061,4091,273 stars today,colbymchenry; claude; github-actions; omonien; andreinknv
3,hashcat/hashcat,https://github.com/hashcat/hashcat,World's fastest and most advanced password recovery utility,C,26488,3515,7 stars today,jsteube; matrix; philsmd; hashcat-bot; neheb
4,zephyrproject-rtos/zephyr,https://github.com/zephyrproject-rtos/zephyr,"Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures.",C,16137,9687,17 stars today,nashif; jukkar; galak; gmarull; cvinayak
5,fluent/fluent-bit,https://github.com/fluent/fluent-bit,"Fast and Lightweight Logs, Metrics and Traces processor for Linux, BSD, OSX and Windows",C,8014,1963,2 stars today,edsiper; cosmo0920; nokute78; pwhelan; leonardo-albertovich
6,Mbed-TLS/mbedtls,https://github.com/Mbed-TLS/mbedtls,"An open source, portable, easy to use, readable and flexible TLS library, and reference implementation of the PSA Cryptography API. Releases are on a varying cadence, typically around 3 - 6 months between releases.",C,6859,2945,4 stars today,gilles-peskine-arm; mpg; ronald-cron-arm; valeriosetti; daverodgman
7,FreeRTOS/FreeRTOS-Kernel,https://github.com/FreeRTOS/FreeRTOS-Kernel,"FreeRTOS kernel files only, submoduled into https://github.com/FreeRTOS/FreeRTOS and various other repos.",C,4400,1589,5 stars today,RichardBarry; aggarg; kar-rahul-aws; chinglee-iot; Skptak
8,lvgl/lvgl,https://github.com/lvgl/lvgl,"LVGL is a free, full-featured embedded UI library for devices from small MCUs to 3D-capable MPUs, enhanced by LVGL Pro, a professional editor and tooling.",C,24316,4280,17 stars today,kisvegabor; embeddedt; FASTSHIFT; AndreCostaaa; github-actions
9,esnet/iperf,https://github.com/esnet/iperf,"iperf3: A TCP, UDP, and SCTP network bandwidth measurement tool",C,8675,1438,6 stars today,bmah888; jdugan1024; bltierney; davidBar-On; swlars
10,dayanch96/YTMusicUltimate,https://github.com/dayanch96/YTMusicUltimate,The best tweak for YouTube Music iOS.,C,2474,9443,6 stars today,dayanch96; ginsudev; mumuisdog; mustafacakirogludev; Deci8BelioS
11,uber/h3,https://github.com/uber/h3,Hexagonal hierarchical geospatial indexing system,C,6449,603,5 stars today,isaacbrodsky; dfellis; ajfriend; dependabot; nrabinowitz
12,srwi/EverythingToolbar,https://github.com/srwi/EverythingToolbar,Everything integration for the Windows taskbar.,C,14512,556,11 stars today,srwi; stnkl; nx10; DoLovya; JUSTIVE
13,nrfconnect/sdk-nrf,https://github.com/nrfconnect/sdk-nrf,nRF Connect SDK main repository,C,1397,1565,3 stars today,MarekPieta; NordicBuilder; krish2718; nordic-piks; nordicjm
14,allinurl/goaccess,https://github.com/allinurl/goaccess,GoAccess is a real-time web log analyzer and interactive viewer that runs in a terminal in *nix systems or through your browser.,C,20757,1190,4 stars today,allinurl; cgzones; haricot; Sea-n; da2x
15,google/XNNPACK,https://github.com/google/XNNPACK,"High-efficiency floating-point neural network inference operators for mobile, server, and Web",C,2413,536,1 star today,fbarchard; Maratyszcza; dsharletg; ngzhian; alankelly
16,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30570,11387,8 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
