Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,chopratejas/headroom,https://github.com/chopratejas/headroom,"Compress tool outputs, logs, files, and RAG chunks before they reach the LLM. 60-95% fewer tokens, same answers. Library, proxy, MCP server.",Python,6960,479,"1,265 stars today",chopratejas; JerrettDavis; claude; Copilot; gglucass
2,microsoft/markitdown,https://github.com/microsoft/markitdown,Python tool for converting files and office documents to Markdown.,Python,141472,9644,"3,618 stars today",afourney; gagb; sugatoray; PetrAPConsulting; l-lumin
3,D4Vinci/Scrapling,https://github.com/D4Vinci/Scrapling,🕷️ An adaptive Web Scraping framework that handles everything from a single request to a full-scale crawl!,Python,59349,5730,"1,182 stars today",D4Vinci; AbdullahY36; yetval; claude; mhillebrand
4,nesquena/hermes-webui,https://github.com/nesquena/hermes-webui,Hermes WebUI: The best way to use Hermes Agent from the web or from your phone!,Python,12662,1546,"1,722 stars today",nesquena-hermes; nesquena; claude; Michaelyklam; ai-ag2026
5,OpenBMB/VoxCPM,https://github.com/OpenBMB/VoxCPM,"VoxCPM2: Tokenizer-Free TTS for Multilingual Speech Generation, Creative Voice Design, and True-to-Life Cloning",Python,25246,2887,783 stars today,Labmem-Zhouyx; a710128; liuxin99; VoxInstruct; SuperMarioYL
6,jamwithai/production-agentic-rag-course,https://github.com/jamwithai/production-agentic-rag-course,Pas de description,Python,6450,1491,30 stars today,jamwithai; shantanu156; MubashirAziz1
7,Open-LLM-VTuber/Open-LLM-VTuber,https://github.com/Open-LLM-VTuber/Open-LLM-VTuber,"Talk to any LLM with hands-free voice interaction, voice interruption, and Live2D taking face running locally across platforms",Python,8486,1082,66 stars today,t41372; ylxmf2005; lozion203; Y0oMu; HITHZQ
8,anthropics/claude-code,https://github.com/anthropics/claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",Python,129667,21082,295 stars today,actions-user; bcherny; claude; ant-kurt; ashwin-ant
9,awslabs/aidlc-workflows,https://github.com/awslabs/aidlc-workflows,AI-Driven Life Cycle (AI-DLC) adaptive workflow steering rules for AI coding agents,Python,2675,435,56 stars today,raj-jain-aws; scottschreckengaust; leandrodamascena; dependabot; harmjeff
10,datalab-to/surya,https://github.com/datalab-to/surya,"OCR, layout analysis, reading order, table recognition in 90+ languages",Python,20512,1455,78 stars today,VikParuchuri; tarun-menta; iammosespaulr; github-actions; zanussbaum
11,HKUDS/Vibe-Trading,https://github.com/HKUDS/Vibe-Trading,"""Vibe-Trading: Your Personal Trading Agent""",Python,9584,1955,221 stars today,warren618; Teerapat-Vatpitak; MB-Ndhlovu; shadowinlife; claude
12,Asabeneh/30-Days-Of-Python,https://github.com/Asabeneh/30-Days-Of-Python,The 30 Days of Python programming challenge is a step-by-step guide to learn the Python programming language in 30 days. This challenge may take more than 100 days. Follow your own pace. These videos may help too: https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw,Python,63733,12019,131 stars today,Asabeneh; yuzaiakira; pkiczko; kjs1019; xenodesire
13,zakirkun/deep-eye,https://github.com/zakirkun/deep-eye,"Deep Eye orchestrates multiple AI providers (OpenAI, Claude, Grok, Gemini, OLLAMA, Groq, Mistral, OpenRouter, LiteLLM, LM Studio) for intelligent payload generation, scans targets for 45+ vulnerability types, and produces professional reports with compliance mapping.",Python,1673,314,21 stars today,zakirkun; claude; JULIANDEV21989; ElJoker63; RheagalFire
14,harry0703/MoneyPrinterTurbo,https://github.com/harry0703/MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,Python,78162,11092,"1,357 stars today",harry0703; yyhhyyyyyy; vuisme; KevinZhang19870314; claude
15,TauricResearch/TradingAgents,https://github.com/TauricResearch/TradingAgents,TradingAgents: Multi-Agents LLM Financial Trading Framework,Python,82382,15982,773 stars today,Yijia-Xiao; EdwardoSunny; CadeYu; luohy15; claude
