Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,apache/arrow,https://github.com/apache/arrow,Apache Arrow is the universal columnar format and multi-language toolbox for fast data interchange and in-memory analytics,C++,17138,4307,11 stars today,kou; pitrou; wesm; kszucs; jorisvandenbossche
2,duckdb/duckdb,https://github.com/duckdb/duckdb,DuckDB is an analytical in-process SQL database management system,C++,41522,3803,76 stars today,Mytherin; Tishj; pdet; hannes; carlopi
3,Neroued/ninfer,https://github.com/Neroued/ninfer,High-performance single-GPU inference for selected model checkpoints and GPUs.,C++,2095,385,81 stars today,Neroued; ARVLab; MOVIBALE; MichaelDementii; claude
4,microsoft/intelligent-terminal,https://github.com/microsoft/intelligent-terminal,"A fork of Windows Terminal with native agent integration, right in your command line.",C++,2002,159,15 stars today,vanzue; Copilot; DDKinger; yeelam-gordon; PankajBhojwani
5,dragonflydb/dragonfly,https://github.com/dragonflydb/dragonfly,A modern replacement for Redis and Memcached,C++,31604,1264,30 stars today,romange; dranikpg; kostasrim; vyavdoshenko; BorysTheDev
6,wazuh/wazuh,https://github.com/wazuh/wazuh,Wazuh - The Open Source Security Platform. Unified XDR and SIEM protection for endpoints and cloud workloads.,C++,16928,2490,15 stars today,vikman90; TomasTurina; Dwordcito; chemamartinez; juliancnn
7,nasa/fprime,https://github.com/nasa/fprime,F´ - A flight software and embedded systems framework,C++,11765,1821,9 stars today,LeStarch; bocchino; timcanham; thomas-bc; jsoref
8,WerWolv/ImHex,https://github.com/WerWolv/ImHex,"🔍 A Hex Editor for Reverse Engineers, Programmers and people who value their retinas when working at 3 AM.",C++,54836,2458,10 stars today,WerWolv; iTrooz; paxcut; WerWolvTranslationBot; marysaka
9,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,128749,23412,149 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
10,telegramdesktop/tdesktop,https://github.com/telegramdesktop/tdesktop,Telegram Desktop messaging app,C++,32959,7220,15 stars today,john-preston; 23rd; ilya-fedin; claude; actions-user
11,k2-fsa/sherpa-onnx,https://github.com/k2-fsa/sherpa-onnx,"Speech-to-text, text-to-speech, speaker diarization, speech enhancement, source separation, and VAD using next-gen Kaldi with onnxruntime without Internet connection. Support embedded systems, Android, iOS, HarmonyOS, Raspberry Pi, RISC-V, RK NPU, Axera NPU, Ascend NPU, x86_64 servers, websocket server/client, support 12 programming languages",C++,14847,1708,19 stars today,csukuangfj; pkufool; Wasser1462; ZhaoChaoqun; pingfengluo
12,Z3Prover/z3,https://github.com/Z3Prover/z3,The Z3 Theorem Prover,C++,12698,1690,6 stars today,NikolajBjorner; levnach; Copilot; leodemoura; nunoplopes
13,protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,Protocol Buffers - Google's data interchange format,C++,72044,16291,9 stars today,protobuf-github-bot; haberman; protobuf-team-bot; mkruskal-google; xfxyjwf
14,gabime/spdlog,https://github.com/gabime/spdlog,Fast C++ logging library.,C++,29613,5396,5 stars today,gabime; Gabi120; sylveon; DanielChabrowski; mguludag
15,kvcache-ai/Mooncake,https://github.com/kvcache-ai/Mooncake,"Mooncake is the serving platform for Kimi, a leading LLM service provided by Moonshot AI.",C++,6610,1243,10 stars today,stmatengss; claude; alogfans; Aionw; xiaguan
16,vllm-project/vllm-ascend,https://github.com/vllm-project/vllm-ascend,Community maintained hardware plugin for vLLM on Ascend,C++,2850,2305,9 stars today,wangxiyuan; Potabk; zhangxinyuehfad; MengqingCao; Yikun
17,microsoft/WSL,https://github.com/microsoft/WSL,Windows Subsystem for Linux,C++,33730,1829,11 stars today,OneBlue; benhillis; Copilot; 49081; craigloewen-msft
18,colmap/colmap,https://github.com/colmap/colmap,COLMAP - Structure-from-Motion and Multi-View Stereo,C++,12758,2147,10 stars today,ahojnnes; B1ueber2y; sarlinpe; whuaegeanse; anmatako
19,realsenseai/librealsense,https://github.com/realsenseai/librealsense,RealSense SDK,C++,9028,5041,3 stars today,maloel; Nir-Az; dorodnic; remibettan; OhadMeir
20,facebookresearch/faiss,https://github.com/facebookresearch/faiss,A library for efficient similarity search and clustering of dense vectors.,C++,40931,4526,4 stars today,facebook-github-bot; mdouze; meta-codesync; alibeklfc; algoriddle
21,tenstorrent/tt-metal,https://github.com/tenstorrent/tt-metal,"🤘 TT-NN operator library, and TT-Metalium low level kernel programming model.",C++,1684,695,2 stars today,github-merge-queue; tt-rkim; claude; tt-aho; blozano-tt
