Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,38478,10736,11 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
2,nvidia-isaac/cuVSLAM,https://github.com/nvidia-isaac/cuVSLAM,cuVSLAM: CUDA-Accelerated Visual Odometry and Mapping,C++,1361,134,14 stars today,hrabeti-nvidia; zwdoescode; vikuznetsov-nvidia; sohapouya; aefitorov-nvidia
3,ai-dynamo/nixl,https://github.com/ai-dynamo/nixl,NVIDIA Inference Xfer Library (NIXL),C++,979,291,4 stars today,aranadive; ovidiusm; mkhazraee; tstamler; yosefe
4,openxla/xla,https://github.com/openxla/xla,"A machine learning compiler for GPUs, CPUs, and ML accelerators",C++,4169,782,6 stars today,tensorflower-gardener; Google-ML-Automation; ezhulenev; akuegel; hawkinsp
5,catchorg/Catch2,https://github.com/catchorg/Catch2,"A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)",C++,20316,3219,7 stars today,horenmar; philsquared; ChrisThrasher; claremacrae; JoeyGrajciar
6,ceph/ceph,https://github.com/ceph/ceph,"Ceph is a distributed object, block, and file storage platform",C++,16451,6356,4 stars today,liewegas; tchaikov; cbodley; batrick; yehudasa
7,ocornut/imgui,https://github.com/ocornut/imgui,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies,C++,72619,11696,33 stars today,ocornut; rokups; thedmd; cfillion; bkaradzic
8,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,103701,16845,166 stars today,ggerganov; ngxson; slaren; JohannesGaessler; CISC
9,zrax/pycdc,https://github.com/zrax/pycdc,C++ python bytecode disassembler and decompiler,C++,4396,829,4 stars today,zrax; dpogue; dotjrich; Aralox; whoami730
10,google/benchmark,https://github.com/google/benchmark,A microbenchmark support library,C++,10137,1761,4 stars today,dmah42; EricWF; LebedevRI; dependabot; biojppm
11,PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,C++,23826,5986,7 stars today,reyoung; co63oc; luotao1; jacquesqiao; PaddleCI
12,duckdb/ducklake,https://github.com/duckdb/ducklake,DuckLake is an integrated data lake and catalog format,C++,2622,163,17 stars today,pdet; Mytherin; Alex-Monahan; rgernhardt; dentiny
13,ethz-asl/kalibr,https://github.com/ethz-asl/kalibr,The Kalibr visual-inertial calibration toolbox,C++,5374,1545,4 stars today,goldbattle; wxmerkt; VladyslavUsenko; othlu; NikolausDemmel
14,tile-ai/tilelang,https://github.com/tile-ai/tilelang,Domain-specific language designed to streamline the development of high-performance GPU/CPU/Accelerators kernels,C++,5492,506,8 stars today,LeiWang1999; chengyupku; xwhzz; kurisu6912; Rachmanino
15,unitreerobotics/unitree_sdk2,https://github.com/unitreerobotics/unitree_sdk2,Unitree robot sdk version 2. https://support.unitree.com/home/zh/developer,C++,1018,321,3 stars today,craipy-hub; Agnel-Wang; cyoahs; holiray; xiaoliangstd
16,google/sentencepiece,https://github.com/google/sentencepiece,Unsupervised text tokenizer for Neural Network-based text generation.,C++,11759,1336,5 stars today,taku910; dependabot; resec; kenhys; pnacht
17,XRPLF/rippled,https://github.com/XRPLF/rippled,Decentralized cryptocurrency blockchain daemon implementing the XRP Ledger protocol in C++,C++,5130,1621,4 stars today,JoelKatz; vinniefalco; ahbritto; nbougalis; seelabs
18,aristocratos/btop,https://github.com/aristocratos/btop,A monitor of resources,C++,31619,979,28 stars today,aristocratos; deckstose; kz6fittycent; vandabbin; vsey
19,gabime/spdlog,https://github.com/gabime/spdlog,Fast C++ logging library.,C++,28655,5117,12 stars today,gabime; Gabi120; sylveon; DanielChabrowski; mguludag
20,deskflow/deskflow,https://github.com/deskflow/deskflow,Share a single keyboard and mouse between multiple computers.,C++,25164,4520,30 stars today,sithlord48; nbolton; Jnewbon; SerhiiGadzhilov; speaker
21,rui314/mold,https://github.com/rui314/mold,mold: A Modern Linker 🦠,C++,16403,534,32 stars today,rui314; ishitatsuyuki; sicherha; marxin; ksco
