Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,kenn-io/agentsview,https://github.com/kenn-io/agentsview,"Local-first session search, analytics, insights, and token use statistics for coding agents, supporting Claude Code, Codex, and more than 20 other agents.",Go,5027,593,129 stars today,wesm; claude; mariusvniekerk; rodboev; mjacobs
2,infiniflow/ragflow,https://github.com/infiniflow/ragflow,RAGFlow is a leading open-source Retrieval-Augmented Generation (RAG) engine that fuses cutting-edge RAG with Agent capabilities to create a superior context layer for LLMs,Go,88554,10389,246 stars today,cike8899; KevinHuSh; JinHai-CN; writinwaters; dcc123456
3,spf13/cobra,https://github.com/spf13/cobra,A Commander for modern Go CLI interactions,Go,44438,3210,4 stars today,eparis; n10v; spf13; umarcor; marckhouzam
4,golang/go,https://github.com/golang/go,The Go programming language,Go,135779,19276,40 stars today,rsc; griesemer; robpike; ianlancetaylor; bradfitz
5,hashicorp/terraform,https://github.com/hashicorp/terraform,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",Go,49466,10599,5 stars today,jbardin; mitchellh; apparentlymart; stack72; catsby
6,labstack/echo,https://github.com/labstack/echo,"High performance, minimalist Go web framework",Go,32631,2354,6 stars today,vishr; aldas; lammel; pafuent; claude
7,harness/harness,https://github.com/harness/harness,"Harness Open Source is an end-to-end developer platform with Source Control Management, CI/CD Pipelines, Hosted Developer Environments, and Artifact Registries.",Go,37959,3334,35 stars today,marko-gacesa; johannesHarness; cjlee01; shivanand-harness; tan-nhu
8,NoFxAiOS/nofx,https://github.com/NoFxAiOS/nofx,"Your AI trading terminal assistant for US stocks, commodities, forex, and crypto.",Go,12686,3031,15 stars today,tinkle-community; icyouo; the-dev-z; 0xEmberZz; claude
9,compozy/compozy,https://github.com/compozy/compozy,"An operating system for AI agents. Plug in the agent CLIs you already use (Claude Code, Codex, Gemini CLI, Cursor) and they become a team: they split the work, hand tasks to each other, run automated on jobs and loops, and share one project memory. You steer everything from the browser.",Go,2578,150,9 stars today,pedronauck; github-actions; claude; MatheusBBarni; franciscpd
10,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.6, GLM-5.2, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",Go,178611,17418,117 stars today,mxyng; jmorganca; dhiltgen; BruceMacD; jessegross
11,opencode-ai/opencode,https://github.com/opencode-ai/opencode,A powerful AI coding agent. Built for the terminal.,Go,13659,1778,9 stars today,kujtimiihoxha; ezynda3; rekram1-node; AvicennaJr; garrettladley
12,prometheus/prometheus,https://github.com/prometheus/prometheus,The Prometheus monitoring system and time series database.,Go,65710,10765,11 stars today,fabxc; juliusv; beorn7; bboreham; dependabot
13,kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,Production-Grade Container Scheduling and Management,Go,124503,43858,19 stars today,k8s-ci-robot; liggitt; thockin; wojtek-t; brendandburns
14,knadh/listmonk,https://github.com/knadh/listmonk,"High performance, self-hosted, newsletter and mailing list manager with a modern dashboard. Single binary app.",Go,22877,2523,32 stars today,knadh; github-actions; dependabot; mr-karan; MaximilianKohler
15,opentofu/opentofu,https://github.com/opentofu/opentofu,OpenTofu lets you declaratively manage your cloud infrastructure.,Go,29799,1334,10 stars today,apparentlymart; cam72cam; yottta; Yantrio; diofeher
16,jesseduffield/lazygit,https://github.com/jesseduffield/lazygit,simple terminal UI for git commands,Go,81360,2985,39 stars today,jesseduffield; stefanhaller; claude; mjarkk; dawidd6
17,m1k1o/neko,https://github.com/m1k1o/neko,A self hosted virtual browser that runs in docker and uses WebRTC.,Go,22111,1600,18 stars today,m1k1o; nurdism; mbattista; prophetofxenu; gbrian
18,coreybutler/nvm-windows,https://github.com/coreybutler/nvm-windows,A node.js version management utility for Windows. Ironically written in Go.,Go,47358,3859,26 stars today,coreybutler; dependabot; wsobolewski; rahulroy9202; Excited-ccccly
19,semaphoreui/semaphore,https://github.com/semaphoreui/semaphore,"Modern UI and powerful API for Ansible, Terraform/OpenTofu/Terragrunt, PowerShell and other DevOps tools.",Go,14018,1289,4 stars today,fiftin; matejkramny; renovate; twhiston; strangeman
20,moby/moby,https://github.com/moby/moby,The Moby Project - a collaborative project for the container ecosystem to assemble container-based systems,Go,71989,19191,5 stars today,thaJeztah; cpuguy83; crosbymichael; vvoland; vdemeester
