Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ever-co/ever-gauzy,https://github.com/ever-co/ever-gauzy,Ever® Gauzy™ - Open Business Management Platform (ERP/CRM/HRM/ATS/PM) - https://gauzy.co,TypeScript,5251,952,191 stars today,rahul-rocket; evereq; adkif; claude; AlexTasev
2,tech-leads-club/agent-skills,https://github.com/tech-leads-club/agent-skills,"The secure, validated skill registry for professional AI coding agents. Extend Antigravity, Claude Code, Cursor, Copilot and more with absolute confidence.",TypeScript,5725,503,265 stars today,felipfr; edmarpaulino; tech-leads-club-release-bot; waldemarnt; may-santos
3,melgarafael/DeskcommCRM,https://github.com/melgarafael/DeskcommCRM,"Open-source AI sales OS — self-hosted CRM with native AI agents + WhatsApp (WAHA). Open alternative to Kommo, Octadesk & Intercom for any business that sells by chat. MCP-ready, multi-tenant, LGPD.",TypeScript,2267,603,432 stars today,melgarafael; claude; jmpo; JowaniOrantes; rafaelmelgaco
4,ColeMurray/background-agents,https://github.com/ColeMurray/background-agents,An open-source background agents coding system,TypeScript,3018,436,69 stars today,ColeMurray; waclaude; open-inspect; dependabot; duboff
5,microsoft/AI-Engineering-Coach,https://github.com/microsoft/AI-Engineering-Coach,better agentic engineering,TypeScript,4028,553,211 stars today,dependabot; san360; aymenfurter; Copilot; Copilot
6,nashsu/llm_wiki,https://github.com/nashsu/llm_wiki,"LLM Wiki is a cross-platform desktop application that turns your documents into an organized, interlinked knowledge base — automatically. Instead of traditional RAG (retrieve-and-answer from scratch every time), the LLM incrementally builds and maintains a persistent wiki from your sources。",TypeScript,19369,2196,256 stars today,nashsu; claude; skfan135; AndrewDongminYoo; chuenchen309
7,alsk1992/CloddsBot,https://github.com/alsk1992/CloddsBot,"Open Source AI trading agent that operates autonomously across 1000+ markets - Polymarket, Kalshi, Binance, Hyperliquid, Solana DEXs, 5 EVM chains. Scans for edge, executes instantly, manages risk while you sleep. Agent commerce protocol for machine-to-machine payments. Self-hosted. Built on Claude.",TypeScript,2686,327,288 stars today,alsk1992; claude; dependabot; dajiaohuang; nox-oss
8,hydralauncher/hydra,https://github.com/hydralauncher/hydra,Hydra Launcher is an open-source gaming platform created to be the single tool that you need,TypeScript,16933,4022,18 stars today,Moyasee; zamitto; Hachi-R; chubbygrannychaser; galinhaman
9,nab138/iloader,https://github.com/nab138/iloader,User friendly sideloader,TypeScript,3265,224,206 stars today,nab138; okinaau; baocreata; se2crid; CelloSerenity
10,tashfeenahmed/freellmapi,https://github.com/tashfeenahmed/freellmapi,"7.4 billion tokens per month. 34 free LLM providers. 635 free model endpoints. All behind one /v1 endpoint, plus any custom OpenAI-compatible endpoint. Smart routing, automatic failover, encrypted keys. Personal experimentation only.",TypeScript,26017,3538,229 stars today,tashfeenahmed; claude; suantea; OhOkThisIsFine; jasnoorgill
11,thesysdev/openui,https://github.com/thesysdev/openui,The Open Standard for Generative UI,TypeScript,8952,635,85 stars today,i-subham23; ankit-thesys; abhithesys; rabisg; AbhinRustagi
12,mattpocock/dictionary-of-ai-coding,https://github.com/mattpocock/dictionary-of-ai-coding,"AI coding jargon, explained in plain English.",TypeScript,4573,528,131 stars today,mattpocock; claude; vojtaholik
13,TencentCloud/TencentDB-Agent-Memory,https://github.com/TencentCloud/TencentDB-Agent-Memory,"TencentDB Agent Memory is a team-level memory hub for AI Agents — turning conversations, docs, and code into four reusable memory assets (Chat Memory, Skill, LLM-Wiki, Code-Graph) that are governed, shared, and equipped across agents and frameworks.",TypeScript,26610,2504,145 stars today,Yuntong8888; aleronwang; Maxwell-Code07; nicwn; cursoragent
