Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,koala73/worldmonitor,https://github.com/koala73/worldmonitor,"Real-time global intelligence dashboard. AI-powered news aggregation, geopolitical monitoring, and infrastructure tracking in a unified situational awareness interface",TypeScript,58219,9214,163 stars today,koala73; claude; SebastienMelki; NewCoder3294; lspassos1
2,jamiepine/voicebox,https://github.com/jamiepine/voicebox,"The open-source AI voice studio. Clone, dictate, create.",TypeScript,31663,3896,614 stars today,jamiepine; claude; tomasmach; mvanhorn; selop
3,BuilderIO/agent-native,https://github.com/BuilderIO/agent-native,A framework for building agent-native applications.,TypeScript,1322,146,84 stars today,steve8708; github-actions; builder-io-integration; builderio-bot; zuchka
4,tashfeenahmed/freellmapi,https://github.com/tashfeenahmed/freellmapi,"OpenAI-compatible proxy that stacks the free tiers of 16 LLM providers (~1.7B tokens/month) behind one /v1 endpoint — plus any custom OpenAI-compatible endpoint. Smart routing, automatic failover, encrypted keys. Personal experimentation only.",TypeScript,11384,1801,229 stars today,tashfeenahmed; claude; Tazrif-Raim; nordbyte; v0rtex1223
5,stablyai/orca,https://github.com/stablyai/orca,Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop and mobile.,TypeScript,5850,430,147 stars today,nwparker; AmethystLiang; orca-ide; Jinwoo-H; brennanb2025
6,withastro/flue,https://github.com/withastro/flue,The sandbox agent framework.,TypeScript,6319,355,244 stars today,FredKSchott; claude; stainlu; cpojer; ketankhairnar
7,FlowiseAI/Flowise,https://github.com/FlowiseAI/Flowise,"Build AI Agents, Visually",TypeScript,53882,24572,73 stars today,HenryHengZJ; chungyau97; vinodkiran; 0xi4o; Yongtae723
8,facebook/lexical,https://github.com/facebook/lexical,"Lexical is an extensible text editor framework that provides excellent reliability, accessibility and performance.",TypeScript,23551,2188,3 stars today,trueadm; etrepum; zurfyx; acywatson; fantactuka
9,garrytan/gstack,https://github.com/garrytan/gstack,"Use Garry Tan's exact Claude Code setup: 23 opinionated tools that serve as CEO, Designer, Eng Manager, Release Manager, Doc Engineer, and QA",TypeScript,112425,16710,454 stars today,claude; garrytan; jbetala7; garagon; mvanhorn
10,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,"The API to search, scrape, and interact with the web at scale. 🔥",TypeScript,136407,7919,513 stars today,nickscamara; mogery; rafaelsideguide; abimaelmartell; firecrawl-spring
11,modem-dev/hunk,https://github.com/modem-dev/hunk,Review-first terminal diff viewer for agentic coders,TypeScript,5330,133,110 stars today,benvinegar; claude; elucid; mvanhorn; aliou
12,ruvnet/ruflo,https://github.com/ruvnet/ruflo,"🌊 The leading agent meta-harness for Claude. Deploy intelligent multi-agent swarms, coordinate autonomous workflows, and build conversational AI systems. Features adaptive memory, self-learning swarm intelligence, RAG integration, and native Claude Code / Codex Integration",TypeScript,60784,7062,219 stars today,ruvnet; claude; alexx-ftw; lanemc; dependabot
