Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,openai/codex-plugin-cc,https://github.com/openai/codex-plugin-cc,Use Codex from Claude Code to review code or delegate tasks.,JavaScript,25612,1550,"1,532 stars today",dkundel-openai; VOIDXAI; claude; xiaolai; zeta987
2,asgeirtj/system_prompts_leaks,https://github.com/asgeirtj/system_prompts_leaks,"Extracted system prompts from Anthropic - Claude Fable 5, Opus 4.8, Claude Code, Claude Design. OpenAI - ChatGPT 5.5 Thinking, GPT 5.5 Instant, Codex. Google - Gemini 3.5 Flash, 3.1 Pro, Antigravity. xAI - Grok, Cursor, Copilot, VS Code, Perplexity, and more. Updated regularly.",JavaScript,50164,8200,981 stars today,asgeirtj; claude; awrreny; anonymous619259; lcebot
3,Leonxlnx/taste-skill,https://github.com/Leonxlnx/taste-skill,"Taste-Skill - gives your AI good taste. stops the AI from generating boring, generic slop",JavaScript,57718,3944,863 stars today,Leonxlnx; cursoragent; claude; luojiyin1987; jkk442
4,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,36517,5898,145 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
5,JuliusBrussee/caveman,https://github.com/JuliusBrussee/caveman,🪨 why use many token when few token do trick — Claude Code skill that cuts 65% of tokens by talking like caveman,JavaScript,84999,4730,"1,052 stars today",JuliusBrussee; claude; github-actions; sebastianbreguel; vraj00222
6,spicetify/cli,https://github.com/spicetify/cli,"Command-line tool to customize Spotify client. Supports Windows, macOS, and Linux.",JavaScript,23636,894,42 stars today,khanhas; rxri; kyrie25; SunsetTechuila; dependabot
7,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,43724,2485,216 stars today,pbakaus; claude; github-actions; abdulwahabone; dependabot
8,gorhill/uBlock,https://github.com/gorhill/uBlock,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,JavaScript,65988,4205,27 stars today,gorhill; Deathamns; chrisaljoudi; mjethani; AlexVallat
9,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,226363,34626,359 stars today,affaan-m; claude; pangerlkr; dependabot; greptile-apps
10,mrdoob/three.js,https://github.com/mrdoob/three.js,JavaScript 3D Library.,JavaScript,113535,36425,25 stars today,mrdoob; Mugen87; alteredq; sunag; WestLangley
11,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"Persistent Context Across Sessions for Every Agent – Captures everything your agent does during sessions, compresses it with AI, and injects relevant context back into future sessions. Works with Claude Code, OpenClaw, Codex, Gemini, Hermes, Copilot, OpenCode + More",JavaScript,86007,7444,167 stars today,thedotmack; claude; Copilot; ousamabenyounes; rodboev
12,hexgrad/kokoro,https://github.com/hexgrad/kokoro,https://hf.co/hexgrad/Kokoro-82M,JavaScript,7804,837,16 stars today,hexgrad; xenova; remsky; ArEnSc; alesaccoia
13,violentmonkey/violentmonkey,https://github.com/violentmonkey/violentmonkey,Violentmonkey provides userscripts support for browsers. It works on browsers with WebExtensions support.,JavaScript,8488,728,9 stars today,tophf; gera2ld; github-actions; hoang-rio; ScratchBuild
14,react/react,https://github.com/react/react,The library for web and native user interfaces.,JavaScript,246272,51210,44 stars today,sebmarkbage; zpao; gaearon; acdlite; sophiebits
15,tradesdontlie/tradingview-mcp,https://github.com/tradesdontlie/tradingview-mcp,AI-assisted TradingView chart analysis — connect Claude Code to your TradingView Desktop for personal workflow automation,JavaScript,4196,2005,22 stars today,tradesdontlie; claude; xxhanselxx-sudo; jawadtazi-dot; wowkin2
16,SillyTavern/SillyTavern,https://github.com/SillyTavern/SillyTavern,LLM Frontend for Power Users.,JavaScript,30295,5732,49 stars today,Cohee1207; Wolfsblvt; RossAscends; LenAnderson; valadaptive
17,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,A fancy self-hosted monitoring tool,JavaScript,88781,8084,41 stars today,louislam; CommanderStorm; chakflying; Saibamen; Computroniks
18,WhiskeySockets/Baileys,https://github.com/WhiskeySockets/Baileys,Socket-based TS/JavaScript API for WhatsApp Web,JavaScript,10016,3160,12 stars today,adiwajshing; purpshell; edgardmessias; jlucaso1; github-actions
19,nodejs/node,https://github.com/nodejs/node,Node.js JavaScript runtime ✨🐢🚀✨,JavaScript,118164,35937,24 stars today,Trott; ry; bnoordhuis; addaleax; isaacs
20,facebook/stylex,https://github.com/facebook/stylex,StyleX is the styling system for ambitious user interfaces.,JavaScript,9554,436,15 stars today,nmn; mellyeliu; dependabot; henryqdineen; nedjulius
