Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,anthropics/claude-plugins-community,https://github.com/anthropics/claude-plugins-community,Community plugin marketplace for Claude Cowork and Claude Code. Read-only mirror — submit plugins at clau.de/plugin-directory-submission.,Python,1760,178,351 stars today,github-actions; bryan-anthropic; claude; tobinsouth; ThariqS
2,MadsLorentzen/ai-job-search,https://github.com/MadsLorentzen/ai-job-search,"The job search that runs on your machine. AI job application framework built on Claude Code: evaluate postings, tailor CVs, write cover letters, prep interviews. Fork it and own it.",Python,35308,12143,"1,265 stars today",claude; MadsLorentzen; ayobamiseun; oscarbol09; LeoWinston-9596
3,TauricResearch/TradingAgents,https://github.com/TauricResearch/TradingAgents,TradingAgents: Multi-Agents LLM Financial Trading Framework,Python,100264,19354,218 stars today,Yijia-Xiao; EdwardoSunny; CadeYu; luohy15; claude
4,AgriciDaniel/claude-obsidian,https://github.com/AgriciDaniel/claude-obsidian,"Self-organizing AI second brain for Obsidian + Claude Code. Drop any source and Claude reads, links, and files it into one connected knowledge graph of plain Markdown you own. AI note-taking, personal knowledge management (PKM), and an open-source Notion alternative. Based on Karpathy's LLM Wiki pattern.",Python,12735,1381,813 stars today,AgriciDaniel; claude
5,rohitg00/ai-engineering-from-scratch,https://github.com/rohitg00/ai-engineering-from-scratch,Learn it. Build it. Ship it for others.,Python,48997,8565,569 stars today,rohitg00; github-actions; abhinav-m22; thereisnotime; thejesh23
6,Shubhamsaboo/awesome-llm-apps,https://github.com/Shubhamsaboo/awesome-llm-apps,"100+ AI Agents, Agent Skills and RAG Apps - Free and Open Source.",Python,134237,19742,161 stars today,Shubhamsaboo; Madhuvod; claude; onestardao; thejesh23
7,marin-community/marin,https://github.com/marin-community/marin,Open-source framework for the research and development of foundation models.,Python,2111,192,231 stars today,dlwh; rjpower; BabyChouSr; abhinavg4; ravwojdyla
8,anthropics/claude-plugins-official,https://github.com/anthropics/claude-plugins-official,"Official, Anthropic-managed directory of high quality Claude Code Plugins.",Python,34096,3869,55 stars today,github-actions; bryan-anthropic; claude; tobinsouth; k6l3
9,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,236425,47739,771 stars today,teknium1; OutThisLife; kshitijk4poor; claude; benbarclay
10,virgiliojr94/book-to-skill,https://github.com/virgiliojr94/book-to-skill,"Turn any technical book PDF into a Claude Code skill — ready to study, reference, and use while you work.",Python,25539,2639,351 stars today,virgiliojr94; claude; dex0shubham; Hotragn; Copilot
11,Alishahryar1/free-claude-code,https://github.com/Alishahryar1/free-claude-code,"Use Claude Code, Codex, Pi, and OpenCode for free (1.3B+ free tokens) from your terminal, app, IDE, or phone like OpenClaw (voice supported + ToS friendly)",Python,49810,8095,"1,047 stars today",Alishahryar1; cursoragent; dependabot; claude; rishiskhare
12,shy3130/tick-stock-panel,https://github.com/shy3130/tick-stock-panel,"TSP自托管、零运维的 A 股「选股 + 监控 + 回测」量化工作台 | 基于 TickFlow 数据源 | LLM能力驱使策略定制+个股分析+复盘 | 自由接入第三方数据源与个性化扩展数据 | 个人开源 ,非第三方官方项目",Python,3772,877,107 stars today,shy3130; im47cn; intfoo; duduxia666; Aliang1337
13,pipecat-ai/pipecat,https://github.com/pipecat-ai/pipecat,"Open Source framework for voice agents, multimodal apps, and realtime AI. Maintained by Daily and the community.",Python,14720,2545,73 stars today,markbackman; aconchillo; kompfner; filipi87; kwindla
14,NVIDIA/Megatron-LM,https://github.com/NVIDIA/Megatron-LM,Ongoing research training transformer models at scale,Python,17590,4406,21 stars today,ko3n1g; jaredcasper; lmcafee-nvidia; shanmugamr1992; deepakn94
15,MemPalace/mempalace,https://github.com/MemPalace/mempalace,The best-benchmarked open-source AI memory system. And it's free.,Python,58635,7520,42 stars today,igorls; claude; mvalentsev; bensig; milla-jovovich
16,langchain-ai/deepagents,https://github.com/langchain-ai/deepagents,The batteries-included agent harness.,Python,28473,3986,94 stars today,mdrxy; open-swe; dependabot; eyurtsev; github-actions
