Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"Your Personal AI super intelligence. Private, Simple and extremely powerful.",Rust,9162,769,"1,271 stars today",senamakel; claude; graycyrus; github-actions; M3gA-Mind
2,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,57563,7555,"1,859 stars today",ruvnet; claude; github-actions; fr4iser90; MaTriXy
3,oven-sh/bun,https://github.com/oven-sh/bun,"Incredibly fast JavaScript runtime, bundler, test runner, and package manager – all in one",Rust,90637,4517,448 stars today,Jarred-Sumner; dylan-conway; robobun; autofix-ci; nektro
4,facebook/pyrefly,https://github.com/facebook/pyrefly,A fast type checker and language server for Python,Rust,5976,346,120 stars today,stroxler; rchen152; ndmitchell; yangdanny97; migeed-z
5,juspay/hyperswitch,https://github.com/juspay/hyperswitch,"An open source payments switch written in Rust to make payments fast, reliable and affordable",Rust,42697,4682,16 stars today,hyperswitch-bot; github-actions; SanchithHegde; Narayanbhat166; pixincreate
6,zed-industries/zed,https://github.com/zed-industries/zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",Rust,82889,8500,101 stars today,as-cii; maxbrunsfeld; maxdeviant; nathansobo; ConradIrwin
7,ArthurBrussee/brush,https://github.com/ArthurBrussee/brush,3D Reconstruction for all,Rust,4529,246,46 stars today,ArthurBrussee; fhahlbohm; dependabot; vincentfretin; eliemichel
8,rust-unofficial/awesome-rust,https://github.com/rust-unofficial/awesome-rust,A curated list of Rust code and resources.,Rust,57322,3352,34 stars today,palfrey; luciusmagn; kud1ing; suradet-ps; operagxoksana
9,ton-blockchain/acton,https://github.com/ton-blockchain/acton,Toolchain for TON smart contract development and beyond,Rust,326,38,15 stars today,i582; Danil42Russia; Shvandre; novusnota; tolk-vm
10,Jakedismo/codegraph-rust,https://github.com/Jakedismo/codegraph-rust,"100% Rust implementation of code graphRAG with blazing fast AST+FastML parsing, surrealDB backend and advanced agentic code analysis tools through MCP for efficient code agent context management",Rust,687,63,60 stars today,jruokola; claude; Jakedismo; dependabot; google-labs-jules
11,zellij-org/zellij,https://github.com/zellij-org/zellij,A terminal workspace with batteries included,Rust,32624,1193,39 stars today,imsnif; a-kenji; TheLostLambda; kunalmohan; jaeheonji
12,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,114295,17174,100 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
13,nushell/nushell,https://github.com/nushell/nushell,A new type of shell,Rust,39500,2131,20 stars today,sophiajt; fdncred; sholderbach; dependabot; andrasio
14,juspay/hyperswitch-prism,https://github.com/juspay/hyperswitch-prism,One library | Many payment processors | Scale to multiple processors with few lines of code.,Rust,1284,257,53 stars today,github-actions; claude; gopikrishna000; iemyashasvi; 10X-GRACE
15,NVIDIA/OpenShell,https://github.com/NVIDIA/OpenShell,"OpenShell is the safe, private runtime for autonomous AI agents.",Rust,5993,697,55 stars today,drew; johntmyers; pimlock; miyoungc; kirit93
16,cloudflare/quiche,https://github.com/cloudflare/quiche,🥧 Savoury implementation of the QUIC transport protocol and HTTP/3,Rust,11482,990,14 stars today,ghedo; github-actions; traviscibot; LPardue; antoniovicente
17,denoland/deno,https://github.com/denoland/deno,A modern runtime for JavaScript and TypeScript.,Rust,106727,6059,48 stars today,bartlomieju; dsherret; ry; littledivy; nayeemrmn
18,NVIDIA/infra-controller-core,https://github.com/NVIDIA/infra-controller-core,NVIDIA Infra Controller - Hardware Lifecycle Management and multitenant networking,Rust,149,98,4 stars today,Matthias247; abvarshney-nv; ianderson-nvidia; michaelbasnight-nv; ajf
