Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,anthropics/claude-plugins-official,https://github.com/anthropics/claude-plugins-official,"Official, Anthropic-managed directory of high quality Claude Code Plugins.",Python,22778,2658,682 stars today,bryan-anthropic; tobinsouth; k6l3; claude; noahzweben
2,HKUDS/CLI-Anything,https://github.com/HKUDS/CLI-Anything,"""CLI-Anything: Making ALL Software Agent-Native"" -- CLI-Hub: https://clianything.cc/",Python,39204,3719,656 stars today,yuh-yang; claude; AiMiDi; omerarslan0; furkankoykiran
3,rohitg00/ai-engineering-from-scratch,https://github.com/rohitg00/ai-engineering-from-scratch,Learn it. Build it. Ship it for others.,Python,10882,2138,"1,333 stars today",rohitg00; abhinav-m22; thereisnotime; abhishek-marathe04
4,teng-lin/notebooklm-py,https://github.com/teng-lin/notebooklm-py,"Unofficial Python API and agentic skill for Google NotebookLM. Full programmatic access to NotebookLM's features—including capabilities the web UI doesn't expose—via Python, CLI, and AI agents like Claude Code, Codex, and OpenClaw.",Python,14440,1999,186 stars today,teng-lin; claude; furkankoykiran; dependabot
5,antoinezambelli/forge,https://github.com/antoinezambelli/forge,A Python framework for self-hosted LLM tool-calling and multi-step agentic workflows,Python,1528,80,398 stars today,antoinezambelli; claude
6,Imbad0202/academic-research-skills,https://github.com/Imbad0202/academic-research-skills,Academic Research Skills for Claude Code: research → write → review → revise → finalize,Python,18352,1577,"2,579 stars today",Imbad0202; claude; xiaolai; eltociear; xpfo-go
7,Alishahryar1/free-claude-code,https://github.com/Alishahryar1/free-claude-code,"Use claude-code for free in the terminal, VSCode extension or discord like OpenClaw (voice supported)",Python,27561,4096,450 stars today,Alishahryar1; cursoragent; claude; rishiskhare; dependabot
8,karpathy/autoresearch,https://github.com/karpathy/autoresearch,AI agents running research on single-GPU nanochat training automatically,Python,82619,11987,259 stars today,karpathy; claude; hughdbrown; marcinbogdanski; indianspeedster
9,microsoft/markitdown,https://github.com/microsoft/markitdown,Python tool for converting files and office documents to Markdown.,Python,124458,8462,313 stars today,afourney; gagb; sugatoray; PetrAPConsulting; l-lumin
10,ZhuLinsen/daily_stock_analysis,https://github.com/ZhuLinsen/daily_stock_analysis,LLM驱动的 A/H/美股智能分析：多数据源行情 + 实时新闻 + LLM决策仪表盘 + 多渠道推送，零成本定时运行，纯白嫖. LLM-powered stock analysis system for A/H/US markets.,Python,38347,37036,226 stars today,ZhuLinsen; massif-01; freesme; adminlove520; Activer007
11,openai/whisper,https://github.com/openai/whisper,Robust Speech Recognition via Large-Scale Weak Supervision,Python,100081,12255,106 stars today,jongwook; cclauss; ryanheise; petterreinholdtsen; HennerM
12,volcengine/OpenViking,https://github.com/volcengine/OpenViking,"OpenViking is an open-source context database designed specifically for AI Agents(such as openclaw). OpenViking unifies the management of context (memory, resources, and skills) that Agents need through a file system paradigm, enabling hierarchical context delivery and self-evolving.",Python,24455,1834,130 stars today,qin-ctx; claude; zhoujh01; MaojiaSheng; ZaynJarvis
13,google/adk-samples,https://github.com/google/adk-samples,A collection of sample agents built with Agent Development Kit (ADK),Python,9384,2561,33 stars today,dependabot; eliasecchig; mstyer-google; happyhuman; tommywagz
14,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,161741,26345,"2,056 stars today",teknium1; OutThisLife; kshitijk4poor; claude; 0xbyt4
15,HKUDS/ViMax,https://github.com/HKUDS/ViMax,"""ViMax: Agentic Video Generation (Director, Screenwriter, Producer, and Video Generator All-in-One)""",Python,6498,1022,537 stars today,Hengji-cs; xvrrr; chaohuang-ai; akaxlh; tun-sudo
16,frappe/erpnext,https://github.com/frappe/erpnext,Free and Open Source Enterprise Resource Planning (ERP),Python,34849,11396,201 stars today,nabinhait; rohitwaghchaure; deepeshgarg007; rmehta; ruthra-kumar
